#cores,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb,connection_he,throughput_he,obj_he
1.0,2488.0,935803.0,93582788.0,0.0,0.0,0.0,2954.0,896291.0,89632054.0
2.0,5607.0,1849412.0,184946807.0,0.0,0.0,0.0,6273.0,1760856.0,176091873.0
4.0,15051.0,3508781.0,350893151.0,0.0,0.0,0.0,14728.0,3209341.0,320948828.0
6.0,23734.0,4558630.0,455886734.0,0.0,0.0,0.0,25013.0,4312729.0,431297913.0
8.0,29075.0,5040335.0,504062575.0,0.0,0.0,0.0,29152.0,4952297.0,495258852.0
10.0,31086.0,5095871.0,509618186.0,0.0,0.0,0.0,31086.0,5095871.0,509618186.0
12.0,31086.0,5095871.0,509618186.0,0.0,0.0,0.0,31086.0,5095871.0,509618186.0
14.0,31086.0,5095871.0,509618186.0,0.0,0.0,0.0,31086.0,5095871.0,509618186.0
16.0,31086.0,5095871.0,509618186.0,0.0,0.0,0.0,31086.0,5095871.0,509618186.0
18.0,31086.0,5095871.0,509618186.0,0.0,0.0,0.0,31086.0,5095871.0,509618186.0
20.0,31086.0,5095871.0,509618186.0,0.0,0.0,0.0,31086.0,5095871.0,509618186.0
