#cores,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb,connection_he,throughput_he,obj_he
1.0,9467.0,383343.0,9467.0,0.0,0.0,0.0,8842.0,321743.0,8842.0
2.0,11214.0,591643.0,11214.0,0.0,0.0,0.0,10197.0,459643.0,10197.0
4.0,12877.0,983362.0,12877.0,0.0,0.0,0.0,12121.0,847088.0,12121.0
6.0,12884.0,985006.0,12884.0,0.0,0.0,0.0,12131.0,851088.0,12131.0
8.0,13248.0,1584888.0,13248.0,0.0,0.0,0.0,12998.0,1554098.0,12998.0
10.0,13248.0,1586091.0,13248.0,0.0,0.0,0.0,12988.0,1566676.0,12988.0
12.0,13248.0,1586091.0,13248.0,0.0,0.0,0.0,12988.0,1566676.0,12988.0
14.0,13247.0,1594759.0,13247.0,0.0,0.0,0.0,12984.0,1566851.0,12984.0
16.0,13249.0,2177839.0,13249.0,0.0,0.0,0.0,13133.0,2154363.0,13133.0
18.0,13249.0,2177839.0,13249.0,0.0,0.0,0.0,13133.0,2154363.0,13133.0
20.0,13250.0,2209202.0,13250.0,0.0,0.0,0.0,13113.0,2175840.0,13113.0
