#cores,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb,connection_he,throughput_he,obj_he
1.0,9468.0,383519.0,9468.0,0.0,0.0,0.0,8828.0,317619.0,8828.0
2.0,11221.0,590119.0,11221.0,0.0,0.0,0.0,10014.0,440619.0,10014.0
4.0,12872.0,998424.0,12872.0,0.0,0.0,0.0,12052.0,847912.0,12052.0
6.0,12879.0,994913.0,12879.0,0.0,0.0,0.0,12072.0,855912.0,12072.0
8.0,13246.0,1585320.0,13246.0,0.0,0.0,0.0,12882.0,1547585.0,12882.0
10.0,13245.0,1580551.0,13245.0,0.0,0.0,0.0,12946.0,1550334.0,12946.0
12.0,13245.0,1580551.0,13245.0,0.0,0.0,0.0,12946.0,1550334.0,12946.0
14.0,13245.0,1601980.0,13245.0,0.0,0.0,0.0,12991.0,1574037.0,12991.0
16.0,13249.0,2187729.0,13249.0,0.0,0.0,0.0,13111.0,2172307.0,13111.0
18.0,13249.0,2187729.0,13249.0,0.0,0.0,0.0,13111.0,2172307.0,13111.0
20.0,13250.0,2196907.0,13250.0,0.0,0.0,0.0,13124.0,2172018.0,13124.0
