#cores,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb,connection_he,throughput_he,obj_he
1.0,2613.0,931484.0,93151013.0,0.0,0.0,0.0,2900.0,901464.0,90149300.0
2.0,4887.0,1749097.0,174914587.0,0.0,0.0,0.0,5082.0,1677228.0,167727882.0
4.0,10294.0,2963207.0,296330994.0,0.0,0.0,0.0,9864.0,2780327.0,278042564.0
6.0,12023.0,3296717.0,329683723.0,0.0,0.0,0.0,11339.0,3129657.0,312977039.0
8.0,17040.0,4032060.0,403223040.0,0.0,0.0,0.0,15763.0,3784724.0,378488163.0
10.0,17058.0,4035051.0,403522158.0,0.0,0.0,0.0,15806.0,3791746.0,379190406.0
12.0,17058.0,4035051.0,403522158.0,0.0,0.0,0.0,15806.0,3791746.0,379190406.0
14.0,17075.0,4037326.0,403749675.0,0.0,0.0,0.0,15880.0,3802210.0,380236880.0
16.0,19452.0,4354006.0,435420052.0,0.0,0.0,0.0,19292.0,4146207.0,414639992.0
18.0,19452.0,4354006.0,435420052.0,0.0,0.0,0.0,19292.0,4146207.0,414639992.0
20.0,19454.0,4354208.0,435440254.0,0.0,0.0,0.0,19183.0,4115324.0,411551583.0
