#cores,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb,connection_he,throughput_he,obj_he
1.0,2488.0,935803.0,93582788.0,0.0,0.0,0.0,2954.0,896291.0,89632054.0
2.0,4959.0,1746225.0,174627459.0,0.0,0.0,0.0,5209.0,1658739.0,165879109.0
4.0,10516.0,2937911.0,293801616.0,0.0,0.0,0.0,10005.0,2753541.0,275364105.0
6.0,12155.0,3258734.0,325885555.0,0.0,0.0,0.0,11371.0,3101557.0,310167071.0
8.0,16874.0,3966733.0,396690174.0,0.0,0.0,0.0,15761.0,3746943.0,374710061.0
10.0,16892.0,3970536.0,397070492.0,0.0,0.0,0.0,16072.0,3796790.0,379695072.0
12.0,16892.0,3970536.0,397070492.0,0.0,0.0,0.0,16072.0,3796790.0,379695072.0
14.0,16914.0,3973931.0,397410014.0,0.0,0.0,0.0,15795.0,3752444.0,375260195.0
16.0,19164.0,4286467.0,428665864.0,0.0,0.0,0.0,19104.0,4110101.0,411029204.0
18.0,19164.0,4286467.0,428665864.0,0.0,0.0,0.0,19104.0,4110101.0,411029204.0
20.0,19167.0,4287265.0,428745667.0,0.0,0.0,0.0,18920.0,4061006.0,406119520.0
