arch4_connections_lb,arch4_connections_ub,arch4_throughput_lb,arch4_throughput_ub,arch1_connections,arch1_throughput,arch2_connections_lb,arch2_connections_ub,arch2_throughput_lb,arch2_throughput_ub,arch5_connections_lb,arch5_connections_ub,arch5_throughput_lb,arch5_throughput_ub,total_cnk
967.0,1076.0,124700.0,160400.0,150.0,53800.0,1218.0,1316.0,212500.0,247400.0,657.0,1315.0,127425.0,247000.0,1954.0
