#cores,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb,connection_he,throughput_he,obj_he
1.0,2408.0,877893.0,87791708.0,0.0,0.0,0.0,2534.0,842820.0,84284534.0
2.0,4221.0,1572362.0,157240421.0,0.0,0.0,0.0,4305.0,1467603.0,146764605.0
4.0,7628.0,2462902.0,246297828.0,0.0,0.0,0.0,6884.0,2320265.0,232033384.0
6.0,8780.0,2746802.0,274688980.0,0.0,0.0,0.0,8228.0,2589188.0,258927028.0
8.0,11486.0,3254434.0,325454886.0,0.0,0.0,0.0,10538.0,3040454.0,304055938.0
10.0,11505.0,3257436.0,325755105.0,0.0,0.0,0.0,10382.0,3016807.0,301691082.0
12.0,11505.0,3257436.0,325755105.0,0.0,0.0,0.0,10382.0,3016807.0,301691082.0
14.0,11531.0,3260437.0,326055231.0,0.0,0.0,0.0,10429.0,3027302.0,302740629.0
16.0,13237.0,3545939.0,354607137.0,0.0,0.0,0.0,12938.0,3323175.0,332330438.0
18.0,13237.0,3545939.0,354607137.0,0.0,0.0,0.0,12938.0,3323175.0,332330438.0
20.0,13245.0,3547338.0,354747045.0,0.0,0.0,0.0,13003.0,3333409.0,333353903.0
