#cores,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb,connection_he,throughput_he,obj_he
1.0,2413.0,877374.0,87739813.0,0.0,0.0,0.0,2473.0,846214.0,84623873.0
2.0,4239.0,1568937.0,156897939.0,0.0,0.0,0.0,4173.0,1467941.0,146798273.0
4.0,7670.0,2454401.0,245447770.0,0.0,0.0,0.0,6840.0,2310341.0,231040940.0
6.0,8792.0,2735803.0,273589092.0,0.0,0.0,0.0,8233.0,2569421.0,256950333.0
8.0,11572.0,3232312.0,323242772.0,0.0,0.0,0.0,10455.0,2988223.0,298832755.0
10.0,11587.0,3234814.0,323492987.0,0.0,0.0,0.0,10361.0,2975220.0,297532361.0
12.0,11587.0,3234814.0,323492987.0,0.0,0.0,0.0,10361.0,2975220.0,297532361.0
14.0,11598.0,3236714.0,323682998.0,0.0,0.0,0.0,10429.0,2991211.0,299131529.0
16.0,13230.0,3516672.0,351680430.0,0.0,0.0,0.0,12946.0,3275578.0,327570746.0
18.0,13230.0,3516672.0,351680430.0,0.0,0.0,0.0,12946.0,3275578.0,327570746.0
20.0,13238.0,3518072.0,351820438.0,0.0,0.0,0.0,12989.0,3285393.0,328552289.0
