#cores,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb,connection_he,throughput_he,obj_he
1.0,2408.0,877176.0,87720008.0,0.0,0.0,0.0,2486.0,841817.0,84184186.0
2.0,4238.0,1569855.0,156989738.0,0.0,0.0,0.0,4157.0,1461400.0,146144157.0
4.0,7671.0,2454302.0,245437871.0,0.0,0.0,0.0,6824.0,2307982.0,230805024.0
6.0,8805.0,2736112.0,273620005.0,0.0,0.0,0.0,8209.0,2571216.0,257129809.0
8.0,11541.0,3234452.0,323456741.0,0.0,0.0,0.0,10494.0,3009639.0,300974394.0
10.0,11558.0,3237235.0,323735058.0,0.0,0.0,0.0,10427.0,3003417.0,300352127.0
12.0,11558.0,3237235.0,323735058.0,0.0,0.0,0.0,10427.0,3003417.0,300352127.0
14.0,11582.0,3240240.0,324035582.0,0.0,0.0,0.0,10566.0,3027647.0,302775266.0
16.0,13231.0,3522308.0,352244031.0,0.0,0.0,0.0,12892.0,3287634.0,328776292.0
18.0,13231.0,3522308.0,352244031.0,0.0,0.0,0.0,12892.0,3287634.0,328776292.0
20.0,13235.0,3523108.0,352324035.0,0.0,0.0,0.0,12987.0,3301398.0,330152787.0
