#cores,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb,connection_he,throughput_he,obj_he
1.0,2330.0,878830.0,87885330.0,0.0,0.0,0.0,2480.0,846595.0,84661980.0
2.0,4250.0,1569122.0,156916450.0,0.0,0.0,0.0,4215.0,1465984.0,146602615.0
4.0,7695.0,2450122.0,245019895.0,0.0,0.0,0.0,6873.0,2304790.0,230485873.0
6.0,8803.0,2730803.0,273089103.0,0.0,0.0,0.0,8225.0,2568810.0,256889225.0
8.0,11574.0,3233943.0,323405874.0,0.0,0.0,0.0,10544.0,3014418.0,301452344.0
10.0,11590.0,3236933.0,323704890.0,0.0,0.0,0.0,10334.0,2978093.0,297819634.0
12.0,11590.0,3236933.0,323704890.0,0.0,0.0,0.0,10334.0,2978093.0,297819634.0
14.0,11616.0,3239945.0,324006116.0,0.0,0.0,0.0,10419.0,2989156.0,298926019.0
16.0,13236.0,3522995.0,352312736.0,0.0,0.0,0.0,12918.0,3276409.0,327653818.0
18.0,13236.0,3522995.0,352312736.0,0.0,0.0,0.0,12918.0,3276409.0,327653818.0
20.0,13246.0,3524805.0,352493746.0,0.0,0.0,0.0,13005.0,3293297.0,329342705.0
