#cores,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb,connection_he,throughput_he,obj_he
0.0001,30775.0,5063250.0,31281.325000000001,0.0,0.0,0.0,30775.0,5063250.0,31281.325000011566
0.00020000000000000001,30775.0,5063250.0,31787.650000000001,0.0,0.0,0.0,30775.0,5063250.0,31787.650000022371
0.00040000000000000002,30775.0,5063250.0,32800.300000000003,0.0,0.0,0.0,30775.0,5063250.0,32800.300000022486
0.00080000000000000004,30775.0,5063250.0,34825.599999999999,0.0,0.0,0.0,30775.0,5063250.0,34825.600000024308
0.002,30775.0,5063250.0,40901.5,0.0,0.0,0.0,30775.0,5063250.0,40901.500000033615
0.0040000000000000001,30775.0,5063250.0,51028.0,0.0,0.0,0.0,30775.0,5063250.0,51028.000000018168
0.0080000000000000002,30775.0,5063250.0,71281.0,0.0,0.0,0.0,30775.0,5063250.0,71281.000000024185
0.02,30775.0,5063250.0,132040.0,0.0,0.0,0.0,30775.0,5063250.0,132040.00000001013
0.040000000000000001,30775.0,5063250.0,233305.0,0.0,0.0,0.0,30775.0,5063250.0,233305.00000003679
0.080000000000000002,30775.0,5063250.0,435835.0,0.0,0.0,0.0,30775.0,5063250.0,435835.00000007357
0.20000000000000001,30775.0,5063250.0,1043425.0,0.0,0.0,0.0,30775.0,5063250.0,1043424.9999999993
0.40000000000000002,30775.0,5063250.0,2056075.0,0.0,0.0,0.0,30775.0,5063250.0,2056074.9999999991
1.0,30775.0,5063250.0,5094025.0,0.0,0.0,0.0,30775.0,5063250.0,5094025.0
