#cores,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb,connection_he,throughput_he,obj_he
0.0001,31557.0,5203143.0,32077.314299999998,0.0,0.0,0.0,31557.0,5203143.0,32077.31430001188
0.00020000000000000001,31557.0,5203143.0,32597.6286,0.0,0.0,0.0,31557.0,5203143.0,32597.628600023007
0.00040000000000000002,31557.0,5203143.0,33638.2572,0.0,0.0,0.0,31557.0,5203143.0,33638.257200026448
0.00080000000000000004,31557.0,5203143.0,35719.5144,0.0,0.0,0.0,31557.0,5203143.0,35719.514400024738
0.002,31557.0,5203143.0,41963.286,0.0,0.0,0.0,31557.0,5203143.0,41963.286000036183
0.0040000000000000001,31557.0,5203143.0,52369.572,0.0,0.0,0.0,31557.0,5203143.0,52369.572000019485
0.0080000000000000002,31557.0,5203143.0,73182.144,0.0,0.0,0.0,31557.0,5203143.0,73182.144000024491
0.02,31557.0,5203143.0,135619.85999999999,0.0,0.0,0.0,31557.0,5203143.0,135619.86000000057
0.040000000000000001,31557.0,5203143.0,239682.72,0.0,0.0,0.0,31557.0,5203143.0,239682.72000003693
0.080000000000000002,31557.0,5203143.0,447808.44,0.0,0.0,0.0,31557.0,5203143.0,447808.44000007387
0.20000000000000001,31557.0,5203143.0,1072185.6000000001,0.0,0.0,0.0,31557.0,5203143.0,1072185.5999999994
0.40000000000000002,31557.0,5203143.0,2112814.2000000002,0.0,0.0,0.0,31557.0,5203143.0,2112814.1999999993
1.0,31557.0,5203143.0,5234700.0,0.0,0.0,0.0,31557.0,5203143.0,5234700.0
