beta,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb
0.0,4023.0,483950.0,4023.0,3641.0,441050.0,3641.0
0.005,4025.0,491025.0,6480.125,3615.0,441850.0,5824.25
0.01,4020.0,492100.0,8941.0,3618.0,444400.0,8062.0
0.015,4014.0,493175.0,11411.625,3600.0,445625.0,10284.375
0.02,4010.0,493375.0,13877.5,3608.0,444650.0,12501.0
0.025,4011.0,493225.0,16341.625,3602.0,442350.0,14660.75
0.03,4004.0,493250.0,18801.5,3600.0,444150.0,16924.5
0.035,3996.0,493425.0,21265.875,3578.0,443250.0,19091.75
0.04,3286.0,512000.0,23766.0,3133.0,457250.0,21423.0
0.045,1741.0,552325.0,26595.625,2377.0,486025.0,24248.125
0.05,1277.0,566000.0,29577.0,2126.0,503925.0,27322.25
0.055,1278.0,565800.0,32397.0,2154.0,505225.0,29941.375
0.06,1297.0,564700.0,35179.0,2098.0,505300.0,32416.0
0.065,1278.0,565900.0,38061.5,2139.0,504950.0,34960.75
0.07,1238.0,568575.0,41038.25,2138.0,503225.0,37363.75
0.075,1285.0,564625.0,43631.875,2109.0,501675.0,39734.625
0.08,1284.0,564775.0,46466.0,2083.0,508750.0,42783.0
0.085,1347.0,563275.0,49225.375,2146.0,502900.0,44892.5
0.09,1341.0,564300.0,52128.0,2193.0,500725.0,47258.25
0.095,1292.0,565250.0,54990.75,2135.0,503875.0,50003.125
0.1,1260.0,566375.0,57897.5,2120.0,506525.0,52772.5
0.15,1235.0,567425.0,86348.75,2156.0,503850.0,77733.5
0.2,1218.0,568075.0,114833.0,2130.0,506900.0,103510.0
0.25,1256.0,566550.0,142893.5,2131.0,507725.0,129062.25
0.3,1243.0,567175.0,171395.5,2075.0,508675.0,154677.5
0.35,1244.0,567050.0,199711.5,2162.0,503200.0,178282.0
0.4,1241.0,567300.0,228161.0,2199.0,502300.0,203119.0
0.45,1284.0,565300.0,255669.0,2182.0,500350.0,227339.5
0.5,1284.0,565025.0,283796.5,2171.0,503100.0,253721.0
0.55,1271.0,565325.0,312199.75,2083.0,503925.0,279241.75
0.6,1268.0,565800.0,340748.0,2153.0,504050.0,304583.0
0.65,1241.0,567025.0,369807.25,2077.0,507325.0,331838.25
0.7,1269.0,565800.0,397329.0,2120.0,506425.0,356617.5
0.75,1250.0,566875.0,426406.25,2208.0,499650.0,376945.5
0.8,1252.0,566625.0,454552.0,2131.0,504750.0,405931.0
0.85,1273.0,566025.0,482394.25,2036.0,509125.0,434792.25
0.9,1268.0,565850.0,510533.0,2127.0,503125.0,454939.5
0.95,1237.0,567250.0,540124.5,2171.0,501900.0,478976.0
1.0,1227.0,567775.0,569002.0,2088.0,506975.0,509063.0
10.0,1231.0,567350.0,5674731.0,2106.0,507300.0,5075106.0
20.0,1287.0,565650.0,11314287.0,2168.0,501675.0,10035668.0
30.0,1243.0,567075.0,17013493.0,2113.0,506500.0,15197113.0
40.0,1245.0,567175.0,22688245.0,2109.0,507575.0,20305109.0
50.0,1259.0,566425.0,28322509.0,2103.0,503425.0,25173353.0
60.0,1261.0,565975.0,33959761.0,2103.0,504750.0,30287103.0
70.0,1274.0,565900.0,39614274.0,2070.0,508675.0,35609320.0
80.0,1260.0,566275.0,45303260.0,2135.0,502875.0,40232135.0
90.0,1239.0,567000.0,51031239.0,2091.0,508350.0,45753591.0
100.0,1246.0,567100.0,56711246.0,2159.0,503625.0,50364659.0
