beta,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb,connection_he,throughput_he,obj_he
0.0,1e-05,2e-05,4e-05
974,974,973,974
229234.0,232434.0,227834.0,229834.0
974.0,976.32434,977.55668,983.19336
902,0,898,0,897,0,904,0
199034.0,0,205534.0,0,199834.0,0,202633.0,0
902.0,0,900.05534,0,900.99668,0,912.10532,0
875,875,875,875
180034.0,180034.0,180034.0,180034.0
875.0,876.80034,878.60068,882.20136
