src,dst,spec,core_src,core_dst,#core,used_slot,tfk_slot
10,91,46.0,1,2,1,17,16.0
11,4,0.0,0,0,1,9,8.0
11,15,0.0,1,2,1,41,40.0
11,31,29.0,0,2,1,17,16.0
11,47,0.0,0,0,1,17,16.0
11,67,0.0,0,0,1,17,16.0
11,80,0.0,0,0,1,5,4.0
11,81,22.0,1,2,1,17,16.0
11,85,63.0,2,1,1,17,16.0
12,10,0.0,0,0,1,5,4.0
12,34,3.0,0,2,1,9,8.0
12,45,0.0,1,1,1,17,16.0
12,51,9.0,2,0,1,2,1.0
12,53,63.0,2,2,1,17,16.0
12,57,17.0,0,2,1,5,4.0
12,61,20.0,2,0,1,17,16.0
12,72,37.0,2,0,1,17,16.0
12,76,75.0,0,2,1,5,4.0
12,88,0.0,1,0,1,5,4.0
12,97,0.0,1,0,1,5,4.0
13,17,5.0,1,2,1,17,16.0
13,26,34.0,1,2,1,2,1.0
13,46,75.0,2,2,1,5,4.0
13,54,0.0,1,0,1,5,4.0
13,60,0.0,1,0,1,17,16.0
13,81,58.0,2,1,1,17,16.0
13,82,0.0,0,1,1,9,8.0
13,91,12.0,0,2,1,17,16.0
13,99,0.0,1,2,1,17,16.0
14,2,63.0,2,1,1,17,16.0
14,12,0.0,2,0,1,17,16.0
14,28,0.0,0,1,1,17,16.0
14,86,61.0,2,0,1,2,1.0
15,12,0.0,0,1,1,17,16.0
15,50,63.0,0,2,1,17,16.0
15,52,39.0,1,2,1,41,40.0
15,78,58.0,2,0,1,5,4.0
16,7,75.0,2,0,1,5,4.0
16,9,0.0,2,1,1,17,16.0
16,33,0.0,0,0,1,9,8.0
16,36,78.0,1,2,1,2,1.0
16,37,39.0,2,0,1,17,16.0
16,62,0.0,1,0,1,9,8.0
16,65,63.0,1,2,1,17,16.0
16,74,22.0,0,2,1,17,16.0
16,88,54.0,0,2,1,9,8.0
17,48,78.0,0,2,1,2,1.0
17,85,0.0,1,0,1,41,40.0
18,0,0.0,1,0,1,17,16.0
18,11,0.0,0,2,1,17,16.0
18,16,0.0,0,1,1,41,40.0
18,22,28.0,1,2,1,9,8.0
18,57,53.0,0,2,1,5,4.0
18,66,0.0,1,1,1,9,8.0
18,94,9.0,2,0,1,41,40.0
19,3,71.0,2,2,1,9,8.0
19,7,0.0,1,1,1,9,8.0
19,13,54.0,2,1,1,17,16.0
19,17,0.0,1,0,1,17,16.0
19,45,0.0,0,0,1,9,8.0
19,51,0.0,0,2,1,9,8.0
19,57,0.0,0,0,1,17,16.0
19,67,44.0,2,0,1,5,4.0
19,76,0.0,0,1,1,17,16.0
19,78,0.0,0,0,1,9,8.0
20,0,0.0,0,1,1,9,8.0
20,8,28.0,1,2,1,17,16.0
20,34,0.0,0,1,1,5,4.0
20,44,75.0,2,0,1,5,4.0
21,1,0.0,0,0,1,5,4.0
21,6,63.0,2,2,1,17,16.0
21,29,0.0,0,1,1,17,16.0
21,34,0.0,0,1,1,9,8.0
21,44,0.0,0,1,1,9,8.0
21,56,1.0,2,2,1,9,8.0
21,58,0.0,1,0,1,9,8.0
21,65,44.0,2,1,1,17,16.0
21,83,36.0,0,2,1,5,4.0
22,74,9.0,1,2,1,9,8.0
22,80,71.0,2,1,1,9,8.0
23,8,0.0,0,1,1,17,16.0
23,25,43.0,1,2,1,9,8.0
23,27,0.0,0,0,1,17,16.0
23,41,0.0,0,1,1,9,8.0
23,43,70.0,1,2,1,9,8.0
23,51,27.0,2,0,1,17,16.0
23,69,0.0,1,1,1,17,16.0
23,74,0.0,1,1,1,41,40.0
23,93,18.0,2,0,1,9,8.0
24,27,37.0,2,0,1,9,8.0
25,10,0.0,1,1,1,2,1.0
25,26,0.0,2,0,1,9,8.0
25,41,9.0,2,0,1,17,16.0
25,87,43.0,0,2,1,17,16.0
25,92,38.0,0,2,1,5,4.0
25,94,0.0,1,1,1,41,40.0
26,1,58.0,2,2,1,5,4.0
26,11,53.0,2,0,1,5,4.0
26,21,0.0,0,1,1,9,8.0
26,55,36.0,2,1,1,17,16.0
26,56,0.0,0,0,1,9,8.0
26,72,35.0,1,2,1,17,16.0
26,83,63.0,0,2,1,17,16.0
26,88,17.0,2,2,1,17,16.0
26,89,0.0,2,2,1,17,16.0
26,94,0.0,0,0,1,17,16.0
26,96,0.0,1,1,1,9,8.0
27,1,53.0,1,2,1,5,4.0
27,5,0.0,0,2,1,17,16.0
27,7,17.0,0,2,1,17,16.0
27,8,45.0,0,2,1,9,8.0
27,17,22.0,2,2,1,41,40.0
27,29,28.0,1,2,1,17,16.0
27,37,0.0,1,1,1,17,16.0
27,44,0.0,0,0,1,9,8.0
27,45,63.0,2,2,1,17,16.0
27,53,17.0,2,1,1,5,4.0
27,77,0.0,2,2,1,17,16.0
27,82,0.0,1,1,1,41,40.0
28,2,25.0,1,2,1,5,4.0
28,36,0.0,1,0,1,9,8.0
28,78,43.0,1,2,1,9,8.0
29,25,0.0,0,0,1,17,16.0
29,26,63.0,2,2,1,17,16.0
29,31,0.0,0,1,1,9,8.0
29,51,63.0,1,2,1,17,16.0
29,81,17.0,1,2,1,5,4.0
29,92,0.0,1,1,1,17,16.0
29,96,0.0,1,0,1,17,16.0
30,7,0.0,0,0,1,17,16.0
30,10,0.0,1,1,1,9,8.0
30,12,36.0,2,1,1,9,8.0
30,23,0.0,0,0,1,9,8.0
30,28,0.0,0,0,2,3,4.0
30,35,0.0,1,1,1,5,4.0
30,47,0.0,0,0,1,5,4.0
30,49,17.0,2,0,1,2,1.0
30,63,0.0,1,0,1,17,16.0
30,65,0.0,0,0,1,17,16.0
30,70,47.0,0,2,1,5,4.0
30,73,0.0,1,1,1,9,8.0
30,77,62.0,2,2,1,9,8.0
30,78,0.0,1,0,1,9,8.0
30,80,71.0,2,1,1,9,8.0
30,86,0.0,1,0,1,9,8.0
30,93,0.0,0,1,1,17,16.0
30,99,0.0,0,0,1,5,4.0
31,3,0.0,0,1,1,9,8.0
31,7,46.0,2,2,1,17,16.0
31,14,63.0,2,0,1,17,16.0
31,17,17.0,1,0,2,3,4.0
31,24,0.0,1,1,1,17,16.0
31,25,0.0,0,1,1,17,16.0
31,51,35.0,0,2,1,2,1.0
31,56,0.0,0,0,1,9,8.0
31,61,0.0,0,1,1,9,8.0
31,64,0.0,1,0,1,5,4.0
31,91,0.0,1,1,1,9,8.0
31,92,60.0,1,2,1,9,8.0
31,93,20.0,2,0,1,9,8.0
31,95,0.0,0,1,1,17,16.0
31,99,0.0,1,1,1,5,4.0
32,9,35.0,2,1,1,9,8.0
32,16,17.0,2,2,1,17,16.0
32,17,0.0,0,0,1,9,8.0
32,34,0.0,0,1,2,3,4.0
32,38,0.0,1,1,1,41,40.0
32,39,0.0,1,1,1,9,8.0
32,67,44.0,2,1,1,9,8.0
32,81,0.0,1,2,1,17,16.0
32,83,58.0,2,2,1,5,4.0
32,85,0.0,0,1,1,9,8.0
32,91,63.0,2,0,1,17,16.0
33,22,19.0,0,2,1,9,8.0
33,26,0.0,0,0,1,17,16.0
33,53,0.0,1,0,1,17,16.0
33,57,75.0,1,2,1,5,4.0
33,88,0.0,1,1,1,9,8.0
33,97,0.0,0,0,1,17,16.0
34,15,63.0,0,2,1,17,16.0
34,18,0.0,0,1,1,17,16.0
34,21,0.0,0,0,1,2,1.0
34,40,0.0,0,2,1,2,1.0
34,44,75.0,1,1,2,3,4.0
34,56,0.0,1,1,1,17,16.0
34,67,0.0,0,0,1,41,40.0
34,92,78.0,2,2,1,2,1.0
34,93,36.0,1,2,1,17,16.0
35,4,0.0,1,2,1,2,1.0
35,32,0.0,2,2,1,17,16.0
35,63,0.0,1,1,1,2,1.0
35,74,61.0,2,1,1,17,16.0
35,98,0.0,1,0,1,9,8.0
36,0,35.0,2,2,1,17,16.0
36,22,0.0,2,2,1,17,16.0
36,33,76.0,0,2,1,2,1.0
36,45,0.0,1,1,1,17,16.0
36,54,0.0,0,1,1,17,16.0
36,65,0.0,1,1,1,17,16.0
36,77,17.0,0,2,1,17,16.0
36,82,0.0,0,2,1,9,8.0
36,85,0.0,0,1,1,17,16.0
36,86,0.0,1,2,1,17,16.0
36,91,0.0,1,0,1,9,8.0
37,11,19.0,1,1,2,3,4.0
37,38,10.0,2,0,1,9,8.0
37,55,0.0,0,1,1,41,40.0
37,82,39.0,2,2,1,41,40.0
38,7,0.0,2,2,1,17,16.0
38,14,17.0,2,2,1,41,40.0
38,17,0.0,1,0,1,9,8.0
38,32,0.0,0,0,1,41,40.0
38,43,9.0,0,2,1,9,8.0
39,7,23.0,2,1,1,41,40.0
39,8,0.0,2,2,1,17,16.0
39,16,0.0,1,0,1,9,8.0
39,21,61.0,1,2,1,2,1.0
39,23,44.0,0,2,1,17,16.0
39,28,0.0,1,2,1,5,4.0
39,31,0.0,1,1,1,5,4.0
39,32,0.0,1,1,1,9,8.0
39,34,0.0,0,1,1,5,4.0
39,38,75.0,2,2,1,5,4.0
39,42,0.0,0,1,1,5,4.0
39,59,0.0,1,0,1,9,8.0
39,60,73.0,2,2,1,2,1.0
39,72,64.0,2,0,1,9,8.0
39,96,0.0,0,0,1,41,40.0
39,98,0.0,1,1,1,5,4.0
40,1,0.0,1,0,1,5,4.0
40,3,19.0,0,2,1,17,16.0
40,4,37.0,0,2,1,9,8.0
40,7,63.0,2,2,1,17,16.0
40,12,54.0,0,2,1,9,8.0
40,21,0.0,1,1,1,41,40.0
40,28,0.0,1,1,1,5,4.0
40,31,54.0,2,1,1,9,8.0
40,36,0.0,0,0,1,9,8.0
40,42,37.0,2,0,1,17,16.0
40,44,0.0,1,0,1,9,8.0
40,48,0.0,1,1,1,5,4.0
40,54,0.0,1,0,1,5,4.0
40,76,3.0,2,0,1,17,16.0
40,85,0.0,0,0,1,2,1.0
40,88,37.0,0,2,1,17,16.0
41,6,0.0,1,1,1,2,1.0
41,20,0.0,1,0,1,5,4.0
41,26,0.0,0,0,1,2,1.0
41,28,0.0,0,0,1,17,16.0
41,36,17.0,2,2,1,17,16.0
41,42,75.0,2,2,1,5,4.0
41,51,9.0,0,2,1,17,16.0
41,56,66.0,2,1,1,9,8.0
41,69,34.0,2,2,1,9,8.0
41,70,43.0,2,1,1,17,16.0
41,72,0.0,1,1,1,41,40.0
41,88,63.0,0,2,1,17,16.0
41,90,75.0,0,2,1,5,4.0
41,91,61.0,2,1,1,5,4.0
42,24,0.0,1,1,1,17,16.0
42,50,41.0,2,1,1,17,16.0
42,54,0.0,0,1,1,17,16.0
42,55,0.0,2,2,1,41,40.0
42,86,58.0,2,0,1,17,16.0
43,5,17.0,1,2,1,17,16.0
43,14,0.0,0,0,1,17,16.0
43,15,41.0,0,2,1,17,16.0
43,24,44.0,2,0,1,17,16.0
43,31,18.0,2,0,1,17,16.0
43,36,0.0,1,1,1,9,8.0
43,38,0.0,1,1,1,17,16.0
43,47,0.0,2,2,1,9,8.0
43,56,0.0,1,0,1,9,8.0
43,61,61.0,2,2,1,9,8.0
43,62,0.0,0,1,1,5,4.0
43,75,0.0,1,1,1,5,4.0
44,20,58.0,0,2,1,17,16.0
44,24,0.0,0,0,1,17,16.0
44,35,78.0,2,1,1,2,1.0
44,52,0.0,2,2,1,17,16.0
44,56,58.0,2,0,1,17,16.0
44,60,0.0,1,1,1,9,8.0
44,61,17.0,2,0,1,41,40.0
44,64,2.0,0,2,1,5,4.0
44,84,0.0,1,1,1,9,8.0
44,90,0.0,0,1,1,17,16.0
45,11,61.0,2,1,1,2,1.0
45,13,0.0,0,0,1,9,8.0
45,15,0.0,1,0,1,5,4.0
45,19,0.0,0,1,1,17,16.0
45,29,0.0,1,0,1,5,4.0
45,41,0.0,2,2,1,17,16.0
45,46,0.0,1,0,1,5,4.0
45,50,0.0,1,0,1,5,4.0
45,52,0.0,0,0,1,9,8.0
45,57,22.0,2,1,1,5,4.0
45,79,0.0,0,1,1,9,8.0
45,87,44.0,2,0,1,17,16.0
45,88,0.0,0,0,1,5,4.0
45,99,27.0,2,0,1,17,16.0
46,8,0.0,1,0,1,41,40.0
46,16,56.0,1,2,1,17,16.0
46,35,0.0,0,1,1,17,16.0
46,43,0.0,2,0,1,17,16.0
46,56,34.0,2,1,1,41,40.0
46,66,39.0,0,2,1,41,40.0
46,67,17.0,2,2,1,17,16.0
46,73,0.0,1,0,1,2,1.0
46,77,0.0,0,0,1,17,16.0
46,89,55.0,1,2,1,9,8.0
47,1,9.0,2,1,1,41,40.0
47,18,50.0,2,2,1,2,1.0
47,19,49.0,0,2,1,5,4.0
47,22,63.0,2,0,1,17,16.0
47,23,1.0,1,2,1,17,16.0
47,24,0.0,1,1,1,9,8.0
47,28,46.0,1,2,1,5,4.0
47,34,0.0,0,1,1,9,8.0
47,35,20.0,1,2,1,41,40.0
47,61,44.0,0,2,1,17,16.0
47,72,0.0,0,0,1,17,16.0
47,79,0.0,0,1,1,9,8.0
47,81,0.0,1,0,1,5,4.0
47,94,0.0,1,1,1,2,1.0
48,3,0.0,0,0,2,3,4.0
48,9,37.0,1,2,1,41,40.0
48,17,42.0,2,0,1,5,4.0
48,19,0.0,0,1,1,17,16.0
48,25,0.0,2,0,1,41,40.0
48,35,0.0,0,0,1,9,8.0
48,39,18.0,1,2,1,5,4.0
48,45,0.0,1,1,1,17,16.0
48,69,0.0,0,1,1,17,16.0
49,24,0.0,0,1,1,17,16.0
49,28,5.0,1,2,1,41,40.0
49,33,59.0,0,2,1,17,16.0
49,55,41.0,0,2,1,17,16.0
49,61,0.0,1,1,1,9,8.0
49,67,0.0,0,1,1,9,8.0
49,77,0.0,1,0,1,5,4.0
49,84,75.0,2,0,1,5,4.0
49,86,56.0,1,2,1,9,8.0
49,93,0.0,0,0,1,9,8.0
49,95,58.0,2,0,1,17,16.0
49,99,0.0,1,1,1,5,4.0
50,1,36.0,0,2,1,5,4.0
50,20,17.0,2,0,1,41,40.0
50,26,0.0,1,1,1,2,1.0
50,28,0.0,0,0,1,17,16.0
50,34,58.0,2,1,1,5,4.0
50,37,22.0,0,2,1,17,16.0
50,39,0.0,1,1,1,17,16.0
50,55,0.0,1,0,1,5,4.0
50,90,0.0,0,0,1,9,8.0
50,91,0.0,0,2,1,9,8.0
50,94,17.0,0,2,1,9,8.0
50,97,0.0,2,0,1,17,16.0
51,22,37.0,0,2,1,17,16.0
51,24,0.0,1,0,1,5,4.0
51,33,46.0,2,1,1,17,16.0
52,1,0.0,0,1,1,17,16.0
52,29,45.0,1,2,1,17,16.0
52,50,0.0,1,1,1,17,16.0
52,75,0.0,1,1,1,41,40.0
52,89,0.0,0,1,1,9,8.0
52,95,34.0,1,0,2,5,8.0
52,97,37.0,0,2,1,17,16.0
53,3,5.0,0,2,1,5,4.0
53,9,0.0,1,0,1,17,16.0
53,15,0.0,1,0,1,41,40.0
53,22,0.0,0,0,1,17,16.0
53,24,46.0,2,2,1,17,16.0
53,28,0.0,1,0,1,2,1.0
53,69,0.0,1,0,1,9,8.0
53,79,41.0,2,0,1,5,4.0
53,82,0.0,0,1,1,17,16.0
53,88,0.0,0,0,1,9,8.0
53,91,9.0,0,1,2,3,4.0
54,0,0.0,0,0,1,17,16.0
54,5,0.0,0,0,1,9,8.0
54,9,71.0,2,1,1,9,8.0
54,37,0.0,0,1,1,9,8.0
54,42,62.0,2,0,1,9,8.0
54,45,0.0,1,0,1,5,4.0
54,73,0.0,1,0,1,17,16.0
54,77,41.0,2,2,1,9,8.0
54,92,0.0,0,0,1,9,8.0
54,95,50.0,2,0,1,9,8.0
54,97,9.0,0,2,1,9,8.0
55,15,58.0,2,1,1,5,4.0
55,65,0.0,0,0,1,17,16.0
56,37,51.0,2,1,1,17,16.0
57,1,48.0,2,1,1,5,4.0
57,3,58.0,2,1,1,17,16.0
57,6,0.0,0,0,1,17,16.0
57,17,0.0,0,0,1,17,16.0
57,21,0.0,1,0,1,5,4.0
57,42,0.0,1,1,1,41,40.0
57,51,22.0,2,1,1,17,16.0
57,53,0.0,0,0,2,3,4.0
57,63,0.0,1,1,1,9,8.0
57,69,39.0,2,0,1,9,8.0
57,71,0.0,2,0,1,17,16.0
57,81,0.0,0,0,1,17,16.0
57,92,69.0,0,2,1,9,8.0
57,94,63.0,1,2,1,17,16.0
58,4,0.0,1,1,1,5,4.0
58,6,0.0,0,0,1,2,1.0
58,18,0.0,1,1,1,2,1.0
58,19,41.0,1,1,2,3,4.0
58,32,0.0,0,0,1,17,16.0
58,36,61.0,2,2,1,17,16.0
58,42,0.0,1,0,1,17,16.0
58,51,0.0,1,0,1,5,4.0
58,52,17.0,1,2,1,17,16.0
58,54,0.0,2,2,1,41,40.0
58,60,0.0,0,0,1,9,8.0
58,90,0.0,0,1,1,17,16.0
58,93,27.0,0,2,1,9,8.0
59,18,71.0,2,2,1,9,8.0
59,24,37.0,2,1,1,17,16.0
59,39,0.0,1,0,1,9,8.0
59,42,20.0,2,1,1,17,16.0
59,44,0.0,0,1,1,41,40.0
59,54,0.0,1,0,2,3,4.0
59,66,0.0,1,1,1,17,16.0
59,75,0.0,0,0,1,17,16.0
59,92,54.0,2,0,1,17,16.0
59,93,0.0,1,0,1,41,40.0
60,0,0.0,0,1,1,5,4.0
60,6,60.0,0,1,2,3,4.0
60,11,22.0,0,2,1,41,40.0
60,14,75.0,2,0,1,5,4.0
60,19,0.0,1,2,1,41,40.0
60,49,0.0,2,2,1,41,40.0
60,51,41.0,2,0,1,17,16.0
60,56,68.0,1,2,1,9,8.0
61,12,0.0,1,0,1,17,16.0
61,20,0.0,2,1,1,2,1.0
61,23,61.0,1,2,1,2,1.0
61,60,0.0,0,0,1,5,4.0
61,98,35.0,1,2,1,17,16.0
62,5,0.0,1,0,1,17,16.0
62,13,0.0,1,1,1,5,4.0
62,16,0.0,0,1,1,9,8.0
62,20,0.0,2,2,1,41,40.0
62,30,0.0,1,1,1,17,16.0
62,39,0.0,0,1,1,9,8.0
62,60,58.0,2,2,1,9,8.0
62,67,0.0,0,1,1,9,8.0
62,69,41.0,2,0,1,17,16.0
62,82,78.0,2,0,1,2,1.0
62,92,0.0,0,2,1,5,4.0
62,94,76.0,2,1,1,2,1.0
63,2,58.0,2,1,1,5,4.0
63,6,3.0,2,1,1,41,40.0
63,8,17.0,1,2,1,5,4.0
63,11,0.0,1,0,1,9,8.0
63,12,44.0,2,1,1,9,8.0
63,13,41.0,0,2,1,17,16.0
63,17,0.0,1,2,1,5,4.0
63,20,0.0,1,1,1,9,8.0
63,32,53.0,2,2,1,5,4.0
63,35,0.0,0,0,1,9,8.0
63,37,0.0,0,1,1,17,16.0
63,51,0.0,1,1,1,41,40.0
63,55,63.0,2,2,1,17,16.0
63,56,0.0,0,0,1,2,1.0
64,20,41.0,0,2,1,17,16.0
64,22,0.0,0,1,1,41,40.0
64,23,63.0,2,2,1,17,16.0
64,29,0.0,1,0,1,17,16.0
64,34,12.0,2,2,1,41,40.0
64,38,58.0,0,2,1,17,16.0
64,41,53.0,2,1,1,5,4.0
64,61,0.0,1,0,1,17,16.0
64,82,0.0,1,0,1,41,40.0
64,86,0.0,2,0,1,2,1.0
64,94,58.0,2,0,1,5,4.0
65,1,46.0,2,0,1,17,16.0
65,14,26.0,2,1,1,17,16.0
65,28,51.0,0,2,1,17,16.0
65,30,0.0,1,1,1,2,1.0
65,35,0.0,2,0,1,17,16.0
65,61,0.0,1,1,1,9,8.0
65,77,53.0,0,2,1,9,8.0
65,78,17.0,0,2,1,9,8.0
65,86,34.0,0,2,1,5,4.0
65,91,29.0,1,2,1,17,16.0
65,92,31.0,0,2,1,5,4.0
65,95,0.0,1,1,1,17,16.0
66,2,0.0,0,0,1,5,4.0
66,6,7.0,0,2,1,17,16.0
66,11,22.0,2,1,1,17,16.0
66,22,0.0,1,1,1,5,4.0
66,24,63.0,0,2,1,17,16.0
66,33,18.0,1,2,1,41,40.0
66,35,0.0,0,0,1,41,40.0
66,74,17.0,2,0,1,5,4.0
66,77,38.0,1,2,1,2,1.0
67,61,71.0,2,2,1,9,8.0
67,72,52.0,1,2,1,17,16.0
67,75,0.0,1,0,1,9,8.0
67,86,54.0,2,1,1,17,16.0
67,91,0.0,0,0,1,17,16.0
68,0,52.0,2,2,1,9,8.0
68,5,78.0,1,2,1,2,1.0
68,17,63.0,2,2,1,17,16.0
68,20,0.0,1,0,1,9,8.0
68,22,0.0,0,0,1,41,40.0
68,29,61.0,2,0,1,2,1.0
68,33,0.0,0,0,1,17,16.0
68,48,47.0,0,2,1,5,4.0
68,56,0.0,0,0,1,17,16.0
68,58,35.0,2,0,1,17,16.0
68,71,0.0,1,0,1,17,16.0
68,81,0.0,1,0,1,17,16.0
68,85,9.0,2,1,1,9,8.0
68,90,0.0,1,1,1,17,16.0
68,97,0.0,2,2,1,9,8.0
69,8,0.0,1,0,1,17,16.0
69,20,0.0,1,1,1,9,8.0
69,43,43.0,2,0,1,17,16.0
69,49,66.0,2,1,1,5,4.0
69,54,0.0,0,0,1,9,8.0
69,56,60.0,2,1,1,5,4.0
69,62,71.0,2,1,1,9,8.0
69,85,0.0,2,2,1,17,16.0
69,96,17.0,2,1,1,17,16.0
70,1,44.0,1,2,1,9,8.0
70,2,0.0,1,0,1,17,16.0
70,14,0.0,0,1,1,9,8.0
70,19,0.0,0,0,1,9,8.0
70,29,31.0,2,1,1,5,4.0
70,30,45.0,1,2,1,17,16.0
70,33,0.0,1,1,1,2,1.0
70,35,78.0,2,1,1,2,1.0
70,36,52.0,2,2,1,9,8.0
70,48,0.0,0,0,1,17,16.0
70,58,78.0,0,2,1,2,1.0
70,76,17.0,2,2,1,9,8.0
70,79,58.0,1,2,1,17,16.0
70,80,27.0,0,2,1,41,40.0
70,81,45.0,2,0,1,2,1.0
70,86,61.0,2,1,1,17,16.0
70,92,26.0,2,0,1,5,4.0
71,8,63.0,2,2,1,17,16.0
71,10,17.0,2,0,1,17,16.0
71,22,54.0,2,1,1,9,8.0
71,48,0.0,1,0,1,17,16.0
71,52,0.0,0,0,1,9,8.0
71,55,0.0,0,1,1,9,8.0
71,79,0.0,1,0,1,9,8.0
71,81,51.0,1,0,2,3,4.0
71,84,0.0,1,0,1,41,40.0
71,95,34.0,2,1,1,17,16.0
71,98,69.0,0,2,1,9,8.0
71,99,0.0,2,0,1,17,16.0
72,8,23.0,1,2,1,5,4.0
72,11,17.0,0,2,1,2,1.0
72,17,26.0,2,0,1,9,8.0
72,61,0.0,2,1,1,17,16.0
72,62,0.0,0,0,1,17,16.0
72,92,69.0,2,0,1,5,4.0
73,0,0.0,0,2,1,9,8.0
73,2,0.0,0,1,1,5,4.0
73,17,0.0,0,1,1,17,16.0
73,23,0.0,1,1,1,2,1.0
73,33,0.0,2,2,1,5,4.0
73,42,78.0,2,0,1,2,1.0
73,56,77.0,0,1,2,3,4.0
73,69,5.0,2,0,1,17,16.0
73,70,36.0,1,2,1,9,8.0
73,76,22.0,2,0,1,41,40.0
73,81,73.0,2,0,1,5,4.0
73,84,0.0,0,1,1,17,16.0
73,90,63.0,2,2,1,9,8.0
74,5,56.0,1,2,1,5,4.0
74,14,0.0,0,0,1,17,16.0
74,17,0.0,1,1,1,2,1.0
74,22,18.0,2,1,1,2,1.0
74,28,0.0,0,1,1,17,16.0
74,55,20.0,2,1,1,2,1.0
74,84,39.0,0,2,1,41,40.0
74,92,0.0,2,0,1,9,8.0
75,3,51.0,2,1,1,17,16.0
75,8,10.0,2,1,1,41,40.0
75,12,0.0,2,2,1,9,8.0
75,13,0.0,0,0,1,9,8.0
75,17,0.0,0,0,1,9,8.0
75,24,0.0,1,2,1,17,16.0
75,29,68.0,2,0,1,9,8.0
75,35,0.0,1,1,1,5,4.0
75,80,77.0,1,1,2,3,4.0
75,81,0.0,0,1,1,17,16.0
76,3,0.0,0,0,1,17,16.0
76,66,0.0,0,1,1,5,4.0
76,77,0.0,2,0,1,17,16.0
76,78,0.0,1,1,1,41,40.0
76,90,72.0,1,1,2,3,4.0
76,93,18.0,1,2,1,9,8.0
76,97,67.0,2,0,1,5,4.0
77,26,0.0,0,1,1,41,40.0
77,36,34.0,2,1,1,2,1.0
77,40,0.0,1,0,1,17,16.0
77,96,50.0,1,1,2,3,4.0
77,97,0.0,1,1,1,17,16.0
