#cores,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb,connection_he,throughput_he,obj_he
1.0,2583.0,930767.0,93079283.0,0.0,0.0,0.0,2983.0,890936.0,89096583.0
2.0,5164.0,1735629.0,173568064.0,0.0,0.0,0.0,5323.0,1634300.0,163435323.0
4.0,10837.0,2899607.0,289971537.0,0.0,0.0,0.0,10066.0,2697639.0,269773966.0
6.0,12417.0,3210348.0,321047217.0,0.0,0.0,0.0,11333.0,3034014.0,303412733.0
8.0,16832.0,3873741.0,387390932.0,0.0,0.0,0.0,15917.0,3690414.0,369057317.0
10.0,16852.0,3876971.0,387713952.0,0.0,0.0,0.0,15761.0,3669852.0,367000961.0
12.0,16852.0,3876971.0,387713952.0,0.0,0.0,0.0,15761.0,3669852.0,367000961.0
14.0,16871.0,3879595.0,387976371.0,0.0,0.0,0.0,15446.0,3645199.0,364535346.0
16.0,19052.0,4182173.0,418236352.0,0.0,0.0,0.0,18990.0,4010450.0,401063990.0
18.0,19052.0,4182173.0,418236352.0,0.0,0.0,0.0,18990.0,4010450.0,401063990.0
20.0,19058.0,4183073.0,418326358.0,0.0,0.0,0.0,18824.0,3961262.0,396145024.0
