#cores,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb,connection_he,throughput_he,obj_he
1.0,2506.0,934624.0,93464906.0,0.0,0.0,0.0,2923.0,899449.0,89947823.0
2.0,4908.0,1748737.0,174878608.0,0.0,0.0,0.0,5100.0,1665783.0,166583400.0
4.0,10336.0,2956518.0,295662136.0,0.0,0.0,0.0,9858.0,2764018.0,276411658.0
6.0,12071.0,3301640.0,330176071.0,0.0,0.0,0.0,11230.0,3131653.0,313176530.0
8.0,16799.0,4026070.0,402623799.0,0.0,0.0,0.0,15909.0,3843710.0,384386909.0
10.0,16824.0,4029678.0,402984624.0,0.0,0.0,0.0,15729.0,3815732.0,381588929.0
12.0,16824.0,4029678.0,402984624.0,0.0,0.0,0.0,15729.0,3815732.0,381588929.0
14.0,16848.0,4032715.0,403288348.0,0.0,0.0,0.0,15577.0,3791183.0,379133877.0
16.0,19185.0,4374923.0,437511485.0,0.0,0.0,0.0,19119.0,4182815.0,418300619.0
18.0,19185.0,4374923.0,437511485.0,0.0,0.0,0.0,19119.0,4182815.0,418300619.0
20.0,19192.0,4376322.0,437651392.0,0.0,0.0,0.0,18933.0,4141144.0,414133333.0
