#cores,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb,connection_he,throughput_he,obj_he
1.0,2503.0,934052.0,93407703.0,0.0,0.0,0.0,2920.0,896907.0,89693620.0
2.0,4921.0,1747017.0,174706621.0,0.0,0.0,0.0,5219.0,1663142.0,166319419.0
4.0,10335.0,2956528.0,295663135.0,0.0,0.0,0.0,9785.0,2744429.0,274452685.0
6.0,12063.0,3307731.0,330785163.0,0.0,0.0,0.0,11204.0,3138214.0,313832604.0
8.0,16830.0,4039993.0,404016130.0,0.0,0.0,0.0,15825.0,3836126.0,383628425.0
10.0,16857.0,4043398.0,404356657.0,0.0,0.0,0.0,15722.0,3817265.0,381742222.0
12.0,16857.0,4043398.0,404356657.0,0.0,0.0,0.0,15722.0,3817265.0,381742222.0
14.0,16879.0,4046501.0,404666979.0,0.0,0.0,0.0,15908.0,3850348.0,385050708.0
16.0,19257.0,4401388.0,440158057.0,0.0,0.0,0.0,19199.0,4211810.0,421200199.0
18.0,19257.0,4401388.0,440158057.0,0.0,0.0,0.0,19199.0,4211810.0,421200199.0
20.0,19262.0,4402486.0,440267862.0,0.0,0.0,0.0,19048.0,4181510.0,418170048.0
