arch4_connections_lb,arch4_connections_ub,arch4_throughput_lb,arch4_throughput_ub,arch1_connections,arch1_throughput,arch2_connections_lb,arch2_connections_ub,arch2_throughput_lb,arch2_throughput_ub,arch5_connections_lb,arch5_connections_ub,arch5_throughput_lb,arch5_throughput_ub,total_cnk
964.0,1041.0,269375.0,336575.0,223.0,220900.0,2230.0,2458.0,303875.0,381775.0,1230.0,2460.0,191375.0,380850.0,4308.0
