Arch2_bench1,Arch2_bench2,Arch2_sa,Arch2_ff,Arch4_bench1,Arch4_bench2,Arch4_sa,Arch4_ff,Arch5_bench1,Arch5_bench2,Arch5_sa,Arch5_ff,total_cnk,
0,0,23249,0,0,0,16120,0,0,0,23433,0,29110,
0,0,24764,0,0,0,16852,0,0,0,24955,0,31808,
0,0,24412,0,0,0,16601,0,0,0,24569,0,31231,
0,0,23662,0,0,0,16447,0,0,0,23856,0,29822,
0,0,24469,0,0,0,16681,0,0,0,24647,0,31521,
0,0,23419,0,0,0,16292,0,0,0,23577,0,29216,
0,0,24490,0,0,0,16775,0,0,0,24668,0,31236,
0,0,24801,0,0,0,16879,0,0,0,24966,0,32266,
0,0,25086,0,0,0,16877,0,0,0,25276,0,32622,
0,0,24081,0,0,0,16433,0,0,0,24259,0,30481,
0,0,24709,0,0,0,16810,0,0,0,24886,0,31660,
0,0,23338,0,0,0,16102,0,0,0,23521,0,29460,
0,0,24536,0,0,0,16811,0,0,0,24737,0,31515,
0,0,24389,0,0,0,16590,0,0,0,24551,0,30966,
0,0,24502,0,0,0,16694,0,0,0,24666,0,31488,
0,0,23272,0,0,0,16145,0,0,0,23436,0,29204,
0,0,24376,0,0,0,16684,0,0,0,24541,0,30648,
0,0,25145,0,0,0,17050,0,0,0,25325,0,32251,
0,0,25034,0,0,0,16962,0,0,0,25204,0,32306,
0,0,23944,0,0,0,16505,0,0,0,24099,0,30239,
