Arch2_bench1,Arch2_bench2,Arch2_sa,Arch2_ff,Arch4_bench1,Arch4_bench2,Arch4_sa,Arch4_ff,Arch5_bench1,Arch5_bench2,Arch5_sa,Arch5_ff,total_cnk,
0,0,25791,0,0,0,16775,0,0,0,25987,0,31609,
0,0,25119,0,0,0,16491,0,0,0,25277,0,30503,
0,0,25876,0,0,0,16703,0,0,0,26060,0,31827,
0,0,25285,0,0,0,16611,0,0,0,25496,0,30527,
0,0,25869,0,0,0,16851,0,0,0,26080,0,31691,
0,0,25633,0,0,0,16606,0,0,0,25828,0,31519,
0,0,25735,0,0,0,16702,0,0,0,25911,0,31545,
0,0,26382,0,0,0,16985,0,0,0,26565,0,32586,
0,0,25636,0,0,0,16676,0,0,0,25816,0,31414,
0,0,25788,0,0,0,16834,0,0,0,25981,0,31449,
0,0,25248,0,0,0,16548,0,0,0,25474,0,30759,
0,0,24582,0,0,0,16328,0,0,0,24793,0,29325,
0,0,26274,0,0,0,16952,0,0,0,26481,0,32329,
0,0,25101,0,0,0,16502,0,0,0,25292,0,30413,
0,0,25428,0,0,0,16605,0,0,0,25650,0,31074,
0,0,26221,0,0,0,16924,0,0,0,26432,0,32248,
0,0,25279,0,0,0,16529,0,0,0,25472,0,30591,
0,0,26532,0,0,0,16970,0,0,0,26739,0,32899,
0,0,25322,0,0,0,16498,0,0,0,25494,0,30696,
0,0,26216,0,0,0,16886,0,0,0,26429,0,32169,
