Arch2_bench1,Arch2_bench2,Arch2_sa,Arch2_ff,Arch4_bench1,Arch4_bench2,Arch4_sa,Arch4_ff,Arch5_bench1,Arch5_bench2,Arch5_sa,Arch5_ff,total_cnk,
0,0,30086,0,0,0,17647,0,0,0,30144,0,30216,
0,0,29132,0,0,0,17687,0,0,0,29153,0,29181,
0,0,31132,0,0,0,17637,0,0,0,31221,0,31295,
0,0,31715,0,0,0,17837,0,0,0,31815,0,31941,
0,0,30850,0,0,0,17796,0,0,0,30928,0,31046,
0,0,30148,0,0,0,17637,0,0,0,30199,0,30286,
0,0,32228,0,0,0,18184,0,0,0,32304,0,32399,
0,0,33101,0,0,0,18257,0,0,0,33222,0,33386,
0,0,31309,0,0,0,18030,0,0,0,31382,0,31450,
0,0,30919,0,0,0,17789,0,0,0,30983,0,31093,
0,0,31814,0,0,0,17862,0,0,0,31898,0,32000,
0,0,31063,0,0,0,18188,0,0,0,31130,0,31198,
0,0,32206,0,0,0,18006,0,0,0,32317,0,32474,
0,0,30780,0,0,0,17935,0,0,0,30850,0,30936,
0,0,30334,0,0,0,17873,0,0,0,30390,0,30430,
0,0,31239,0,0,0,17789,0,0,0,31322,0,31371,
0,0,29913,0,0,0,17510,0,0,0,29954,0,30003,
0,0,31719,0,0,0,17843,0,0,0,31796,0,31898,
0,0,31954,0,0,0,17953,0,0,0,32038,0,32116,
0,0,31279,0,0,0,17907,0,0,0,31324,0,31425,
