Arch2_bench1,Arch2_bench2,Arch2_sa,Arch2_ff,Arch4_bench1,Arch4_bench2,Arch4_sa,Arch4_ff,Arch5_bench1,Arch5_bench2,Arch5_sa,Arch5_ff,total_cnk,
0,0,28121,0,0,0,16875,0,0,0,28333,0,32083,
0,0,26578,0,0,0,16367,0,0,0,26793,0,29972,
0,0,27716,0,0,0,16757,0,0,0,27936,0,31392,
0,0,27389,0,0,0,16757,0,0,0,27620,0,31055,
0,0,28093,0,0,0,16864,0,0,0,28340,0,32311,
0,0,25807,0,0,0,16276,0,0,0,25997,0,28631,
0,0,27209,0,0,0,16486,0,0,0,27418,0,30974,
0,0,26295,0,0,0,16300,0,0,0,26485,0,29522,
0,0,27151,0,0,0,16469,0,0,0,27375,0,30760,
0,0,26961,0,0,0,16582,0,0,0,27156,0,30188,
0,0,26228,0,0,0,16260,0,0,0,26451,0,29686,
0,0,26941,0,0,0,16413,0,0,0,27170,0,30685,
0,0,28134,0,0,0,16911,0,0,0,28359,0,32145,
0,0,26561,0,0,0,16399,0,0,0,26778,0,29781,
0,0,27651,0,0,0,16866,0,0,0,27876,0,31505,
0,0,27649,0,0,0,16681,0,0,0,27863,0,31482,
0,0,26874,0,0,0,16512,0,0,0,27080,0,30398,
0,0,27152,0,0,0,16678,0,0,0,27383,0,30589,
0,0,26660,0,0,0,16485,0,0,0,26879,0,30050,
0,0,26618,0,0,0,16410,0,0,0,26819,0,30026,
