Arch2_bench1,Arch2_bench2,Arch2_sa,Arch2_ff,Arch4_bench1,Arch4_bench2,Arch4_sa,Arch4_ff,Arch5_bench1,Arch5_bench2,Arch5_sa,Arch5_ff,total_cnk,
0,0,9133,0,0,0,9133,0,0,0,9133,0,30188,
0,0,9321,0,0,0,9321,0,0,0,9321,0,31483,
0,0,9563,0,0,0,9563,0,0,0,9563,0,32451,
0,0,9439,0,0,0,9439,0,0,0,9439,0,31909,
0,0,9283,0,0,0,9283,0,0,0,9283,0,30362,
0,0,9153,0,0,0,9153,0,0,0,9153,0,30239,
0,0,9125,0,0,0,9125,0,0,0,9125,0,29656,
0,0,9525,0,0,0,9525,0,0,0,9525,0,31663,
0,0,9293,0,0,0,9293,0,0,0,9293,0,29438,
0,0,9403,0,0,0,9403,0,0,0,9403,0,31436,
0,0,9512,0,0,0,9512,0,0,0,9512,0,32334,
0,0,9375,0,0,0,9375,0,0,0,9375,0,31842,
0,0,9353,0,0,0,9353,0,0,0,9353,0,30891,
0,0,9162,0,0,0,9162,0,0,0,9162,0,29578,
0,0,9668,0,0,0,9668,0,0,0,9668,0,32065,
0,0,9377,0,0,0,9377,0,0,0,9377,0,31576,
0,0,9302,0,0,0,9302,0,0,0,9302,0,31322,
0,0,9413,0,0,0,9413,0,0,0,9413,0,31325,
0,0,9005,0,0,0,9005,0,0,0,9005,0,30041,
0,0,9456,0,0,0,9456,0,0,0,9456,0,31751,
