beta,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb
0.0,1239.0,248025.0,1239.0,1088.0,190225.0,1088.0
0.005,1230.0,260525.0,2532.625,1075.0,190325.0,2026.625
0.01,1218.0,262525.0,3843.25,1081.0,195725.0,3038.25
0.015,1207.0,263600.0,5161.0,1073.0,193725.0,3978.875
0.02,1208.0,263500.0,6478.0,1080.0,193825.0,4956.5
0.025,1189.0,264625.0,7804.625,1075.0,194525.0,5938.125
0.03,1192.0,264450.0,9125.5,1074.0,195525.0,6939.75
0.035,1183.0,263900.0,10419.5,1073.0,192625.0,7814.875
0.04,1035.0,268425.0,11772.0,1065.0,196625.0,8930.0
0.045,671.0,278325.0,13195.625,975.0,225850.0,11138.25
0.05,679.0,278050.0,14581.5,989.0,221100.0,12044.0
0.055,709.0,277350.0,15963.25,1002.0,222625.0,13246.375
0.06,671.0,278475.0,17379.5,1012.0,223025.0,14393.5
0.065,672.0,278800.0,18794.0,984.0,225725.0,15656.125
0.07,677.0,278175.0,20149.25,983.0,221000.0,16453.0
0.075,662.0,278475.0,21547.625,979.0,224025.0,17780.875
0.08,695.0,277950.0,22931.0,999.0,220025.0,18601.0
0.085,661.0,278950.0,24371.75,972.0,225700.0,20156.5
0.09,678.0,278325.0,25727.25,941.0,225300.0,21218.0
0.095,667.0,278625.0,27136.375,995.0,222300.0,22113.5
0.1,682.0,278300.0,28512.0,965.0,222800.0,23245.0
0.15,674.0,278825.0,42497.75,929.0,228850.0,35256.5
0.2,659.0,278975.0,56454.0,978.0,222025.0,45383.0
0.25,657.0,278625.0,70313.25,965.0,225325.0,57296.25
0.3,661.0,278725.0,84278.5,973.0,224775.0,68405.5
0.35,662.0,278775.0,98233.25,1007.0,219875.0,77963.25
0.4,661.0,278700.0,112141.0,982.0,224825.0,90912.0
0.45,665.0,278825.0,126136.25,971.0,225425.0,102412.25
0.5,665.0,278700.0,140015.0,990.0,224425.0,113202.5
0.55,658.0,279050.0,154135.5,972.0,223450.0,123869.5
0.6,655.0,278950.0,168025.0,970.0,220725.0,133405.0
0.65,660.0,279000.0,182010.0,996.0,223000.0,145946.0
0.7,644.0,279125.0,196031.5,990.0,224900.0,158420.0
0.75,662.0,278975.0,209893.25,987.0,224900.0,169662.0
0.8,664.0,278725.0,223644.0,995.0,219575.0,176655.0
0.85,654.0,278875.0,237697.75,959.0,223275.0,190742.75
0.9,662.0,278825.0,251604.5,989.0,219550.0,198584.0
0.95,660.0,278875.0,265591.25,982.0,222350.0,212214.5
1.0,669.0,278850.0,279519.0,992.0,225875.0,226867.0
10.0,653.0,279425.0,2794903.0,963.0,227600.0,2276963.0
20.0,648.0,278900.0,5578648.0,991.0,221950.0,4439991.0
30.0,662.0,278850.0,8366162.0,985.0,220775.0,6624235.0
40.0,662.0,278900.0,11156662.0,967.0,224375.0,8975967.0
50.0,658.0,278775.0,13939408.0,970.0,223125.0,11157220.0
60.0,652.0,279250.0,16755652.0,991.0,220875.0,13253491.0
70.0,659.0,278925.0,19525409.0,973.0,222100.0,15547973.0
80.0,655.0,278850.0,22308655.0,979.0,221225.0,17698979.0
90.0,647.0,279325.0,25139897.0,974.0,225550.0,20300474.0
100.0,660.0,279175.0,27918160.0,971.0,226400.0,22640971.0
