beta,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb
0.0,1313.0,247150.0,1313.0,1157.0,188150.0,1157.0
0.005,1306.0,261750.0,2614.75,1151.0,194150.0,2121.75
0.01,1300.0,263025.0,3930.25,1147.0,190550.0,3052.5
0.015,1296.0,262925.0,5239.875,1143.0,194750.0,4064.25
0.02,1284.0,264475.0,6573.5,1145.0,192550.0,4996.0
0.025,1287.0,264450.0,7898.25,1148.0,194050.0,5999.25
0.03,1268.0,264825.0,9212.75,1155.0,198650.0,7114.5
0.035,1271.0,264825.0,10539.875,1148.0,194150.0,7943.25
0.04,1155.0,267650.0,11861.0,1148.0,201150.0,9194.0
0.045,749.0,278300.0,13272.5,1105.0,216650.0,10854.25
0.05,780.0,277825.0,14671.25,1083.0,223750.0,12270.5
0.055,681.0,280475.0,16107.125,1056.0,215225.0,12893.375
0.06,748.0,278925.0,17483.5,1076.0,221050.0,14339.0
0.065,708.0,279900.0,18901.5,1053.0,223500.0,15580.5
0.07,677.0,280450.0,20308.5,1032.0,225025.0,16783.75
0.075,676.0,281000.0,21751.0,1040.0,223150.0,17776.25
0.08,695.0,280200.0,23111.0,1050.0,220725.0,18708.0
0.085,668.0,281300.0,24578.5,1011.0,227775.0,20371.875
0.09,671.0,281275.0,25985.75,1035.0,224400.0,21231.0
0.095,690.0,280425.0,27330.375,1033.0,225500.0,22455.5
0.1,689.0,280375.0,28726.5,1045.0,226250.0,23670.0
0.15,675.0,280775.0,42791.25,1071.0,220925.0,34209.75
0.2,669.0,281275.0,56924.0,1054.0,226225.0,46299.0
0.25,673.0,280975.0,70916.75,1069.0,222675.0,56737.75
0.3,669.0,281275.0,85051.5,1053.0,225400.0,68673.0
0.35,685.0,280950.0,99017.5,1062.0,222850.0,79059.5
0.4,679.0,281150.0,113139.0,1063.0,220200.0,89143.0
0.45,669.0,281075.0,127152.75,1037.0,224375.0,102005.75
0.5,678.0,280950.0,141153.0,1053.0,222400.0,112253.0
0.55,683.0,280925.0,155191.75,1076.0,222250.0,123313.5
0.6,676.0,280925.0,169231.0,1040.0,222500.0,134540.0
0.65,680.0,281200.0,183460.0,1057.0,222125.0,145438.25
0.7,674.0,281125.0,197461.5,1046.0,224525.0,158213.5
0.75,677.0,281050.0,211464.5,1026.0,223925.0,168969.75
0.8,669.0,281375.0,225769.0,1061.0,220925.0,177801.0
0.85,676.0,281100.0,239611.0,1027.0,224550.0,191894.5
0.9,663.0,281475.0,253990.5,1023.0,226825.0,205165.5
0.95,667.0,281150.0,267759.5,1054.0,221650.0,211621.5
1.0,677.0,281150.0,281827.0,1054.0,224325.0,225379.0
10.0,666.0,281525.0,2815916.0,1043.0,223450.0,2235543.0
20.0,662.0,281350.0,5627662.0,1033.0,225700.0,4515033.0
30.0,657.0,281275.0,8438907.0,1039.0,224225.0,6727789.0
40.0,675.0,281100.0,11244675.0,1031.0,222400.0,8897031.0
50.0,669.0,281425.0,14071919.0,1052.0,221075.0,11054802.0
60.0,660.0,281300.0,16878660.0,1052.0,226425.0,13586552.0
70.0,670.0,281275.0,19689920.0,1030.0,226825.0,15878780.0
80.0,678.0,281125.0,22490678.0,1036.0,226550.0,18125036.0
90.0,676.0,281100.0,25299676.0,1051.0,221875.0,19969801.0
100.0,675.0,281225.0,28123175.0,1055.0,227775.0,22778555.0
