beta,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb
0.0,1367.0,248975.0,1367.0,1204.0,188575.0,1204.0
0.005,1360.0,260350.0,2661.75,1200.0,192175.0,2160.875
0.01,1350.0,261525.0,3965.25,1191.0,190175.0,3092.75
0.015,1335.0,262875.0,5278.125,1195.0,196575.0,4143.625
0.02,1332.0,262950.0,6591.0,1198.0,195275.0,5103.5
0.025,1329.0,263275.0,7910.875,1198.0,194775.0,6067.375
0.03,1326.0,263300.0,9225.0,1194.0,196175.0,7079.25
0.035,1326.0,263150.0,10536.25,1209.0,196675.0,8092.625
0.04,1197.0,266275.0,11848.0,1185.0,202375.0,9280.0
0.045,656.0,281350.0,13316.75,1031.0,229850.0,11374.25
0.05,652.0,280950.0,14699.5,1069.0,231025.0,12620.25
0.055,662.0,280875.0,16110.125,1055.0,226125.0,13491.875
0.06,655.0,280875.0,17507.5,1050.0,229625.0,14827.5
0.065,651.0,280825.0,18904.625,1058.0,227900.0,15871.5
0.07,666.0,280300.0,20287.0,1046.0,230475.0,17179.25
0.075,651.0,281100.0,21733.5,1057.0,229525.0,18271.375
0.08,656.0,280725.0,23114.0,1058.0,228575.0,19344.0
0.085,680.0,280425.0,24516.125,1078.0,225650.0,20258.25
0.09,652.0,280700.0,25915.0,1031.0,228400.0,21587.0
0.095,649.0,280625.0,27308.375,1055.0,226675.0,22589.125
0.1,651.0,281000.0,28751.0,1061.0,224425.0,23503.5
0.15,652.0,280925.0,42790.75,1060.0,226575.0,35046.25
0.2,647.0,280975.0,56842.0,1062.0,226725.0,46407.0
0.25,654.0,281350.0,70991.5,1069.0,231500.0,58944.0
0.3,641.0,281300.0,85031.0,1050.0,229225.0,69817.5
0.35,653.0,281000.0,99003.0,1070.0,227500.0,80695.0
0.4,636.0,281425.0,113206.0,1025.0,228100.0,92265.0
0.45,641.0,281450.0,127293.5,1015.0,233925.0,106281.25
0.5,643.0,281025.0,141155.5,1072.0,228075.0,115109.5
0.55,657.0,280975.0,155193.25,1035.0,232050.0,128662.5
0.6,646.0,281400.0,169486.0,1026.0,229150.0,138516.0
0.65,645.0,281375.0,183538.75,1057.0,225275.0,147485.75
0.7,651.0,281450.0,197666.0,1060.0,226450.0,159575.0
0.75,645.0,281350.0,211657.5,1049.0,229300.0,173024.0
0.8,644.0,281250.0,225644.0,1041.0,226850.0,182521.0
0.85,651.0,281100.0,239586.0,1034.0,228950.0,195641.5
0.9,639.0,281100.0,253629.0,1025.0,228325.0,206517.5
0.95,654.0,281025.0,267627.75,1047.0,229150.0,218739.5
1.0,646.0,281325.0,281971.0,1012.0,229100.0,230112.0
10.0,639.0,281425.0,2814889.0,1052.0,228400.0,2285052.0
20.0,644.0,281200.0,5624644.0,1027.0,227250.0,4546027.0
30.0,645.0,281225.0,8437395.0,1049.0,227625.0,6829799.0
40.0,654.0,280925.0,11237654.0,1051.0,228575.0,9144051.0
50.0,644.0,281350.0,14068144.0,1040.0,228850.0,11443540.0
60.0,651.0,281375.0,16883151.0,1070.0,225950.0,13558070.0
70.0,651.0,281200.0,19684651.0,1042.0,228975.0,16029292.0
80.0,644.0,281325.0,22506644.0,1035.0,229375.0,18351035.0
90.0,641.0,281425.0,25328891.0,1065.0,224375.0,20194815.0
100.0,650.0,281125.0,28113150.0,1063.0,228275.0,22828563.0
