beta,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb
0.0,1272.0,246550.0,1272.0,1107.0,185950.0,1107.0
0.005,1266.0,261450.0,2573.25,1108.0,195250.0,2084.25
0.01,1256.0,263275.0,3888.75,1115.0,198250.0,3097.5
0.015,1248.0,263375.0,5198.625,1113.0,190150.0,3965.25
0.02,1246.0,263750.0,6521.0,1109.0,194850.0,5006.0
0.025,1238.0,264100.0,7840.5,1114.0,193950.0,5962.75
0.03,1241.0,264025.0,9161.75,1106.0,192050.0,6867.5
0.035,1245.0,263300.0,10460.5,1122.0,196550.0,8001.25
0.04,1147.0,266350.0,11801.0,1100.0,201925.0,9177.0
0.045,781.0,275925.0,13197.625,1037.0,214725.0,10699.625
0.05,751.0,276850.0,14593.5,1034.0,217350.0,11901.5
0.055,684.0,278950.0,16026.25,977.0,218375.0,12987.625
0.06,736.0,277600.0,17392.0,1027.0,218425.0,14132.5
0.065,730.0,277850.0,18790.25,1040.0,216925.0,15140.125
0.07,721.0,278000.0,20181.0,982.0,219300.0,16333.0
0.075,680.0,278700.0,21582.5,1015.0,216950.0,17286.25
0.08,674.0,278950.0,22990.0,984.0,219425.0,18538.0
0.085,676.0,278875.0,24380.375,1018.0,223575.0,20021.875
0.09,697.0,278700.0,25780.0,1030.0,218275.0,20674.75
0.095,707.0,278500.0,27164.5,1015.0,220850.0,21995.75
0.1,679.0,278825.0,28561.5,1027.0,220125.0,23039.5
0.15,674.0,279025.0,42527.75,1022.0,224775.0,34738.25
0.2,677.0,279125.0,56502.0,1019.0,222950.0,45609.0
0.25,669.0,279475.0,70537.75,999.0,224550.0,57136.5
0.3,673.0,279100.0,84403.0,993.0,223575.0,68065.5
0.35,675.0,279225.0,98403.75,1021.0,223525.0,79254.75
0.4,678.0,279125.0,112328.0,998.0,224950.0,90978.0
0.45,682.0,279225.0,126333.25,1028.0,221975.0,100916.75
0.5,672.0,279150.0,140247.0,993.0,224050.0,113018.0
0.55,671.0,279400.0,154341.0,966.0,222575.0,123382.25
0.6,688.0,279175.0,168193.0,983.0,225375.0,136208.0
0.65,671.0,279175.0,182134.75,993.0,220575.0,144366.75
0.7,670.0,279625.0,196407.5,1017.0,219125.0,154404.5
0.75,670.0,279375.0,210201.25,1009.0,217800.0,164359.0
0.8,666.0,279500.0,224266.0,1034.0,225350.0,181314.0
0.85,680.0,279225.0,238021.25,972.0,221775.0,189480.75
0.9,661.0,279500.0,252211.0,989.0,223775.0,202386.5
0.95,681.0,279500.0,266206.0,1038.0,222525.0,212436.75
1.0,674.0,279325.0,279999.0,988.0,221500.0,222488.0
10.0,658.0,279575.0,2796408.0,1020.0,226825.0,2269270.0
20.0,681.0,279250.0,5585681.0,1004.0,219750.0,4396004.0
30.0,673.0,279325.0,8380423.0,1032.0,220575.0,6618282.0
40.0,659.0,279700.0,11188659.0,1012.0,222675.0,8908012.0
50.0,672.0,279375.0,13969422.0,988.0,228200.0,11410988.0
60.0,670.0,279475.0,16769170.0,1010.0,219600.0,13177010.0
70.0,672.0,279500.0,19565672.0,1019.0,222550.0,15579519.0
80.0,671.0,279350.0,22348671.0,987.0,221625.0,17730987.0
90.0,669.0,279425.0,25148919.0,1011.0,217425.0,19569261.0
100.0,668.0,279425.0,27943168.0,1000.0,222950.0,22296000.0
