beta,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb
0.0,1361.0,251150.0,1361.0,1361.0,251150.0,1361.0
0.005,1357.0,255325.0,2633.625,1355.0,255200.0,2631.0
0.01,1352.0,257575.0,3927.75,1349.0,256775.0,3916.75
0.015,1350.0,257100.0,5206.5,1345.0,255800.0,5182.0
0.02,1347.0,259575.0,6538.5,1345.0,258975.0,6524.5
0.025,1342.0,260175.0,7846.375,1335.0,259450.0,7821.25
0.03,1328.0,261225.0,9164.75,1326.0,260825.0,9150.75
0.035,1324.0,262075.0,10496.625,1317.0,261150.0,10457.25
0.04,1155.0,267325.0,11848.0,1154.0,267225.0,11843.0
0.045,599.0,281300.0,13257.5,599.0,281300.0,13257.5
0.05,647.0,281750.0,14734.5,645.0,281550.0,14722.5
0.055,601.0,280650.0,16036.75,601.0,280650.0,16036.75
0.06,592.0,281025.0,17453.5,592.0,281025.0,17453.5
0.065,570.0,281250.0,18851.25,570.0,281250.0,18851.25
0.07,576.0,280800.0,20232.0,576.0,280800.0,20232.0
0.075,474.0,280800.0,21534.0,474.0,280800.0,21534.0
0.08,470.0,281500.0,22990.0,470.0,281500.0,22990.0
0.085,466.0,281150.0,24363.75,466.0,281150.0,24363.75
0.09,482.0,281200.0,25790.0,482.0,281200.0,25790.0
0.095,457.0,280000.0,27057.0,457.0,280000.0,27057.0
0.1,455.0,281125.0,28567.5,455.0,281125.0,28567.5
0.15,459.0,280300.0,42504.0,459.0,280300.0,42504.0
0.2,450.0,279575.0,56365.0,450.0,279575.0,56365.0
0.25,441.0,279000.0,70191.0,440.0,278000.0,69940.0
0.3,454.0,279900.0,84424.0,453.0,278900.0,84123.0
0.35,451.0,279375.0,98232.25,451.0,279375.0,98232.25
0.4,459.0,279800.0,112379.0,459.0,279800.0,112379.0
0.45,449.0,280125.0,126505.25,449.0,280125.0,126505.25
0.5,452.0,279650.0,140277.0,452.0,279650.0,140277.0
0.55,451.0,279825.0,154354.75,451.0,279825.0,154354.75
0.6,456.0,279700.0,168276.0,456.0,279700.0,168276.0
0.65,459.0,279900.0,182394.0,459.0,279900.0,182394.0
0.7,457.0,278825.0,195634.5,457.0,278825.0,195634.5
0.75,451.0,279350.0,209963.5,451.0,279350.0,209963.5
0.8,459.0,280000.0,224459.0,458.0,279000.0,223658.0
0.85,444.0,279225.0,237785.25,444.0,279225.0,237785.25
0.9,446.0,279800.0,252266.0,446.0,279800.0,252266.0
0.95,445.0,279900.0,266350.0,444.0,279800.0,266254.0
1.0,447.0,279125.0,279572.0,446.0,278125.0,278571.0
10.0,445.0,279425.0,2794695.0,444.0,278425.0,2784694.0
20.0,448.0,279425.0,5588948.0,448.0,279425.0,5588948.0
30.0,459.0,277775.0,8333709.0,458.0,276775.0,8303708.0
40.0,448.0,279200.0,11168448.0,448.0,279200.0,11168448.0
50.0,447.0,279075.0,13954197.0,447.0,279075.0,13954197.0
60.0,452.0,278400.0,16704452.0,452.0,278400.0,16704452.0
70.0,444.0,279300.0,19551444.0,444.0,279300.0,19551444.0
80.0,458.0,279525.0,22362458.0,458.0,279525.0,22362458.0
90.0,445.0,279200.0,25128445.0,445.0,279200.0,25128445.0
100.0,453.0,279325.0,27932953.0,452.0,278325.0,27832952.0
