beta,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb
0.0,1303.0,248650.0,1303.0,1302.0,248250.0,1302.0
0.005,1298.0,257950.0,2587.75,1295.0,257550.0,2582.75
0.01,1290.0,261325.0,3903.25,1290.0,261325.0,3903.25
0.015,1280.0,261525.0,5202.875,1277.0,261025.0,5192.375
0.02,1274.0,262150.0,6517.0,1270.0,261650.0,6503.0
0.025,1262.0,263375.0,7846.375,1261.0,263350.0,7844.75
0.03,1266.0,262150.0,9130.5,1263.0,261350.0,9103.5
0.035,1266.0,262150.0,10441.25,1265.0,262050.0,10436.75
0.04,1123.0,267875.0,11838.0,1121.0,267575.0,11824.0
0.045,722.0,278575.0,13257.875,722.0,278575.0,13257.875
0.05,621.0,280700.0,14656.0,621.0,280700.0,14656.0
0.055,620.0,280575.0,16051.625,620.0,280575.0,16051.625
0.06,596.0,280075.0,17400.5,596.0,280075.0,17400.5
0.065,602.0,280000.0,18802.0,602.0,280000.0,18802.0
0.07,512.0,279975.0,20110.25,511.0,279875.0,20102.25
0.075,508.0,279875.0,21498.625,507.0,279775.0,21490.125
0.08,503.0,279825.0,22889.0,503.0,279825.0,22889.0
0.085,501.0,280275.0,24324.375,501.0,280275.0,24324.375
0.09,493.0,279175.0,25618.75,493.0,279175.0,25618.75
0.095,495.0,279725.0,27068.875,495.0,279725.0,27068.875
0.1,493.0,279675.0,28460.5,493.0,279675.0,28460.5
0.15,486.0,279875.0,42467.25,486.0,279875.0,42467.25
0.2,498.0,279250.0,56348.0,498.0,279250.0,56348.0
0.25,494.0,278800.0,70194.0,494.0,278800.0,70194.0
0.3,491.0,279200.0,84251.0,491.0,279200.0,84251.0
0.35,488.0,279725.0,98391.75,486.0,279600.0,98346.0
0.4,484.0,279125.0,112134.0,484.0,279125.0,112134.0
0.45,485.0,279200.0,126125.0,485.0,279200.0,126125.0
0.5,484.0,279375.0,140171.5,482.0,278775.0,139869.5
0.55,487.0,279275.0,154088.25,487.0,279275.0,154088.25
0.6,490.0,279600.0,168250.0,490.0,279600.0,168250.0
0.65,483.0,279075.0,181881.75,483.0,279075.0,181881.75
0.7,478.0,279075.0,195830.5,478.0,279075.0,195830.5
0.75,484.0,278400.0,209284.0,484.0,278400.0,209284.0
0.8,497.0,277875.0,222797.0,496.0,277775.0,222716.0
0.85,479.0,278200.0,236949.0,479.0,278200.0,236949.0
0.9,528.0,280450.0,252933.0,527.0,280425.0,252909.5
0.95,486.0,278775.0,265322.25,486.0,278775.0,265322.25
1.0,478.0,279100.0,279578.0,477.0,278900.0,279377.0
10.0,490.0,279350.0,2793990.0,490.0,279350.0,2793990.0
20.0,482.0,278275.0,5565982.0,482.0,278275.0,5565982.0
30.0,482.0,278825.0,8365232.0,481.0,278625.0,8359231.0
40.0,484.0,279475.0,11179484.0,484.0,279475.0,11179484.0
50.0,478.0,278750.0,13937978.0,476.0,278450.0,13922976.0
60.0,474.0,279275.0,16756974.0,473.0,278275.0,16696973.0
70.0,486.0,278675.0,19507736.0,486.0,278675.0,19507736.0
80.0,480.0,278575.0,22286480.0,480.0,278575.0,22286480.0
90.0,475.0,278700.0,25083475.0,475.0,278700.0,25083475.0
100.0,476.0,278875.0,27887976.0,476.0,278875.0,27887976.0
