beta,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb
0.0,962.0,239800.0,962.0,849.0,213500.0,849.0
0.005,959.0,246800.0,2193.0,833.0,217300.0,1919.5
0.01,955.0,248000.0,3435.0,829.0,216000.0,2989.0
0.015,945.0,248600.0,4674.0,819.0,216900.0,4072.5
0.02,947.0,248400.0,5915.0,822.0,218000.0,5182.0
0.025,941.0,248800.0,7161.0,815.0,216200.0,6220.0
0.03,937.0,248900.0,8404.0,814.0,216100.0,7297.0
0.035,939.0,248800.0,9647.0,825.0,218400.0,8469.0
0.04,920.0,249400.0,10896.0,802.0,217200.0,9490.0
0.045,842.0,251300.0,12150.5,782.0,222200.0,10781.0
0.05,870.0,250700.0,13405.0,783.0,220900.0,11828.0
0.055,859.0,251000.0,14664.0,780.0,217100.0,12720.5
0.06,837.0,251400.0,15921.0,775.0,220600.0,14011.0
0.065,836.0,251400.0,17177.0,765.0,220700.0,15110.5
0.07,852.0,251200.0,18436.0,763.0,218500.0,16058.0
0.075,871.0,250900.0,19688.5,793.0,217400.0,17098.0
0.08,833.0,251400.0,20945.0,783.0,220700.0,18439.0
0.085,830.0,251400.0,22199.0,783.0,221600.0,19619.0
0.09,835.0,251400.0,23461.0,786.0,220700.0,20649.0
0.095,831.0,251400.0,24714.0,773.0,219500.0,21625.5
0.1,845.0,251300.0,25975.0,781.0,222700.0,23051.0
0.15,839.0,251400.0,38549.0,774.0,220300.0,33819.0
0.2,862.0,251100.0,51082.0,786.0,218300.0,44446.0
0.25,859.0,251000.0,63609.0,775.0,219900.0,55750.0
0.3,852.0,251400.0,76272.0,779.0,220800.0,67019.0
0.35,831.0,251500.0,88856.0,773.0,222300.0,78578.0
0.4,849.0,251300.0,101369.0,778.0,222200.0,89658.0
0.45,857.0,251300.0,113942.0,776.0,219400.0,99506.0
0.5,834.0,251500.0,126584.0,777.0,219500.0,110527.0
0.55,839.0,251500.0,139164.0,771.0,219400.0,121441.0
0.6,846.0,251500.0,151746.0,784.0,220700.0,133204.0
0.65,859.0,251300.0,164204.0,792.0,220300.0,143987.0
0.7,840.0,251500.0,176890.0,780.0,220600.0,155200.0
0.75,836.0,251500.0,189461.0,778.0,219900.0,165703.0
0.8,840.0,251500.0,202040.0,773.0,221900.0,178293.0
0.85,829.0,251400.0,214519.0,770.0,219000.0,186920.0
0.9,832.0,251500.0,227182.0,754.0,220700.0,199384.0
0.95,839.0,251400.0,239669.0,767.0,218500.0,208342.0
1.0,838.0,251400.0,252238.0,768.0,221400.0,222168.0
10.0,837.0,251400.0,2514837.0,774.0,220900.0,2209774.0
20.0,858.0,251200.0,5024858.0,785.0,219800.0,4396785.0
30.0,842.0,251500.0,7545842.0,771.0,220100.0,6603771.0
40.0,835.0,251500.0,10060835.0,775.0,222200.0,8888775.0
50.0,840.0,251500.0,12575840.0,774.0,221100.0,11055774.0
60.0,834.0,251500.0,15090834.0,769.0,218000.0,13080769.0
70.0,835.0,251500.0,17605835.0,788.0,221200.0,15484788.0
80.0,855.0,251400.0,20112855.0,788.0,220800.0,17664788.0
90.0,857.0,251400.0,22626857.0,786.0,220400.0,19836786.0
100.0,845.0,251400.0,25140845.0,779.0,219300.0,21930779.0
