beta,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb
0.0,948.0,234700.0,948.0,833.0,208700.0,833.0
0.005,944.0,241900.0,2153.5,826.0,211300.0,1882.5
0.01,934.0,243800.0,3372.0,818.0,213800.0,2956.0
0.015,931.0,244100.0,4592.5,813.0,214000.0,4023.0
0.02,929.0,244300.0,5815.0,802.0,212200.0,5046.0
0.025,927.0,244400.0,7037.0,818.0,215200.0,6198.0
0.03,926.0,244400.0,8258.0,815.0,212700.0,7196.0
0.035,920.0,244600.0,9481.0,801.0,211800.0,8214.0
0.04,895.0,245300.0,10707.0,797.0,214400.0,9373.0
0.045,832.0,246800.0,11938.0,768.0,216400.0,10506.0
0.05,832.0,246900.0,13177.0,777.0,219800.0,11767.0
0.055,828.0,246900.0,14407.5,764.0,216900.0,12693.5
0.06,834.0,247000.0,15654.0,758.0,217900.0,13832.0
0.065,827.0,247000.0,16882.0,768.0,217000.0,14873.0
0.07,835.0,246900.0,18118.0,769.0,218700.0,16078.0
0.075,830.0,247100.0,19362.5,765.0,218500.0,17152.5
0.08,842.0,246700.0,20578.0,777.0,218100.0,18225.0
0.085,825.0,247000.0,21820.0,760.0,216100.0,19128.5
0.09,824.0,247000.0,23054.0,763.0,216300.0,20230.0
0.095,830.0,247000.0,24295.0,765.0,216300.0,21313.5
0.1,826.0,247000.0,25526.0,764.0,218700.0,22634.0
0.15,829.0,247100.0,37894.0,778.0,215800.0,33148.0
0.2,832.0,247000.0,50232.0,778.0,216200.0,44018.0
0.25,829.0,247000.0,62579.0,756.0,215300.0,54581.0
0.3,826.0,247000.0,74926.0,768.0,216200.0,65628.0
0.35,826.0,247100.0,87311.0,775.0,215900.0,76340.0
0.4,833.0,247000.0,99633.0,774.0,217300.0,87694.0
0.45,827.0,247100.0,112022.0,776.0,218100.0,98921.0
0.5,831.0,247000.0,124331.0,782.0,217000.0,109282.0
0.55,820.0,247100.0,136725.0,768.0,217800.0,120558.0
0.6,826.0,247200.0,149146.0,787.0,220600.0,133147.0
0.65,832.0,247000.0,161382.0,774.0,216400.0,141434.0
0.7,829.0,247100.0,173799.0,763.0,216700.0,152453.0
0.75,851.0,247000.0,186101.0,783.0,215700.0,162558.0
0.8,828.0,247100.0,198508.0,769.0,216700.0,174129.0
0.85,825.0,247000.0,210775.0,769.0,219100.0,187004.0
0.9,831.0,247100.0,223221.0,762.0,217400.0,196422.0
0.95,823.0,247200.0,235663.0,760.0,218700.0,208525.0
1.0,831.0,247000.0,247831.0,754.0,214800.0,215554.0
10.0,827.0,247100.0,2471827.0,782.0,218800.0,2188782.0
20.0,827.0,247300.0,4946827.0,757.0,216000.0,4320757.0
30.0,822.0,247100.0,7413822.0,764.0,216700.0,6501764.0
40.0,827.0,247100.0,9884827.0,773.0,217100.0,8684773.0
50.0,831.0,247000.0,12350831.0,775.0,217000.0,10850775.0
60.0,825.0,246500.0,14790825.0,774.0,216800.0,13008774.0
70.0,826.0,247200.0,17304826.0,761.0,216000.0,15120761.0
80.0,827.0,247100.0,19768827.0,771.0,216700.0,17336771.0
90.0,844.0,246800.0,22212844.0,785.0,216700.0,19503785.0
100.0,826.0,247100.0,24710826.0,779.0,220300.0,22030779.0
