beta,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb
0.0,944.0,229200.0,944.0,838.0,205400.0,838.0
0.005,942.0,236800.0,2126.0,827.0,211400.0,1884.0
0.01,933.0,238600.0,3319.0,814.0,210900.0,2923.0
0.015,934.0,238700.0,4514.5,830.0,211900.0,4008.5
0.02,931.0,239000.0,5711.0,822.0,213100.0,5084.0
0.025,929.0,239100.0,6906.5,811.0,210800.0,6081.0
0.03,925.0,239300.0,8104.0,807.0,211000.0,7137.0
0.035,925.0,239300.0,9300.5,824.0,213600.0,8300.0
0.04,909.0,239700.0,10497.0,802.0,212000.0,9282.0
0.045,853.0,241100.0,11702.5,791.0,214300.0,10434.5
0.05,838.0,241500.0,12913.0,779.0,214500.0,11504.0
0.055,845.0,241300.0,14116.5,780.0,214900.0,12599.5
0.06,843.0,241500.0,15333.0,774.0,216500.0,13764.0
0.065,850.0,241200.0,16528.0,786.0,215400.0,14787.0
0.07,860.0,241100.0,17737.0,790.0,214800.0,15826.0
0.075,848.0,241300.0,18945.5,784.0,217300.0,17081.5
0.08,848.0,241300.0,20152.0,781.0,215400.0,18013.0
0.085,838.0,241500.0,21365.5,780.0,215600.0,19106.0
0.09,833.0,241600.0,22577.0,770.0,215400.0,20156.0
0.095,839.0,241500.0,23781.5,763.0,214300.0,21121.5
0.1,847.0,241500.0,24997.0,783.0,216100.0,22393.0
0.15,842.0,241500.0,37067.0,772.0,213000.0,32722.0
0.2,854.0,241400.0,49134.0,777.0,213500.0,43477.0
0.25,831.0,241500.0,61206.0,785.0,214100.0,54310.0
0.3,829.0,241500.0,73279.0,758.0,215300.0,65348.0
0.35,854.0,241500.0,85379.0,782.0,214800.0,75962.0
0.4,831.0,241600.0,97471.0,769.0,214300.0,86489.0
0.45,859.0,241500.0,109534.0,786.0,213900.0,97041.0
0.5,833.0,241600.0,121633.0,769.0,212700.0,107119.0
0.55,840.0,241600.0,133720.0,772.0,213400.0,118142.0
0.6,834.0,241500.0,145734.0,773.0,216000.0,130373.0
0.65,830.0,241600.0,157870.0,780.0,218100.0,142545.0
0.7,835.0,241600.0,169955.0,767.0,211600.0,148887.0
0.75,838.0,241500.0,181963.0,781.0,213400.0,160831.0
0.8,832.0,241600.0,194112.0,781.0,215400.0,173101.0
0.85,832.0,241600.0,206192.0,768.0,215600.0,184028.0
0.9,853.0,241500.0,218203.0,781.0,212000.0,191581.0
0.95,851.0,241500.0,230276.0,786.0,215600.0,205606.0
1.0,836.0,241600.0,242436.0,775.0,215100.0,215875.0
10.0,846.0,241600.0,2416846.0,778.0,215200.0,2152778.0
20.0,857.0,241500.0,4830857.0,786.0,213900.0,4278786.0
30.0,840.0,241500.0,7245840.0,771.0,213800.0,6414771.0
40.0,833.0,241600.0,9664833.0,782.0,213800.0,8552782.0
50.0,836.0,241600.0,12080836.0,789.0,213700.0,10685789.0
60.0,836.0,241700.0,14502836.0,776.0,215700.0,12942776.0
70.0,833.0,241600.0,16912833.0,764.0,213900.0,14973764.0
80.0,844.0,241500.0,19320844.0,771.0,213100.0,17048771.0
90.0,837.0,241500.0,21735837.0,776.0,215100.0,19359776.0
100.0,837.0,241500.0,24150837.0,781.0,214100.0,21410781.0
