beta,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb
0.0,965.0,239400.0,965.0,847.0,212600.0,847.0
0.005,961.0,246100.0,2191.5,827.0,216500.0,1909.5
0.01,957.0,247000.0,3427.0,825.0,213800.0,2963.0
0.015,953.0,247500.0,4665.5,828.0,216400.0,4074.0
0.02,953.0,247500.0,5903.0,834.0,215200.0,5138.0
0.025,952.0,247600.0,7142.0,829.0,217300.0,6261.5
0.03,947.0,247700.0,8378.0,821.0,218800.0,7385.0
0.035,950.0,247700.0,9619.5,824.0,218300.0,8464.5
0.04,934.0,248200.0,10862.0,817.0,218100.0,9541.0
0.045,876.0,249400.0,12099.0,794.0,218300.0,10617.5
0.05,876.0,249500.0,13351.0,799.0,220600.0,11829.0
0.055,879.0,249400.0,14596.0,787.0,219300.0,12848.5
0.06,862.0,249800.0,15850.0,795.0,218200.0,13887.0
0.065,878.0,249500.0,17095.5,791.0,216800.0,14883.0
0.07,855.0,249800.0,18341.0,786.0,221200.0,16270.0
0.075,876.0,249500.0,19588.5,799.0,219400.0,17254.0
0.08,863.0,249700.0,20839.0,792.0,219800.0,18376.0
0.085,863.0,249700.0,22087.5,780.0,217600.0,19276.0
0.09,874.0,249600.0,23338.0,792.0,218700.0,20475.0
0.095,871.0,249700.0,24592.5,804.0,219600.0,21666.0
0.1,855.0,249800.0,25835.0,798.0,220000.0,22798.0
0.15,861.0,249800.0,38331.0,797.0,221000.0,33947.0
0.2,863.0,249800.0,50823.0,794.0,221700.0,45134.0
0.25,855.0,249900.0,63330.0,773.0,218000.0,55273.0
0.3,849.0,249800.0,75789.0,790.0,218800.0,66430.0
0.35,857.0,249800.0,88287.0,783.0,216800.0,76663.0
0.4,861.0,249800.0,100781.0,784.0,219900.0,88744.0
0.45,860.0,249900.0,113315.0,795.0,220200.0,99885.0
0.5,854.0,249800.0,125754.0,806.0,222100.0,111856.0
0.55,853.0,249900.0,138298.0,791.0,218700.0,121076.0
0.6,862.0,249900.0,150802.0,797.0,219800.0,132677.0
0.65,856.0,249900.0,163291.0,788.0,221100.0,144503.0
0.7,853.0,249900.0,175783.0,794.0,221900.0,156124.0
0.75,857.0,249800.0,188207.0,787.0,219700.0,165562.0
0.8,858.0,249900.0,200778.0,791.0,218800.0,175831.0
0.85,859.0,249800.0,213189.0,797.0,220700.0,188392.0
0.9,855.0,249900.0,225765.0,791.0,220600.0,199331.0
0.95,852.0,249900.0,238257.0,787.0,220100.0,209882.0
1.0,859.0,249800.0,250659.0,781.0,219200.0,219981.0
10.0,858.0,249900.0,2499858.0,792.0,219800.0,2198792.0
20.0,883.0,249800.0,4996883.0,804.0,217900.0,4358804.0
30.0,868.0,249900.0,7497868.0,793.0,221600.0,6648793.0
40.0,859.0,249800.0,9992859.0,783.0,219900.0,8796783.0
50.0,856.0,249800.0,12490856.0,785.0,220400.0,11020785.0
60.0,866.0,249800.0,14988866.0,792.0,218500.0,13110792.0
70.0,855.0,249800.0,17486855.0,783.0,218600.0,15302783.0
80.0,849.0,249800.0,19984849.0,779.0,220300.0,17624779.0
90.0,852.0,249800.0,22482852.0,787.0,220000.0,19800787.0
100.0,857.0,249900.0,24990857.0,796.0,219800.0,21980796.0
