arch4_connections_lb,arch4_connections_ub,arch4_throughput_lb,arch4_throughput_ub,arch1_connections,arch1_throughput,arch2_connections_lb,arch2_connections_ub,arch2_throughput_lb,arch2_throughput_ub,arch5_connections_lb,arch5_connections_ub,arch5_throughput_lb,arch5_throughput_ub,total_cnk
603.0,625.0,499375.0,517275.0,300.0,300000.0,1230.0,1275.0,553075.0,565625.0,404.0,808.0,276800.0,560200.0,7982.0
