#cores,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb,connection_he,throughput_he,obj_he
1.0,2417.0,877709.0,87773317.0,0.0,0.0,0.0,2490.0,848282.0,84830690.0
2.0,4915.0,1743905.0,174395415.0,0.0,0.0,0.0,5195.0,1672308.0,167235995.0
4.0,12898.0,3306002.0,330613098.0,0.0,0.0,0.0,11758.0,3051017.0,305113458.0
6.0,20976.0,4394206.0,439441576.0,0.0,0.0,0.0,19035.0,4156462.0,415665235.0
8.0,26925.0,5041205.0,504147425.0,0.0,0.0,0.0,25583.0,4902026.0,490228183.0
10.0,31394.0,5256161.0,525647494.0,0.0,0.0,0.0,30869.0,5239826.0,524013469.0
12.0,31758.0,5260119.0,526043658.0,0.0,0.0,0.0,31758.0,5260119.0,526043658.0
14.0,31758.0,5260119.0,526043658.0,0.0,0.0,0.0,31758.0,5260119.0,526043658.0
16.0,31758.0,5260119.0,526043658.0,0.0,0.0,0.0,31758.0,5260119.0,526043658.0
18.0,31758.0,5260119.0,526043658.0,0.0,0.0,0.0,31758.0,5260119.0,526043658.0
20.0,31758.0,5260119.0,526043658.0,0.0,0.0,0.0,31758.0,5260119.0,526043658.0
