#cores,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb,connection_he,throughput_he,obj_he
1.0,2373.0,878012.0,87803573.0,0.0,0.0,0.0,2493.0,843123.0,84314793.0
2.0,4990.0,1740232.0,174028190.0,0.0,0.0,0.0,5270.0,1652720.0,165277270.0
4.0,13045.0,3310276.0,331040645.0,0.0,0.0,0.0,11974.0,3046673.0,304679274.0
6.0,21159.0,4384804.0,438501559.0,0.0,0.0,0.0,19297.0,4129213.0,412940597.0
8.0,27118.0,5011226.0,501149718.0,0.0,0.0,0.0,25739.0,4859229.0,485948639.0
10.0,31175.0,5194707.0,519501875.0,0.0,0.0,0.0,30731.0,5179279.0,517958631.0
12.0,31496.0,5196145.0,519645996.0,0.0,0.0,0.0,31496.0,5196145.0,519645996.0
14.0,31496.0,5196145.0,519645996.0,0.0,0.0,0.0,31496.0,5196145.0,519645996.0
16.0,31496.0,5196145.0,519645996.0,0.0,0.0,0.0,31496.0,5196145.0,519645996.0
18.0,31496.0,5196145.0,519645996.0,0.0,0.0,0.0,31496.0,5196145.0,519645996.0
20.0,31496.0,5196145.0,519645996.0,0.0,0.0,0.0,31496.0,5196145.0,519645996.0
