#cores,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb,connection_he,throughput_he,obj_he
1.0,2408.0,877893.0,87791708.0,0.0,0.0,0.0,2534.0,842820.0,84284534.0
2.0,4945.0,1742564.0,174261345.0,0.0,0.0,0.0,5251.0,1654507.0,165455951.0
4.0,12829.0,3302678.0,330280629.0,0.0,0.0,0.0,11964.0,3042831.0,304295064.0
6.0,20942.0,4401447.0,440165642.0,0.0,0.0,0.0,21737.0,4120715.0,412093237.0
8.0,26918.0,4996969.0,499723818.0,0.0,0.0,0.0,25667.0,4850105.0,485036167.0
10.0,31129.0,5182564.0,518287529.0,0.0,0.0,0.0,30779.0,5170077.0,517038479.0
12.0,31431.0,5184850.0,518516431.0,0.0,0.0,0.0,31431.0,5184850.0,518516431.0
14.0,31431.0,5184850.0,518516431.0,0.0,0.0,0.0,31431.0,5184850.0,518516431.0
16.0,31431.0,5184850.0,518516431.0,0.0,0.0,0.0,31431.0,5184850.0,518516431.0
18.0,31431.0,5184850.0,518516431.0,0.0,0.0,0.0,31431.0,5184850.0,518516431.0
20.0,31431.0,5184850.0,518516431.0,0.0,0.0,0.0,31431.0,5184850.0,518516431.0
