beta,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb,connection_he,throughput_he,obj_he
0.0,851.0,217919.0,851.0,0.0,0.0,0.0,772.0,0.0,772.0
1e-05,852.0,222519.0,854.22519,0.0,0.0,0.0,772.0,1.69919,773.69919
2e-05,853.0,222919.0,857.45838,0.0,0.0,0.0,772.0,3.39838,775.39838
4e-05,852.0,220319.0,860.81276,0.0,0.0,0.0,772.0,6.79676,778.79676
8e-05,853.0,224319.0,870.94552,0.0,0.0,0.0,772.0,13.59352,785.59352
0.0001,852.0,220919.0,874.0919,0.0,0.0,0.0,772.0,16.9919,788.9919
0.0002,853.0,224519.0,897.9038,0.0,0.0,0.0,772.0,33.9838,805.9838
0.0004,852.0,229719.0,943.8876,0.0,0.0,0.0,772.0,67.9676,839.9676
0.0008,848.0,235119.0,1036.0952,0.0,0.0,0.0,772.0,135.9352,907.9352
0.001,849.0,234519.0,1083.519,0.0,0.0,0.0,772.0,169.919,941.919
0.002,847.0,237219.0,1321.438,0.0,0.0,0.0,772.0,339.838,1111.838
0.004,836.0,241018.0,1800.072,0.0,0.0,0.0,649.0,212010.0,1497.04
0.008,829.0,243415.0,2776.32,0.0,0.0,0.0,629.0,215122.0,2349.976
0.01,829.0,243117.0,3260.17,0.0,0.0,0.0,528.0,2259.36,2787.36
0.02,807.0,245197.0,5710.94,0.0,0.0,0.0,528.0,4518.72,5046.72
0.04,741.0,248235.0,10670.4,0.0,0.0,0.0,528.0,9037.44,9565.44
0.08,610.0,251491.0,20729.28,0.0,0.0,0.0,528.0,18074.88,18602.88
0.1,604.0,251581.0,25762.1,0.0,0.0,0.0,528.0,22593.6,23121.6
0.2,616.0,251621.0,50940.2,0.0,0.0,0.0,528.0,45187.2,45715.2
0.4,611.0,251516.0,101217.4,0.0,0.0,0.0,528.0,90374.4,90902.4
1.0,608.0,251311.0,251919.0,0.0,0.0,0.0,528.0,225936.0,226464.0
10.0,600.0,251387.0,2514470.0,0.0,0.0,0.0,528.0,2259360.0,2259888.0
