beta,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb,connection_he,throughput_he,obj_he
0.0,913.0,221443.0,913.0,0.0,0.0,0.0,826.0,0.0,826.0
1e-05,913.0,221443.0,915.21443,0.0,0.0,0.0,826.0,1.69243,827.69243
2e-05,913.0,225243.0,917.50486,0.0,0.0,0.0,826.0,3.38486,829.38486
4e-05,912.0,225443.0,921.01772,0.0,0.0,0.0,826.0,6.76972,832.76972
8e-05,912.0,223443.0,929.87544,0.0,0.0,0.0,826.0,13.53944,839.53944
0.0001,913.0,223843.0,935.3843,0.0,0.0,0.0,826.0,16.9243,842.9243
0.0002,913.0,223843.0,957.7686,0.0,0.0,0.0,826.0,33.8486,859.8486
0.0004,913.0,228043.0,1004.2172,0.0,0.0,0.0,826.0,67.6972,893.6972
0.0008,910.0,233643.0,1096.9144,0.0,0.0,0.0,826.0,135.3944,961.3944
0.001,910.0,233243.0,1143.243,0.0,0.0,0.0,826.0,169.243,995.243
0.002,906.0,237843.0,1381.686,0.0,0.0,0.0,826.0,338.486,1164.486
0.004,896.0,242742.0,1866.968,0.0,0.0,0.0,704.0,212340.0,1553.36
0.008,881.0,246040.0,2849.32,0.0,0.0,0.0,670.0,213929.0,2381.432
0.01,872.0,246942.0,3341.42,0.0,0.0,0.0,674.0,214876.0,2822.76
0.02,852.0,248821.0,5828.42,0.0,0.0,0.0,558.0,4524.82,5082.82
0.04,765.0,252718.0,10873.72,0.0,0.0,0.0,558.0,9049.64,9607.64
0.08,692.0,254661.0,21064.88,0.0,0.0,0.0,558.0,18099.28,18657.28
0.1,694.0,254849.0,26178.9,0.0,0.0,0.0,558.0,22624.1,23182.1
0.2,678.0,255154.0,51708.8,0.0,0.0,0.0,558.0,45248.2,45806.2
0.4,677.0,254952.0,102657.8,0.0,0.0,0.0,558.0,90496.4,91054.4
1.0,687.0,254841.0,255528.0,0.0,0.0,0.0,558.0,226241.0,226799.0
10.0,684.0,255145.0,2552134.0,0.0,0.0,0.0,558.0,2262410.0,2262968.0
