beta,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb,connection_he,throughput_he,obj_he
0.0,906.0,227580.0,906.0,0.0,0.0,0.0,817.0,0.0,817.0
1e-05,906.0,230380.0,908.3038,0.0,0.0,0.0,817.0,1.7258,818.7258
2e-05,906.0,232580.0,910.6516,0.0,0.0,0.0,817.0,3.4516,820.4516
4e-05,906.0,236280.0,915.4512,0.0,0.0,0.0,817.0,6.9032,823.9032
8e-05,907.0,230780.0,925.4624,0.0,0.0,0.0,817.0,13.8064,830.8064
0.0001,906.0,232480.0,929.248,0.0,0.0,0.0,817.0,17.258,834.258
0.0002,906.0,235480.0,953.096,0.0,0.0,0.0,817.0,34.516,851.516
0.0004,905.0,238180.0,1000.272,0.0,0.0,0.0,817.0,69.032,886.032
0.0008,903.0,240980.0,1095.784,0.0,0.0,0.0,817.0,138.064,955.064
0.001,902.0,241180.0,1143.18,0.0,0.0,0.0,817.0,172.58,989.58
0.002,897.0,244980.0,1386.96,0.0,0.0,0.0,817.0,345.16,1162.16
0.004,895.0,246780.0,1882.12,0.0,0.0,0.0,692.0,218480.0,1565.92
0.008,890.0,247780.0,2872.24,0.0,0.0,0.0,677.0,213897.0,2388.176
0.01,879.0,250178.0,3380.78,0.0,0.0,0.0,674.0,221482.0,2888.82
0.02,839.0,253934.0,5917.68,0.0,0.0,0.0,514.0,4664.96,5178.96
0.04,773.0,257359.0,11067.36,0.0,0.0,0.0,514.0,9329.92,9843.92
0.08,578.0,262460.0,21574.8,0.0,0.0,0.0,514.0,18659.84,19173.84
0.1,571.0,262667.0,26837.7,0.0,0.0,0.0,514.0,23324.8,23838.8
0.2,556.0,262732.0,53102.4,0.0,0.0,0.0,514.0,46649.6,47163.6
0.4,566.0,262454.0,105547.6,0.0,0.0,0.0,514.0,93299.2,93813.2
1.0,566.0,262743.0,263309.0,0.0,0.0,0.0,514.0,233248.0,233762.0
10.0,562.0,262542.0,2625982.0,0.0,0.0,0.0,514.0,2332480.0,2332994.0
