#cores,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb,connection_he,throughput_he,obj_he
0.0001,28583.0,4794464.0,29062.446400000001,0.0,0.0,0.0,29100.0,4201343.0,29520.134300002523
0.00020000000000000001,28583.0,4794464.0,29541.892800000001,0.0,0.0,0.0,29100.0,4201343.0,29940.268600012867
0.00040000000000000002,28583.0,4794464.0,30500.785599999999,0.0,0.0,0.0,29100.0,4201343.0,30780.537200016053
0.00080000000000000004,28583.0,4794464.0,32418.571199999998,0.0,0.0,0.0,28781.0,4674655.0,32520.724000006561
0.002,28583.0,4794464.0,38171.928,0.0,0.0,0.0,28781.0,4674655.0,38130.310000016449
0.0040000000000000001,28430.0,4834101.0,47766.403999999995,0.0,0.0,0.0,28488.0,4796126.0,47672.504000024237
0.0080000000000000002,27812.0,4912660.0,67113.279999999999,0.0,0.0,0.0,28064.0,4880536.0,67108.288000012471
0.02,26732.0,4983052.0,126393.04000000001,0.0,0.0,0.0,27094.0,4961335.0,126320.70000000519
0.040000000000000001,26712.0,4983038.0,226033.52000000002,0.0,0.0,0.0,27087.0,4962835.0,225600.40000000759
0.080000000000000002,26712.0,4983038.0,425355.04000000004,0.0,0.0,0.0,27087.0,4962835.0,424113.8000000121
0.20000000000000001,26685.0,4982753.0,1023235.6000000001,0.0,0.0,0.0,27068.0,4961473.0,1019362.5999999077
0.40000000000000002,26685.0,4982753.0,2019786.2000000002,0.0,0.0,0.0,27068.0,4961473.0,2011657.1999998167
1.0,26685.0,4982753.0,5009438.0,0.0,0.0,0.0,27068.0,4961473.0,4988541.0
