#cores,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb,connection_he,throughput_he,obj_he
0.0001,28584.0,4780552.0,29062.055199999999,0.0,0.0,0.0,29082.0,4226936.0,29504.69360000272
0.00020000000000000001,28584.0,4780552.0,29540.110400000001,0.0,0.0,0.0,29082.0,4226936.0,29927.387200013101
0.00040000000000000002,28584.0,4780552.0,30496.220799999999,0.0,0.0,0.0,29082.0,4226936.0,30772.774400015991
0.00080000000000000004,28584.0,4780552.0,32408.441599999998,0.0,0.0,0.0,28761.0,4676417.0,32502.133600006422
0.002,28584.0,4780552.0,38145.103999999999,0.0,0.0,0.0,28611.0,4762379.0,38135.758000011672
0.0040000000000000001,28454.0,4817607.0,47724.428,0.0,0.0,0.0,28505.0,4792750.0,47676.000000024163
0.0080000000000000002,27804.0,4902024.0,67020.19200000001,0.0,0.0,0.0,27949.0,4878248.0,66974.984000013268
0.02,26730.0,4975667.0,126243.34,0.0,0.0,0.0,26959.0,4959748.0,126153.96000000485
0.040000000000000001,26706.0,4974938.0,225703.52000000002,0.0,0.0,0.0,26931.0,4959066.0,225293.64000000688
0.080000000000000002,26706.0,4974938.0,424701.04000000004,0.0,0.0,0.0,26931.0,4959066.0,423656.28000001051
0.20000000000000001,26697.0,4975096.0,1021716.2000000001,0.0,0.0,0.0,26930.0,4957568.0,1018443.5999999092
0.40000000000000002,26697.0,4975096.0,2016735.4000000001,0.0,0.0,0.0,26930.0,4957568.0,2009957.1999998209
1.0,26697.0,4975096.0,5001793.0,0.0,0.0,0.0,26930.0,4957568.0,4984498.0
