#cores,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb,connection_he,throughput_he,obj_he
0.0001,28738.0,4804833.0,29218.4833,0.0,0.0,0.0,29176.0,4250504.0,29601.0504000029
0.00020000000000000001,28738.0,4804833.0,29698.9666,0.0,0.0,0.0,29176.0,4250504.0,30026.100800013086
0.00040000000000000002,28738.0,4804833.0,30659.933199999999,0.0,0.0,0.0,29176.0,4250504.0,30876.201600015924
0.00080000000000000004,28738.0,4804833.0,32581.866399999999,0.0,0.0,0.0,28893.0,4708381.0,32659.704800006297
0.002,28738.0,4804833.0,38347.665999999997,0.0,0.0,0.0,28893.0,4708381.0,38309.762000017356
0.0040000000000000001,28630.0,4835323.0,47971.292000000001,0.0,0.0,0.0,28626.0,4804113.0,47842.452000024365
0.0080000000000000002,28074.0,4910383.0,67357.063999999998,0.0,0.0,0.0,28224.0,4883757.0,67294.056000014054
0.02,26998.0,4985357.0,126705.14,0.0,0.0,0.0,27259.0,4965504.0,126569.08000000482
0.040000000000000001,26985.0,4985652.0,226411.08000000002,0.0,0.0,0.0,27242.0,4967219.0,225930.76000000688
0.080000000000000002,26985.0,4985652.0,425837.16000000003,0.0,0.0,0.0,27242.0,4967219.0,424619.52000001067
0.20000000000000001,26973.0,4985649.0,1024102.8,0.0,0.0,0.0,27230.0,4968029.0,1020835.7999999064
0.40000000000000002,26973.0,4985649.0,2021232.6000000001,0.0,0.0,0.0,27230.0,4968029.0,2014441.5999998162
1.0,26973.0,4985649.0,5012622.0,0.0,0.0,0.0,27230.0,4968029.0,4995259.0
