src,dst,spec,used_slot,tfk_slot
98,36,6.0,15,14.0
89,5,52.0,15,14.0
83,61,21.0,15,14.0
77,26,54.0,15,14.0
73,19,66.0,15,14.0
70,18,15.0,15,14.0
66,17,32.0,15,14.0
63,6,32.0,15,14.0
60,80,3.0,15,14.0
55,62,66.0,15,14.0
54,1,81.0,15,14.0
48,86,81.0,15,14.0
45,68,66.0,15,14.0
42,49,36.0,15,14.0
40,21,0.0,15,14.0
39,57,7.0,15,14.0
32,58,66.0,15,14.0
31,38,66.0,15,14.0
27,3,36.0,15,14.0
25,72,16.0,15,14.0
23,74,785.0,15,14.0
14,7,62.0,15,14.0
8,2,4.0,15,14.0
4,90,66.0,15,14.0
99,81,3.0,7,6.0
97,91,59.0,7,6.0
94,51,0.0,7,6.0
88,0,4.0,7,6.0
87,22,0.0,7,6.0
84,71,44.0,7,6.0
79,9,67.0,7,6.0
78,16,11.0,7,6.0
75,95,15.0,7,6.0
65,35,793.0,7,6.0
64,29,14.0,7,6.0
59,92,0.0,7,6.0
56,37,793.0,7,6.0
53,24,19.0,7,6.0
47,93,67.0,7,6.0
46,67,74.0,7,6.0
44,20,27.0,7,6.0
43,15,74.0,7,6.0
41,28,52.0,7,6.0
11,85,0.0,7,6.0
96,33,40.0,4,3.0
30,10,1.0,4,3.0
13,82,47.0,4,3.0
92,99,51.0,15,14.0
79,42,0.0,15,14.0
71,6,0.0,15,14.0
64,77,32.0,15,14.0
59,4,27.0,15,14.0
52,75,785.0,15,14.0
48,8,46.0,15,14.0
44,61,51.0,15,14.0
41,72,0.0,15,14.0
36,76,44.0,15,14.0
30,40,19.0,15,14.0
25,88,66.0,15,14.0
19,56,15.0,15,14.0
11,15,785.0,15,14.0
2,69,32.0,15,14.0
97,84,22.0,7,6.0
94,68,18.0,7,6.0
93,90,0.0,7,6.0
87,29,7.0,7,6.0
83,82,38.0,7,6.0
80,0,25.0,7,6.0
78,67,4.0,7,6.0
74,21,15.0,7,6.0
65,95,73.0,7,6.0
58,12,22.0,7,6.0
57,17,51.0,7,6.0
53,22,32.0,7,6.0
51,33,18.0,7,6.0
50,39,43.0,7,6.0
49,24,59.0,7,6.0
47,5,74.0,7,6.0
46,16,4.0,7,6.0
43,14,21.0,7,6.0
35,32,15.0,7,6.0
34,18,7.0,7,6.0
23,27,51.0,7,6.0
13,91,74.0,7,6.0
9,73,7.0,7,6.0
1,3,14.0,7,6.0
86,96,33.0,4,3.0
37,38,32.0,4,3.0
87,89,36.0,15,14.0
54,98,66.0,15,14.0
45,3,51.0,15,14.0
32,38,0.0,15,14.0
1,37,51.0,15,14.0
94,97,40.0,7,6.0
92,58,15.0,7,6.0
90,35,37.0,7,6.0
83,84,7.0,7,6.0
80,56,74.0,7,6.0
75,81,40.0,7,6.0
73,11,14.0,7,6.0
68,33,25.0,7,6.0
67,86,67.0,7,6.0
65,28,14.0,7,6.0
64,23,25.0,7,6.0
53,82,0.0,7,6.0
51,22,25.0,7,6.0
46,0,44.0,7,6.0
44,24,2.0,7,6.0
43,5,67.0,7,6.0
34,93,74.0,7,6.0
31,95,7.0,7,6.0
27,29,29.0,7,6.0
16,9,74.0,7,6.0
14,12,0.0,7,6.0
13,17,25.0,7,6.0
10,91,5.0,7,6.0
8,26,77.0,4,3.0
60,96,0.0,2,1.0
57,88,0.0,2,1.0
4,59,49.0,2,1.0
90,92,8.0,7,6.0
73,84,29.0,7,6.0
66,93,25.0,7,6.0
47,23,60.0,7,6.0
46,35,67.0,7,6.0
34,56,37.0,7,6.0
33,26,70.0,7,6.0
29,51,51.0,7,6.0
16,74,22.0,7,6.0
13,81,51.0,7,6.0
11,67,59.0,7,6.0
71,22,16.0,4,3.0
69,20,23.0,4,3.0
57,55,2.0,4,3.0
52,95,26.0,4,3.0
36,91,0.0,4,3.0
27,64,10.0,4,3.0
0,72,77.0,4,3.0
40,28,59.0,3,2.0
10,1,41.0,3,2.0
79,83,45.0,2,1.0
85,91,25.0,7,6.0
71,10,20.0,7,6.0
52,29,74.0,7,6.0
9,15,59.0,7,6.0
4,93,11.0,7,6.0
87,51,32.0,4,3.0
47,34,14.0,4,3.0
45,13,0.0,4,3.0
36,82,25.0,4,3.0
6,95,22.0,4,3.0
2,84,0.0,4,3.0
43,76,2.0,3,2.0
37,96,2.0,2,1.0
65,91,51.0,7,6.0
89,14,77.0,4,3.0
81,50,31.0,4,3.0
79,94,47.0,4,3.0
70,1,10.0,4,3.0
62,67,40.0,4,3.0
54,9,18.0,4,3.0
49,86,14.0,4,3.0
46,85,32.0,4,3.0
35,98,25.0,4,3.0
28,78,0.0,4,3.0
19,41,30.0,4,3.0
10,18,30.0,4,3.0
66,74,63.0,3,2.0
39,42,78.0,3,2.0
68,17,11.0,7,6.0
23,8,39.0,7,6.0
5,28,45.0,7,6.0
0,41,66.0,7,6.0
80,16,18.0,4,3.0
67,61,0.0,4,3.0
50,94,14.0,4,3.0
29,31,40.0,4,3.0
21,34,61.0,4,3.0
12,10,45.0,3,2.0
99,93,43.0,4,3.0
50,91,19.0,4,3.0
30,23,14.0,4,3.0
3,9,1.0,4,3.0
39,28,25.0,3,2.0
31,42,15.0,2,1.0
23,41,77.0,4,3.0
10,76,34.0,3,2.0
12,34,65.0,4,3.0
30,28,42.0,3,2.0
50,26,5.0,2,1.0
10,75,38.0,2,1.0
25,10,14.0,2,1.0
10,3,12.0,2,1.0
3,33,-1,2,1.0
3,99,-1,2,1.0
4,40,-1,2,1.0
5,85,-1,2,1.0
9,29,-1,2,1.0
9,33,-1,2,1.0
10,20,-1,2,1.0
12,65,-1,2,1.0
12,74,-1,2,1.0
12,81,-1,2,1.0
15,21,-1,2,1.0
15,93,-1,2,1.0
16,0,-1,2,1.0
16,36,-1,2,1.0
17,48,-1,2,1.0
19,62,-1,2,1.0
20,67,-1,2,1.0
21,51,-1,2,1.0
23,2,-1,2,1.0
25,24,-1,2,1.0
25,49,-1,2,1.0
30,52,-1,2,1.0
31,51,-1,2,1.0
31,63,-1,2,1.0
32,33,-1,2,1.0
32,66,-1,2,1.0
34,21,-1,2,1.0
35,4,-1,2,1.0
37,20,-1,2,1.0
39,20,-1,2,1.0
39,44,-1,2,1.0
39,60,-1,2,1.0
41,6,-1,2,1.0
43,74,-1,2,1.0
44,11,-1,2,1.0
46,73,-1,2,1.0
47,18,-1,2,1.0
48,62,-1,2,1.0
49,23,-1,2,1.0
49,53,-1,2,1.0
49,63,-1,2,1.0
50,56,-1,2,1.0
50,62,-1,2,1.0
50,63,-1,2,1.0
50,74,-1,2,1.0
50,76,-1,2,1.0
53,28,-1,2,1.0
55,31,-1,2,1.0
57,62,-1,2,1.0
58,18,-1,2,1.0
58,24,-1,2,1.0
60,20,-1,2,1.0
60,66,-1,2,1.0
62,51,-1,2,1.0
62,53,-1,2,1.0
62,94,-1,2,1.0
63,18,-1,2,1.0
63,56,-1,2,1.0
65,58,-1,2,1.0
66,70,-1,2,1.0
66,77,-1,2,1.0
68,5,-1,2,1.0
68,29,-1,2,1.0
69,41,-1,2,1.0
69,83,-1,2,1.0
70,33,-1,2,1.0
70,51,-1,2,1.0
70,58,-1,2,1.0
70,81,-1,2,1.0
74,30,-1,2,1.0
92,77,-1,2,1.0
95,34,-1,2,1.0
95,69,-1,2,1.0
96,75,-1,2,1.0
97,80,-1,2,1.0
99,7,-1,2,1.0
99,20,-1,2,1.0
2,43,-1,3,2.0
4,21,-1,3,2.0
12,58,-1,3,2.0
30,47,-1,3,2.0
31,17,-1,3,2.0
33,57,-1,3,2.0
41,42,-1,3,2.0
41,91,-1,3,2.0
44,55,-1,3,2.0
44,91,-1,3,2.0
47,81,-1,3,2.0
50,55,-1,3,2.0
63,96,-1,3,2.0
70,7,-1,3,2.0
76,90,-1,3,2.0
88,49,-1,3,2.0
95,82,-1,3,2.0
97,53,-1,3,2.0
99,19,-1,3,2.0
1,6,-1,4,3.0
26,96,-1,4,3.0
31,3,-1,4,3.0
41,69,-1,4,3.0
49,14,-1,4,3.0
63,20,-1,4,3.0
65,78,-1,4,3.0
79,59,-1,4,3.0
85,29,-1,4,3.0
88,76,-1,4,3.0
39,25,-1,7,6.0
55,65,-1,7,6.0
78,24,-1,7,6.0
