src,dst,spec,used_slot,tfk_slot
68,33,8.0,7,6.0
68,67,44.0,15,14.0
68,81,74.0,7,6.0
69,20,45.0,4,3.0
69,45,0.0,15,14.0
69,70,51.0,15,14.0
69,80,24.0,15,14.0
70,1,15.0,4,3.0
70,18,20.0,15,14.0
70,31,36.0,15,14.0
70,72,66.0,15,14.0
70,80,0.0,15,14.0
71,6,66.0,15,14.0
71,10,52.0,7,6.0
71,22,62.0,4,3.0
71,51,30.0,15,14.0
73,17,74.0,7,6.0
73,61,44.0,15,14.0
73,69,15.0,7,6.0
73,84,22.0,7,6.0
73,95,59.0,15,14.0
74,28,15.0,7,6.0
74,84,66.0,15,14.0
74,92,22.0,4,3.0
75,8,51.0,15,14.0
75,19,66.0,15,14.0
75,24,44.0,7,6.0
75,29,0.0,4,3.0
75,72,19.0,15,14.0
75,81,35.0,7,6.0
76,30,66.0,15,14.0
76,78,24.0,15,14.0
77,65,0.0,7,6.0
77,96,26.0,3,2.0
77,97,59.0,7,6.0
78,16,51.0,7,6.0
78,67,59.0,7,6.0
78,77,66.0,15,14.0
79,9,44.0,7,6.0
79,12,66.0,15,14.0
79,42,18.0,15,14.0
79,84,59.0,7,6.0
79,90,0.0,15,14.0
79,94,40.0,4,3.0
80,13,51.0,15,14.0
80,16,47.0,4,3.0
80,56,15.0,7,6.0
80,85,39.0,4,3.0
81,85,20.0,15,14.0
82,49,0.0,7,6.0
83,20,21.0,15,14.0
83,61,66.0,15,14.0
83,71,0.0,2,1.0
83,81,51.0,15,14.0
83,82,36.0,7,6.0
83,89,2.0,4,3.0
84,71,45.0,7,6.0
85,11,59.0,15,14.0
85,29,15.0,4,3.0
85,91,7.0,7,6.0
86,37,21.0,7,6.0
86,96,2.0,4,3.0
87,0,59.0,15,14.0
87,22,74.0,7,6.0
87,29,22.0,7,6.0
87,42,3.0,15,14.0
87,51,18.0,4,3.0
87,89,44.0,15,14.0
88,0,7.0,7,6.0
88,2,51.0,15,14.0
89,46,7.0,15,14.0
89,56,29.0,15,14.0
89,86,66.0,15,14.0
90,14,66.0,15,14.0
90,35,44.0,7,6.0
90,95,15.0,7,6.0
92,95,0.0,7,6.0
92,99,66.0,15,14.0
93,8,0.0,7,6.0
93,59,33.0,4,3.0
93,90,22.0,7,6.0
94,31,15.0,7,6.0
94,51,67.0,7,6.0
94,68,0.0,7,6.0
94,97,52.0,7,6.0
95,19,40.0,7,6.0
95,82,48.0,3,2.0
96,33,44.0,4,3.0
96,43,51.0,15,14.0
96,61,7.0,15,14.0
96,87,29.0,15,14.0
97,44,66.0,15,14.0
97,77,29.0,15,14.0
97,84,15.0,7,6.0
97,91,45.0,7,6.0
98,36,51.0,15,14.0
98,71,15.0,15,14.0
98,78,0.0,15,14.0
98,91,66.0,15,14.0
99,6,36.0,15,14.0
99,24,21.0,15,14.0
99,81,13.0,7,6.0
99,87,0.0,2,1.0
99,93,7.0,4,3.0
