src,dst,spec,used_slot,tfk_slot
99,24,21.0,15,14.0
98,91,66.0,15,14.0
97,77,29.0,15,14.0
96,87,29.0,15,14.0
95,76,81.0,15,14.0
90,14,66.0,15,14.0
89,56,29.0,15,14.0
88,69,785.0,15,14.0
86,79,81.0,15,14.0
83,81,51.0,15,14.0
80,13,51.0,15,14.0
78,72,96.0,15,14.0
75,19,66.0,15,14.0
74,84,66.0,15,14.0
73,61,44.0,15,14.0
71,51,30.0,15,14.0
70,31,36.0,15,14.0
68,67,44.0,15,14.0
66,35,10.0,15,14.0
65,57,14.0,15,14.0
64,34,66.0,15,14.0
63,40,785.0,15,14.0
62,20,785.0,15,14.0
60,49,81.0,15,14.0
59,93,81.0,15,14.0
58,54,36.0,15,14.0
55,48,66.0,15,14.0
53,92,81.0,15,14.0
50,5,32.0,15,14.0
47,1,66.0,15,14.0
46,8,36.0,15,14.0
45,18,37.0,15,14.0
39,12,36.0,15,14.0
38,32,36.0,15,14.0
37,82,66.0,15,14.0
36,43,66.0,15,14.0
30,85,785.0,15,14.0
27,17,4.0,15,14.0
26,16,32.0,15,14.0
25,94,22.0,15,14.0
21,7,785.0,15,14.0
15,52,51.0,15,14.0
4,0,81.0,15,14.0
41,28,37.0,7,6.0
9,2,33.0,7,6.0
33,22,48.0,4,3.0
99,6,36.0,15,14.0
98,71,15.0,15,14.0
97,44,66.0,15,14.0
96,43,51.0,15,14.0
89,86,66.0,15,14.0
88,2,51.0,15,14.0
87,42,3.0,15,14.0
85,11,59.0,15,14.0
83,20,21.0,15,14.0
79,90,0.0,15,14.0
78,77,66.0,15,14.0
76,30,66.0,15,14.0
75,8,51.0,15,14.0
70,80,0.0,15,14.0
69,45,0.0,15,14.0
66,33,29.0,15,14.0
65,74,81.0,15,14.0
64,22,81.0,15,14.0
63,38,6.00000000001,15,14.0
62,24,59.0,15,14.0
60,19,0.0,15,14.0
59,4,66.0,15,14.0
54,55,21.0,15,14.0
53,21,36.0,15,14.0
52,13,785.0,15,14.0
49,28,51.0,15,14.0
48,9,51.0,15,14.0
47,35,25.0,15,14.0
46,56,66.0,15,14.0
41,72,81.0,15,14.0
40,58,66.0,15,14.0
39,57,66.0,15,14.0
36,92,28.0,15,14.0
34,67,81.0,15,14.0
31,37,51.0,15,14.0
27,82,51.0,15,14.0
26,12,51.0,15,14.0
18,94,81.0,15,14.0
14,7,36.0,15,14.0
73,84,22.0,7,6.0
68,81,74.0,7,6.0
32,91,59.0,7,6.0
29,51,793.0,7,6.0
10,15,15.0,7,6.0
1,17,19.0,7,6.0
0,93,37.0,7,6.0
98,78,0.0,15,14.0
96,61,7.0,15,14.0
89,46,7.0,15,14.0
87,0,59.0,15,14.0
81,85,20.0,15,14.0
79,12,66.0,15,14.0
75,72,19.0,15,14.0
71,84,88.0,15,14.0
70,18,20.0,15,14.0
68,22,28.0,15,14.0
64,82,21.0,15,14.0
63,51,52.0,15,14.0
62,3,44.0,15,14.0
60,11,21.0,15,14.0
59,30,51.0,15,14.0
57,42,51.0,15,14.0
54,86,51.0,15,14.0
50,73,81.0,15,14.0
49,45,22.0,15,14.0
48,66,81.0,15,14.0
47,76,51.0,15,14.0
40,99,51.0,15,14.0
39,7,17.0,15,14.0
32,58,785.0,15,14.0
31,38,66.0,15,14.0
27,15,81.0,15,14.0
26,13,15.0,15,14.0
25,20,2.0,15,14.0
23,74,30.0,15,14.0
10,53,59.0,15,14.0
5,92,51.0,15,14.0
1,37,36.0,15,14.0
97,91,45.0,7,6.0
95,19,40.0,7,6.0
93,90,22.0,7,6.0
