src,dst,spec,used_slot,tfk_slot
23,8,39.0,7,6.0
23,25,32.0,4,3.0
23,27,51.0,7,6.0
23,41,77.0,4,3.0
23,51,7.00000000001,7,6.0
23,93,47.0,4,3.0
24,83,66.0,15,14.0
25,10,14.0,2,1.0
25,20,36.0,15,14.0
25,72,16.0,15,14.0
25,88,66.0,15,14.0
25,94,51.0,15,14.0
26,13,10.0,15,14.0
26,16,36.0,15,14.0
26,94,26.0,7,6.0
27,3,36.0,15,14.0
27,15,14.0,15,14.0
27,17,59.0,15,14.0
27,29,29.0,7,6.0
27,64,10.0,4,3.0
28,2,63.0,3,2.0
28,36,21.0,4,3.0
28,78,0.0,4,3.0
29,25,0.0,7,6.0
29,31,40.0,4,3.0
29,51,51.0,7,6.0
29,81,36.0,3,2.0
29,92,44.0,7,6.0
29,96,58.0,7,6.0
30,10,1.0,4,3.0
30,23,14.0,4,3.0
30,27,8.0,2,1.0
30,28,42.0,3,2.0
30,40,19.0,15,14.0
30,85,51.0,15,14.0
31,37,17.0,15,14.0
31,38,66.0,15,14.0
31,42,15.0,2,1.0
31,95,7.0,7,6.0
32,9,39.0,4,3.0
32,38,0.0,15,14.0
32,58,66.0,15,14.0
32,77,22.0,2,1.0
32,91,44.0,7,6.0
33,22,44.0,4,3.0
33,26,70.0,7,6.0
33,53,7.0,7,6.0
33,88,14.0,4,3.0
33,97,33.0,7,6.0
34,15,0.0,7,6.0
34,18,7.0,7,6.0
34,44,34.0,3,2.0
34,56,37.0,7,6.0
34,67,18.0,15,14.0
34,93,74.0,7,6.0
35,32,15.0,7,6.0
35,74,29.0,7,6.0
35,98,25.0,4,3.0
36,22,59.0,7,6.0
36,43,29.0,15,14.0
36,76,44.0,15,14.0
36,82,25.0,4,3.0
36,91,0.0,4,3.0
36,92,66.0,15,14.0
37,38,32.0,4,3.0
37,55,36.0,15,14.0
37,82,66.0,15,14.0
37,96,2.0,2,1.0
38,14,36.0,15,14.0
38,32,51.0,15,14.0
39,7,28.0,15,14.0
39,12,50.0,15,14.0
39,23,0.0,7,6.0
39,28,25.0,3,2.0
39,42,78.0,3,2.0
39,57,7.0,15,14.0
40,21,0.0,15,14.0
40,28,59.0,3,2.0
40,58,43.0,15,14.0
41,28,52.0,7,6.0
41,30,34.0,7,6.0
41,51,59.0,7,6.0
41,72,0.0,15,14.0
41,73,22.0,7,6.0
41,88,41.0,7,6.0
42,49,36.0,15,14.0
42,55,51.0,15,14.0
43,5,67.0,7,6.0
43,14,21.0,7,6.0
43,15,74.0,7,6.0
43,24,9.0,7,6.0
43,63,47.0,15,14.0
43,76,2.0,3,2.0
44,20,27.0,7,6.0
44,24,2.0,7,6.0
44,56,44.0,7,6.0
44,61,51.0,15,14.0
44,84,40.0,4,3.0
45,3,51.0,15,14.0
45,13,0.0,4,3.0
45,18,36.0,15,14.0
45,68,66.0,15,14.0
46,0,44.0,7,6.0
46,16,4.0,7,6.0
46,35,67.0,7,6.0
46,56,51.0,15,14.0
46,67,74.0,7,6.0
46,85,32.0,4,3.0
47,1,21.0,15,14.0
47,5,74.0,7,6.0
47,22,7.0,7,6.0
47,23,60.0,7,6.0
47,28,4.0,3,2.0
47,34,14.0,4,3.0
47,35,45.0,15,14.0
47,93,67.0,7,6.0
48,8,46.0,15,14.0
48,35,61.0,4,3.0
48,66,66.0,15,14.0
49,24,59.0,7,6.0
49,28,66.0,15,14.0
49,45,21.0,15,14.0
49,84,18.0,3,2.0
49,86,14.0,4,3.0
49,95,0.0,7,6.0
50,19,51.0,15,14.0
50,20,66.0,15,14.0
50,26,5.0,2,1.0
50,28,35.0,7,6.0
50,39,43.0,7,6.0
50,91,19.0,4,3.0
50,94,14.0,4,3.0
51,22,25.0,7,6.0
51,33,18.0,7,6.0
52,13,58.0,15,14.0
52,29,74.0,7,6.0
52,56,30.0,7,6.0
52,95,26.0,4,3.0
53,9,43.0,7,6.0
53,22,32.0,7,6.0
53,24,19.0,7,6.0
53,60,66.0,15,14.0
53,82,0.0,7,6.0
54,9,18.0,4,3.0
54,86,37.0,15,14.0
54,98,66.0,15,14.0
55,48,21.0,15,14.0
55,62,66.0,15,14.0
57,17,51.0,7,6.0
57,54,22.0,15,14.0
57,55,2.0,4,3.0
57,81,74.0,7,6.0
57,88,0.0,2,1.0
58,6,30.0,2,1.0
58,12,22.0,7,6.0
58,21,32.0,7,6.0
58,54,0.0,15,14.0
58,90,58.0,7,6.0
58,93,39.0,4,3.0
59,4,27.0,15,14.0
59,24,42.0,7,6.0
59,30,66.0,15,14.0
59,44,11.0,15,14.0
59,92,0.0,7,6.0
59,93,51.0,15,14.0
60,11,21.0,15,14.0
60,14,18.0,3,2.0
60,19,36.0,15,14.0
60,80,3.0,15,14.0
60,96,0.0,2,1.0
62,3,21.0,15,14.0
62,4,51.0,15,14.0
62,20,4.0,15,14.0
62,67,40.0,4,3.0
63,6,32.0,15,14.0
63,35,77.0,4,3.0
63,38,16.0,15,14.0
63,40,62.0,15,14.0
64,22,66.0,15,14.0
64,23,25.0,7,6.0
64,29,14.0,7,6.0
64,77,32.0,15,14.0
64,82,51.0,15,14.0
65,14,7.0,7,6.0
65,28,14.0,7,6.0
65,57,58.0,15,14.0
65,74,36.0,15,14.0
65,77,25.0,4,3.0
65,83,3.0,4,3.0
65,91,51.0,7,6.0
65,95,73.0,7,6.0
66,17,32.0,15,14.0
66,22,22.0,3,2.0
66,33,48.0,15,14.0
66,35,0.0,15,14.0
66,41,15.0,7,6.0
66,74,63.0,3,2.0
66,93,25.0,7,6.0
67,61,0.0,4,3.0
67,86,67.0,7,6.0
67,91,33.0,7,6.0
68,17,11.0,7,6.0
68,33,25.0,7,6.0
68,67,44.0,15,14.0
68,81,59.0,7,6.0
69,20,23.0,4,3.0
69,45,4.0,15,14.0
69,70,66.0,15,14.0
69,80,48.0,15,14.0
70,1,10.0,4,3.0
70,18,15.0,15,14.0
70,31,47.0,15,14.0
70,72,31.0,15,14.0
71,6,0.0,15,14.0
71,10,20.0,7,6.0
71,21,27.0,2,1.0
71,22,16.0,4,3.0
71,51,66.0,15,14.0
71,84,51.0,15,14.0
73,11,14.0,7,6.0
73,17,0.0,7,6.0
73,19,66.0,15,14.0
73,61,36.0,15,14.0
73,84,29.0,7,6.0
73,95,51.0,15,14.0
74,21,15.0,7,6.0
74,28,7.0,7,6.0
74,84,66.0,15,14.0
75,8,62.0,15,14.0
75,19,0.0,15,14.0
75,29,25.0,4,3.0
75,72,47.0,15,14.0
75,81,40.0,7,6.0
75,95,15.0,7,6.0
76,3,5.0,7,6.0
76,77,73.0,7,6.0
76,78,19.0,15,14.0
77,26,54.0,15,14.0
77,97,47.0,7,6.0
78,16,11.0,7,6.0
78,67,4.0,7,6.0
78,72,62.0,15,14.0
79,9,67.0,7,6.0
79,12,30.0,15,14.0
79,42,0.0,15,14.0
79,83,45.0,2,1.0
79,90,15.0,15,14.0
79,94,47.0,4,3.0
80,0,25.0,7,6.0
80,13,32.0,15,14.0
80,16,18.0,4,3.0
80,56,74.0,7,6.0
81,50,31.0,4,3.0
81,85,10.0,15,14.0
82,49,7.0,7,6.0
83,20,51.0,15,14.0
83,61,21.0,15,14.0
83,82,38.0,7,6.0
83,84,7.0,7,6.0
84,71,44.0,7,6.0
85,11,36.0,15,14.0
85,91,25.0,7,6.0
86,13,6.0,4,3.0
86,79,52.0,15,14.0
86,96,33.0,4,3.0
87,0,51.0,15,14.0
87,22,0.0,7,6.0
87,29,7.0,7,6.0
87,42,17.0,15,14.0
87,51,32.0,4,3.0
87,82,14.0,2,1.0
87,89,36.0,15,14.0
88,0,4.0,7,6.0
88,2,48.0,15,14.0
88,32,24.0,15,14.0
89,5,52.0,15,14.0
89,14,77.0,4,3.0
89,56,0.0,15,14.0
89,86,18.0,15,14.0
90,35,37.0,7,6.0
90,92,8.0,7,6.0
90,95,30.0,7,6.0
92,58,15.0,7,6.0
92,95,37.0,7,6.0
92,99,51.0,15,14.0
93,8,32.0,7,6.0
93,59,7.0,4,3.0
93,90,0.0,7,6.0
94,25,7.0,7,6.0
94,31,33.0,7,6.0
94,51,0.0,7,6.0
94,68,18.0,7,6.0
94,97,40.0,7,6.0
96,33,40.0,4,3.0
96,61,5.0,15,14.0
96,87,66.0,15,14.0
97,77,7.0,15,14.0
97,84,22.0,7,6.0
97,91,59.0,7,6.0
98,36,6.0,15,14.0
98,71,29.0,15,14.0
98,78,47.0,15,14.0
99,6,66.0,15,14.0
99,23,18.0,7,6.0
99,24,27.0,15,14.0
99,81,3.0,7,6.0
99,84,16.0,2,1.0
99,93,43.0,4,3.0
