src,dst,spec,used_slot,tfk_slot
0,22,50.0,3,2.0
0,28,4.0,2,1.0
0,50,22.0,3,2.0
0,65,25.0,2,1.0
0,67,53.0,7,6.0
0,72,69.0,4,3.0
0,92,8.0,4,3.0
1,6,24.0,4,3.0
1,15,7.0,2,1.0
1,17,55.0,7,6.0
1,72,31.0,2,1.0
1,82,53.0,2,1.0
1,85,28.0,3,2.0
2,1,35.0,2,1.0
2,14,42.0,3,2.0
2,35,56.0,3,2.0
2,37,77.0,4,3.0
2,43,7.99999999999,3,2.0
2,49,13.0,4,3.0
2,58,45.0,4,3.0
2,75,24.0,4,3.0
2,82,32.0,3,2.0
2,84,37.0,4,3.0
2,90,11.0,2,1.0
2,91,49.0,7,6.0
2,92,5.99999999999,2,1.0
3,9,33.0,4,3.0
3,13,43.0,2,1.0
3,22,4.00000000001,4,3.0
3,32,23.0,2,1.0
3,33,-0.0,2,1.0
3,46,30.0,3,2.0
3,59,26.0,4,3.0
3,64,19.0,2,1.0
3,71,59.0,4,3.0
3,73,73.0,4,3.0
3,99,11.0,2,1.0
4,6,51.0,7,6.0
4,20,15.0,4,3.0
4,21,12.0,3,2.0
4,23,19.0,3,2.0
4,33,41.0,7,6.0
4,40,67.0,2,1.0
4,42,29.0,7,6.0
4,44,72.0,2,1.0
4,59,48.0,2,1.0
4,60,69.0,3,2.0
4,62,37.0,4,3.0
4,91,25.0,2,1.0
4,96,22.0,2,1.0
5,28,61.0,7,6.0
5,36,48.0,4,3.0
5,47,44.0,3,2.0
5,48,77.0,4,3.0
5,50,70.0,7,6.0
5,68,35.0,7,6.0
5,85,33.0,2,1.0
6,12,44.0,7,6.0
6,95,20.0,4,3.0
7,23,43.0,7,6.0
7,27,24.0,2,1.0
7,29,54.0,4,3.0
7,31,5.99999999998,4,3.0
7,39,62.0,4,3.0
7,51,58.0,4,3.0
8,26,66.0,4,3.0
8,44,47.0,4,3.0
9,2,70.0,7,6.0
9,15,54.0,7,6.0
9,18,17.0,2,1.0
9,29,15.0,2,1.0
9,33,31.0,2,1.0
9,35,7.99999999999,2,1.0
9,51,11.0,4,3.0
9,52,2.0,2,1.0
10,1,44.0,3,2.0
10,3,47.0,2,1.0
10,15,67.0,7,6.0
10,18,9.99999999999,4,3.0
10,20,0.0,2,1.0
10,29,42.0,2,1.0
10,43,38.0,4,3.0
10,46,7.0,3,2.0
10,75,5.0,2,1.0
10,76,35.0,3,2.0
10,91,18.0,7,6.0
11,0,61.0,2,1.0
11,4,63.0,4,3.0
11,14,8.0,2,1.0
11,80,2.0,3,2.0
11,81,12.0,7,6.0
11,85,51.0,7,6.0
12,10,2.0,3,2.0
12,40,22.0,4,3.0
12,51,76.0,2,1.0
12,57,18.0,3,2.0
12,58,64.0,3,2.0
12,61,67.0,7,6.0
12,65,8.0,2,1.0
12,74,30.0,2,1.0
12,76,26.0,3,2.0
12,81,32.0,2,1.0
12,88,5.0,3,2.0
12,97,51.0,3,2.0
13,11,25.0,2,1.0
13,17,27.0,7,6.0
13,24,0.0,2,1.0
13,26,48.0,2,1.0
13,46,14.0,3,2.0
13,54,78.0,3,2.0
13,81,60.0,7,6.0
13,82,5.0,4,3.0
13,91,67.0,7,6.0
14,28,72.0,7,6.0
14,41,38.0,2,1.0
14,70,40.0,2,1.0
14,78,29.0,2,1.0
14,86,79.0,2,1.0
15,21,65.0,2,1.0
15,71,13.0,2,1.0
15,78,51.0,3,2.0
15,93,9.99999999999,2,1.0
16,0,6.0,2,1.0
