#cores,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb,connection_he,throughput_he,obj_he
1.0,2425.0,876907.0,87693125.0,0.0,0.0,0.0,2477.0,848108.0,84813277.0
2.0,4946.0,1742141.0,174219046.0,0.0,0.0,0.0,5202.0,1664639.0,166469102.0
4.0,12795.0,3314642.0,331476995.0,0.0,0.0,0.0,11866.0,3062724.0,306284266.0
6.0,20691.0,4485306.0,448551291.0,0.0,0.0,0.0,19373.0,4195395.0,419558873.0
8.0,27597.0,5141804.0,514207997.0,0.0,0.0,0.0,26358.0,4980306.0,498056958.0
10.0,32179.0,5326285.0,532660679.0,0.0,0.0,0.0,31653.0,5312196.0,531251253.0
12.0,32462.0,5327234.0,532755862.0,0.0,0.0,0.0,32462.0,5327234.0,532755862.0
14.0,32462.0,5327234.0,532755862.0,0.0,0.0,0.0,32462.0,5327234.0,532755862.0
16.0,32462.0,5327234.0,532755862.0,0.0,0.0,0.0,32462.0,5327234.0,532755862.0
18.0,32462.0,5327234.0,532755862.0,0.0,0.0,0.0,32462.0,5327234.0,532755862.0
20.0,32462.0,5327234.0,532755862.0,0.0,0.0,0.0,32462.0,5327234.0,532755862.0
