#cores,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb,connection_he,throughput_he,obj_he
1.0,2403.0,877489.0,87751303.0,0.0,0.0,0.0,2512.0,841366.0,84139112.0
2.0,5124.0,1734995.0,173504624.0,0.0,0.0,0.0,5252.0,1648136.0,164818852.0
4.0,13145.0,3253651.0,325378245.0,0.0,0.0,0.0,11798.0,2975604.0,297572198.0
6.0,20787.0,4270254.0,427046187.0,0.0,0.0,0.0,18744.0,4023009.0,402319644.0
8.0,25984.0,4894225.0,489448484.0,0.0,0.0,0.0,24747.0,4737992.0,473823947.0
10.0,30419.0,5082571.0,508287519.0,0.0,0.0,0.0,30010.0,5070453.0,507075310.0
12.0,30665.0,5083753.0,508405965.0,0.0,0.0,0.0,30665.0,5083753.0,508405965.0
14.0,30665.0,5083753.0,508405965.0,0.0,0.0,0.0,30665.0,5083753.0,508405965.0
16.0,30665.0,5083753.0,508405965.0,0.0,0.0,0.0,30665.0,5083753.0,508405965.0
18.0,30665.0,5083753.0,508405965.0,0.0,0.0,0.0,30665.0,5083753.0,508405965.0
20.0,30665.0,5083753.0,508405965.0,0.0,0.0,0.0,30665.0,5083753.0,508405965.0
