#cores,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb,connection_he,throughput_he,obj_he
1.0,2351.0,877843.0,87786651.0,0.0,0.0,0.0,2499.0,837505.0,83752999.0
2.0,5218.0,1731182.0,173123418.0,0.0,0.0,0.0,5268.0,1632289.0,163234168.0
4.0,13411.0,3243259.0,324339311.0,0.0,0.0,0.0,11900.0,2954341.0,295446000.0
6.0,20913.0,4243192.0,424340113.0,0.0,0.0,0.0,18731.0,3993624.0,399381131.0
8.0,26207.0,4855300.0,485556207.0,0.0,0.0,0.0,25149.0,4715171.0,471542249.0
10.0,30470.0,5007346.0,500765070.0,0.0,0.0,0.0,30241.0,5005166.0,500546841.0
12.0,30524.0,5008050.0,500835524.0,0.0,0.0,0.0,30524.0,5008050.0,500835524.0
14.0,30524.0,5008050.0,500835524.0,0.0,0.0,0.0,30524.0,5008050.0,500835524.0
16.0,30524.0,5008050.0,500835524.0,0.0,0.0,0.0,30524.0,5008050.0,500835524.0
18.0,30524.0,5008050.0,500835524.0,0.0,0.0,0.0,30524.0,5008050.0,500835524.0
20.0,30524.0,5008050.0,500835524.0,0.0,0.0,0.0,30524.0,5008050.0,500835524.0
