#cores,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb,connection_he,throughput_he,obj_he
1.0,2330.0,878830.0,87885330.0,0.0,0.0,0.0,2480.0,846595.0,84661980.0
2.0,4999.0,1740444.0,174049399.0,0.0,0.0,0.0,5235.0,1660515.0,166056735.0
4.0,13050.0,3296606.0,329673650.0,0.0,0.0,0.0,11981.0,3044502.0,304462181.0
6.0,21231.0,4374596.0,437480831.0,0.0,0.0,0.0,19284.0,4130092.0,413028484.0
8.0,27079.0,5021376.0,502164679.0,0.0,0.0,0.0,25742.0,4857413.0,485767042.0
10.0,31328.0,5224112.0,522442528.0,0.0,0.0,0.0,30885.0,5205537.0,520584585.0
12.0,31721.0,5226641.0,522695821.0,0.0,0.0,0.0,31721.0,5226641.0,522695821.0
14.0,31721.0,5226641.0,522695821.0,0.0,0.0,0.0,31721.0,5226641.0,522695821.0
16.0,31721.0,5226641.0,522695821.0,0.0,0.0,0.0,31721.0,5226641.0,522695821.0
18.0,31721.0,5226641.0,522695821.0,0.0,0.0,0.0,31721.0,5226641.0,522695821.0
20.0,31721.0,5226641.0,522695821.0,0.0,0.0,0.0,31721.0,5226641.0,522695821.0
