#cores,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb,connection_he,throughput_he,obj_he
1.0,2413.0,877374.0,87739813.0,0.0,0.0,0.0,2473.0,846214.0,84623873.0
2.0,4969.0,1741746.0,174179569.0,0.0,0.0,0.0,5168.0,1663638.0,166368968.0
4.0,12921.0,3293427.0,329355621.0,0.0,0.0,0.0,11828.0,3027580.0,302769828.0
6.0,20911.0,4366545.0,436675411.0,0.0,0.0,0.0,18941.0,4121559.0,412174841.0
8.0,26959.0,5012135.0,501240459.0,0.0,0.0,0.0,25654.0,4866078.0,486633454.0
10.0,31400.0,5202887.0,520320100.0,0.0,0.0,0.0,30990.0,5194620.0,519492990.0
12.0,31557.0,5203143.0,520345857.0,0.0,0.0,0.0,31557.0,5203143.0,520345857.0
14.0,31557.0,5203143.0,520345857.0,0.0,0.0,0.0,31557.0,5203143.0,520345857.0
16.0,31557.0,5203143.0,520345857.0,0.0,0.0,0.0,31557.0,5203143.0,520345857.0
18.0,31557.0,5203143.0,520345857.0,0.0,0.0,0.0,31557.0,5203143.0,520345857.0
20.0,31557.0,5203143.0,520345857.0,0.0,0.0,0.0,31557.0,5203143.0,520345857.0
