beta,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb,connection_he,throughput_he,obj_he
0.0,841.0,166434.0,841.0,0.0,0.0,0.0,738.0,126834.0,738.0
1e-05,843.0,168534.0,844.68534,0.0,0.0,0.0,744.0,129634.0,745.29634
2e-05,843.0,167734.0,846.35468,0.0,0.0,0.0,740.0,127134.0,742.54268
4e-05,843.0,167734.0,849.70936,0.0,0.0,0.0,745.0,128934.0,750.15736
8e-05,843.0,168434.0,856.47472,0.0,0.0,0.0,741.0,127834.0,751.22672
0.0001,843.0,167734.0,859.7734,0.0,0.0,0.0,743.0,129334.0,755.9334
0.0002,840.0,175032.0,875.0064,0.0,0.0,0.0,748.0,133434.0,774.6868
0.0004,841.0,174734.0,910.8936,0.0,0.0,0.0,740.0,131234.0,792.4936
0.0008,839.0,177631.0,981.1048,0.0,0.0,0.0,707.0,169994.0,842.9952
0.001,841.0,179822.0,1020.822,0.0,0.0,0.0,710.0,175192.0,885.192
0.002,834.0,185029.0,1204.058,0.0,0.0,0.0,683.0,177074.0,1037.148
0.004,825.0,188108.0,1577.432,0.0,0.0,0.0,671.0,178997.0,1386.988
0.008,637.0,216686.0,2370.488,0.0,0.0,0.0,569.0,195416.0,2132.328
0.01,550.0,227354.0,2823.54,0.0,0.0,0.0,510.0,203720.0,2547.2
0.02,484.0,232835.0,5140.7,0.0,0.0,0.0,405.0,212374.0,4652.48
0.04,479.0,233263.0,9809.52,0.0,0.0,0.0,405.0,212374.0,8899.96
0.08,478.0,233752.0,19178.16,0.0,0.0,0.0,405.0,212374.0,17394.92
0.1,475.0,233741.0,23849.1,0.0,0.0,0.0,405.0,212374.0,21642.4
0.2,475.0,233838.0,47242.6,0.0,0.0,0.0,405.0,212374.0,42879.8
0.4,471.0,233960.0,94055.0,0.0,0.0,0.0,405.0,212374.0,85354.6
1.0,475.0,233842.0,234317.0,0.0,0.0,0.0,405.0,212374.0,212779.0
10.0,473.0,233752.0,2337993.0,0.0,0.0,0.0,405.0,212374.0,2124145.0
