beta,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb,connection_he,throughput_he,obj_he
0.0,796.0,169780.0,796.0,0.0,0.0,0.0,703.0,128580.0,703.0
1e-05,795.0,171579.0,796.71579,0.0,0.0,0.0,703.0,120980.0,704.2098
2e-05,795.0,170979.0,798.41958,0.0,0.0,0.0,703.0,120980.0,705.4196
4e-05,795.0,172180.0,801.8872,0.0,0.0,0.0,707.0,130180.0,712.2072
8e-05,795.0,172278.0,808.78224,0.0,0.0,0.0,706.0,128980.0,716.3184
0.0001,796.0,169980.0,812.998,0.0,0.0,0.0,707.0,128980.0,719.898
0.0002,795.0,178579.0,830.7158,0.0,0.0,0.0,704.0,132180.0,730.436
0.0004,795.0,179880.0,866.952,0.0,0.0,0.0,711.0,135480.0,765.192
0.0008,795.0,180679.0,939.5432,0.0,0.0,0.0,672.0,174283.0,811.4264
0.001,793.0,182678.0,975.678,0.0,0.0,0.0,679.0,176379.0,855.379
0.002,788.0,186774.0,1161.548,0.0,0.0,0.0,662.0,178200.0,1018.4
0.004,779.0,190666.0,1541.664,0.0,0.0,0.0,635.0,183732.0,1369.928
0.008,610.0,217711.0,2351.688,0.0,0.0,0.0,559.0,196435.0,2130.48
0.01,552.0,224191.0,2793.91,0.0,0.0,0.0,443.0,206853.0,2511.53
0.02,457.0,233529.0,5127.58,0.0,0.0,0.0,366.0,212043.0,4606.86
0.04,455.0,233145.0,9780.8,0.0,0.0,0.0,366.0,212043.0,8847.72
0.08,450.0,233444.0,19125.52,0.0,0.0,0.0,366.0,212043.0,17329.44
0.1,448.0,233727.0,23820.7,0.0,0.0,0.0,366.0,212043.0,21570.3
0.2,444.0,234027.0,47249.4,0.0,0.0,0.0,366.0,212043.0,42774.6
0.4,441.0,233533.0,93854.2,0.0,0.0,0.0,366.0,212043.0,85183.2
1.0,441.0,233632.0,234073.0,0.0,0.0,0.0,366.0,212043.0,212409.0
10.0,441.0,233434.0,2334781.0,0.0,0.0,0.0,366.0,212043.0,2120796.0
