beta,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb
0.0,3955.0,481750.0,3955.0,3577.0,439000.0,3577.0
0.005,3958.0,492125.0,6418.625,3547.0,443850.0,5766.25
0.01,3948.0,494725.0,8895.25,3534.0,445275.0,7986.75
0.015,3942.0,494400.0,11358.0,3521.0,441775.0,10147.625
0.02,3941.0,494675.0,13834.5,3531.0,443975.0,12410.5
0.025,3917.0,496425.0,16327.625,3517.0,443250.0,14598.25
0.03,3913.0,496500.0,18808.0,3547.0,447050.0,16958.5
0.035,3924.0,495550.0,21268.25,3525.0,444900.0,19096.5
0.04,3207.0,513900.0,23763.0,3084.0,453650.0,21230.0
0.045,1632.0,555250.0,26618.25,2303.0,489575.0,24333.875
0.05,1298.0,563675.0,29481.75,2106.0,504200.0,27316.0
0.055,1296.0,564375.0,32336.625,2117.0,502225.0,29739.375
0.06,1299.0,563175.0,35089.5,2122.0,500825.0,32171.5
0.065,1237.0,567100.0,38098.5,2081.0,503025.0,34777.625
0.07,1291.0,564475.0,40804.25,2131.0,505125.0,37489.75
0.075,1291.0,564200.0,43606.0,2106.0,507125.0,40140.375
0.08,1272.0,565500.0,46512.0,1999.0,508450.0,42675.0
0.085,1253.0,566600.0,49414.0,2133.0,505525.0,45102.625
0.09,1332.0,564375.0,52125.75,2170.0,502175.0,47365.75
0.095,1299.0,565250.0,54997.75,2073.0,504075.0,49960.125
0.1,1260.0,566625.0,57922.5,2130.0,506275.0,52757.5
0.15,1256.0,566600.0,86246.0,2062.0,505825.0,77935.75
0.2,1267.0,566550.0,114577.0,2037.0,504725.0,102982.0
0.25,1227.0,567275.0,143045.75,2087.0,504600.0,128237.0
0.3,1286.0,565350.0,170891.0,2124.0,501925.0,152701.5
0.35,1246.0,566950.0,199678.5,2158.0,501425.0,177656.75
0.4,1236.0,567725.0,228326.0,2109.0,503050.0,203329.0
0.45,1250.0,567150.0,256467.5,2072.0,503200.0,228512.0
0.5,1225.0,568150.0,285300.0,2055.0,506375.0,255242.5
0.55,1242.0,567150.0,313174.5,2138.0,502300.0,278403.0
0.6,1251.0,566600.0,341211.0,2104.0,503675.0,304309.0
0.65,1221.0,568350.0,370648.5,2105.0,504550.0,330062.5
0.7,1270.0,566050.0,397505.0,2091.0,505100.0,355661.0
0.75,1238.0,567425.0,426806.75,2069.0,507250.0,382506.5
0.8,1246.0,567050.0,454886.0,2133.0,503550.0,404973.0
0.85,1266.0,565875.0,482259.75,2098.0,506875.0,432941.75
0.9,1241.0,567175.0,511698.5,2075.0,505150.0,456710.0
0.95,1241.0,567200.0,540081.0,2102.0,503200.0,480142.0
1.0,1235.0,567450.0,568685.0,2097.0,507900.0,509997.0
10.0,1241.0,567275.0,5673991.0,2129.0,504025.0,5042379.0
20.0,1247.0,566825.0,11337747.0,2072.0,503525.0,10072572.0
30.0,1250.0,566750.0,17003750.0,2119.0,504325.0,15131869.0
40.0,1264.0,566400.0,22657264.0,2125.0,505775.0,20233125.0
50.0,1225.0,567925.0,28397475.0,2179.0,501000.0,25052179.0
60.0,1240.0,567225.0,34034740.0,2111.0,504575.0,30276611.0
70.0,1243.0,567300.0,39712243.0,2157.0,504200.0,35296157.0
80.0,1234.0,567550.0,45405234.0,2093.0,504425.0,40356093.0
90.0,1270.0,565675.0,50912020.0,2145.0,499025.0,44914395.0
100.0,1227.0,567825.0,56783727.0,2078.0,503975.0,50399578.0
