beta,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb
0.0,3862.0,486325.0,3862.0,3485.0,442225.0,3485.0
0.005,3868.0,494000.0,6338.0,3467.0,443600.0,5685.0
0.01,3856.0,496600.0,8822.0,3442.0,444925.0,7891.25
0.015,3853.0,496825.0,11305.375,3452.0,444050.0,10112.75
0.02,3849.0,496375.0,13776.5,3457.0,444225.0,12341.5
0.025,3823.0,499050.0,16299.25,3424.0,446750.0,14592.75
0.03,3839.0,497575.0,18766.25,3441.0,445350.0,16801.5
0.035,3835.0,498400.0,21279.0,3437.0,446100.0,19050.5
0.04,3124.0,516000.0,23764.0,2993.0,456675.0,21260.0
0.045,1297.0,565150.0,26728.75,2095.0,501475.0,24661.375
0.05,1262.0,566675.0,29595.75,2106.0,502050.0,27208.5
0.055,1313.0,563100.0,32283.5,2093.0,505275.0,29883.125
0.06,1283.0,564875.0,35175.5,2030.0,506400.0,32414.0
0.065,1221.0,568950.0,38202.75,2096.0,507750.0,35099.75
0.07,1282.0,565375.0,40858.25,2054.0,503025.0,37265.75
0.075,1215.0,569325.0,43914.375,2079.0,507075.0,40109.625
0.08,1318.0,563525.0,46400.0,2103.0,499725.0,42081.0
0.085,1210.0,569575.0,49623.875,2022.0,508925.0,45280.625
0.09,1277.0,566150.0,52230.5,2054.0,506075.0,47600.75
0.095,1294.0,564875.0,54957.125,2101.0,501975.0,49788.625
0.1,1287.0,565275.0,57814.5,2158.0,502750.0,52433.0
0.15,1239.0,567600.0,86379.0,2094.0,506500.0,78069.0
0.2,1244.0,567400.0,114724.0,2075.0,503525.0,102780.0
0.25,1297.0,564900.0,142522.0,2106.0,502400.0,127706.0
0.3,1251.0,566325.0,171148.5,2043.0,503375.0,153055.5
0.35,1255.0,566375.0,199486.25,2043.0,501925.0,177716.75
0.4,1243.0,567050.0,228063.0,2011.0,506975.0,204801.0
0.45,1232.0,567875.0,256775.75,1967.0,509000.0,231017.0
0.5,1263.0,565750.0,284138.0,2062.0,501925.0,253024.5
0.55,1228.0,567725.0,313476.75,2024.0,508075.0,281465.25
0.6,1272.0,565825.0,340767.0,2074.0,504250.0,304624.0
0.65,1246.0,566900.0,369731.0,2013.0,506650.0,331335.5
0.7,1248.0,567075.0,398200.5,2061.0,505350.0,355806.0
0.75,1255.0,566325.0,425998.75,2071.0,505600.0,381271.0
0.8,1249.0,567100.0,454929.0,2067.0,504100.0,405347.0
0.85,1294.0,565375.0,481862.75,2105.0,502450.0,429187.5
0.9,1227.0,567900.0,512337.0,1986.0,508500.0,459636.0
0.95,1239.0,567100.0,539984.0,2120.0,502625.0,479613.75
1.0,1268.0,566175.0,567443.0,2102.0,504725.0,506827.0
10.0,1261.0,566250.0,5663761.0,2083.0,503200.0,5034083.0
20.0,1251.0,566625.0,11333751.0,2019.0,505425.0,10110519.0
30.0,1228.0,567325.0,17020978.0,2054.0,507125.0,15215804.0
40.0,1221.0,567925.0,22718221.0,2046.0,507725.0,20311046.0
50.0,1225.0,568225.0,28412475.0,2007.0,505725.0,25288257.0
60.0,1258.0,565950.0,33958258.0,2119.0,502300.0,30140119.0
70.0,1258.0,566300.0,39642258.0,2061.0,503375.0,35238311.0
80.0,1222.0,568275.0,45463222.0,2046.0,505900.0,40474046.0
90.0,1255.0,566575.0,50993005.0,2085.0,505375.0,45485835.0
100.0,1235.0,567375.0,56738735.0,2007.0,507150.0,50717007.0
