#cores,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb,connection_he,throughput_he,obj_he
1.0,11481.0,567034.0,11481.0,0.0,0.0,0.0,10432.0,457434.0,10432.0
2.0,14583.0,970534.0,14583.0,0.0,0.0,0.0,13366.0,769934.0,13366.0
4.0,18134.0,1613130.0,18134.0,0.0,0.0,0.0,17004.0,1308893.0,17004.0
6.0,18181.0,1658464.0,18181.0,0.0,0.0,0.0,17029.0,1318893.0,17029.0
8.0,19486.0,2528185.0,19486.0,0.0,0.0,0.0,18547.0,2252881.0,18547.0
10.0,19485.0,2523026.0,19485.0,0.0,0.0,0.0,18548.0,2253881.0,18548.0
12.0,19485.0,2523026.0,19485.0,0.0,0.0,0.0,18548.0,2253881.0,18548.0
14.0,19489.0,2529222.0,19489.0,0.0,0.0,0.0,18548.0,2253881.0,18548.0
16.0,19777.0,3223763.0,19777.0,0.0,0.0,0.0,19511.0,3182714.0,19511.0
18.0,19777.0,3223763.0,19777.0,0.0,0.0,0.0,19511.0,3182714.0,19511.0
20.0,19777.0,3235574.0,19777.0,0.0,0.0,0.0,19386.0,3176537.0,19386.0
