#cores,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb,connection_he,throughput_he,obj_he
1.0,11282.0,577943.0,11282.0,0.0,0.0,0.0,10330.0,473943.0,10330.0
2.0,14331.0,995643.0,14331.0,0.0,0.0,0.0,13155.0,787843.0,13155.0
4.0,17817.0,1657382.0,17817.0,0.0,0.0,0.0,16710.0,1321786.0,16710.0
6.0,17872.0,1724181.0,17872.0,0.0,0.0,0.0,16749.0,1337386.0,16749.0
8.0,19355.0,2573624.0,19355.0,0.0,0.0,0.0,18458.0,2465029.0,18458.0
10.0,19354.0,2566069.0,19354.0,0.0,0.0,0.0,18404.0,2458232.0,18404.0
12.0,19354.0,2566069.0,19354.0,0.0,0.0,0.0,18404.0,2458232.0,18404.0
14.0,19355.0,2574962.0,19355.0,0.0,0.0,0.0,18349.0,2346718.0,18349.0
16.0,19680.0,3223305.0,19680.0,0.0,0.0,0.0,19426.0,3176854.0,19426.0
18.0,19680.0,3223305.0,19680.0,0.0,0.0,0.0,19426.0,3176854.0,19426.0
20.0,19680.0,3225883.0,19680.0,0.0,0.0,0.0,19280.0,3154749.0,19280.0
