src,dst,spec,core_src,core_dst,used_slot,tfk_slot
25,52,0,0,2,25,24.0
25,61,67,1,2,13,12.0
25,66,0,2,0,4,3.0
25,67,25,0,1,7,6.0
25,97,13,2,2,2,1.0
26,27,0,2,0,8,7.0
26,38,13,2,1,2,1.0
26,55,63,0,2,17,16.0
26,59,39,0,2,14,13.0
26,71,9,1,0,17,16.0
26,73,28,0,2,7,6.0
26,96,63,2,2,17,16.0
27,48,50,2,0,7,6.0
27,68,12,1,1,12,11.0
27,73,65,0,0,15,14.0
27,81,58,2,0,22,21.0
27,89,59,1,1,5,4.0
27,92,8,2,2,6,5.0
28,6,63,1,2,10,9.0
28,29,10,1,2,5,4.0
28,75,16,1,0,13,12.0
29,31,28,1,0,25,24.0
30,21,7,1,1,3,2.0
30,42,10,2,2,6,5.0
30,43,49,2,1,31,30.0
30,68,16,2,2,13,12.0
30,71,0,2,0,8,7.0
30,82,44,1,1,11,10.0
31,3,9,2,0,4,3.0
31,7,74,1,1,6,5.0
31,11,57,1,1,8,7.0
31,16,36,1,2,13,12.0
31,17,13,2,2,2,1.0
31,30,63,2,1,2,1.0
31,32,65,2,2,15,14.0
31,39,30,2,1,17,16.0
31,41,11,0,0,17,16.0
31,44,67,0,2,13,12.0
31,46,26,1,0,6,5.0
31,60,56,2,1,7,6.0
31,82,55,1,1,2,1.0
31,84,47,2,2,9,8.0
31,99,33,1,0,2,1.0
32,6,12,0,0,9,8.0
32,7,60,0,2,20,19.0
32,13,36,2,0,28,27.0
32,16,0,1,0,12,11.0
32,19,64,1,1,16,15.0
32,34,2,0,1,8,7.0
32,41,2,2,0,9,8.0
32,63,48,1,0,16,15.0
32,73,27,1,0,21,20.0
32,74,12,1,2,6,5.0
32,85,50,0,2,9,8.0
32,94,24,0,1,11,10.0
33,2,0,1,0,2,1.0
33,3,35,0,2,8,7.0
33,16,31,1,0,25,24.0
33,27,23,2,2,13,12.0
33,54,0,0,2,7,6.0
33,79,43,0,1,13,12.0
34,1,63,1,1,7,6.0
34,2,36,0,1,25,24.0
34,3,0,1,0,2,1.0
34,4,48,1,2,15,14.0
34,5,16,1,1,21,20.0
34,25,70,1,2,10,9.0
34,39,66,2,1,14,13.0
34,44,12,0,1,9,8.0
34,49,14,1,2,2,1.0
34,61,42,2,2,24,23.0
34,67,0,0,1,11,10.0
34,73,0,2,0,7,6.0
34,75,7,2,1,19,18.0
34,82,21,0,1,15,14.0
35,6,13,0,2,15,14.0
35,15,47,2,1,21,20.0
36,5,4,0,2,7,6.0
36,11,51,2,2,2,1.0
36,20,40,0,2,23,22.0
36,40,6,2,1,9,8.0
36,41,31,1,1,2,1.0
36,52,53,2,1,19,18.0
36,54,14,0,1,16,15.0
36,55,37,2,1,10,9.0
36,59,2,1,1,2,1.0
36,67,34,1,2,15,14.0
36,70,18,2,1,6,5.0
36,73,24,2,0,3,2.0
36,77,4,1,0,5,4.0
36,94,64,1,2,16,15.0
37,31,0,1,0,11,10.0
37,43,49,0,0,2,1.0
37,48,50,2,2,7,6.0
37,91,67,0,0,13,12.0
38,3,64,1,0,9,8.0
38,15,2,2,0,13,12.0
38,18,56,2,2,24,23.0
38,39,47,2,2,8,7.0
38,40,0,1,0,11,10.0
38,53,73,1,2,2,1.0
38,90,26,1,1,9,8.0
39,31,53,1,0,13,12.0
40,0,11,0,1,10,9.0
40,15,32,2,0,13,12.0
40,19,31,1,1,17,16.0
40,24,71,1,1,9,8.0
40,30,0,2,1,2,1.0
40,44,25,0,0,25,24.0
40,57,74,2,1,6,5.0
40,61,18,2,1,8,7.0
40,67,50,1,2,21,20.0
40,68,9,2,2,7,6.0
40,76,4,2,1,5,4.0
40,79,45,2,0,16,15.0
40,84,0,1,2,6,5.0
40,85,23,0,1,2,1.0
40,90,50,0,2,2,1.0
41,3,15,2,0,12,11.0
41,8,39,1,1,4,3.0
41,18,39,2,0,25,24.0
41,22,1,2,2,12,11.0
41,85,59,0,2,20,19.0
41,86,48,1,1,26,25.0
42,1,0,1,0,9,8.0
42,25,67,2,0,13,12.0
42,70,15,1,0,2,1.0
42,95,65,1,0,15,14.0
43,4,15,1,2,4,3.0
43,14,32,0,1,17,16.0
43,23,37,1,1,12,11.0
43,29,25,2,2,12,11.0
43,31,4,0,1,2,1.0
43,42,37,2,2,18,17.0
43,52,25,1,2,11,10.0
43,70,21,1,0,4,3.0
43,82,4,1,1,2,1.0
43,99,0,2,0,2,1.0
44,15,2,1,1,10,9.0
44,54,33,2,2,2,1.0
45,1,37,0,1,18,17.0
45,14,0,2,1,4,3.0
45,19,25,0,2,3,2.0
45,33,70,0,2,10,9.0
45,54,12,0,0,13,12.0
45,57,0,0,1,11,10.0
45,58,17,1,1,3,2.0
45,61,58,0,0,12,11.0
45,63,58,1,2,22,21.0
45,64,39,2,1,11,10.0
45,66,55,0,2,3,2.0
46,33,11,0,1,4,3.0
46,82,50,0,2,18,17.0
47,5,11,1,1,2,1.0
47,7,29,0,0,7,6.0
47,8,2,0,1,2,1.0
47,15,20,2,1,3,2.0
47,17,63,2,2,17,16.0
47,25,16,0,2,13,12.0
47,28,75,1,1,5,4.0
47,36,72,0,2,7,6.0
47,98,54,1,0,9,8.0
48,1,29,2,0,21,20.0
48,4,55,1,1,25,24.0
48,39,0,2,0,22,21.0
48,41,21,1,1,9,8.0
48,60,0,1,2,21,20.0
48,63,40,0,2,8,7.0
48,68,57,0,2,23,22.0
48,74,20,0,1,20,19.0
49,21,46,0,0,8,7.0
49,90,0,1,0,21,20.0
50,14,7,0,1,3,2.0
50,16,14,2,0,7,6.0
50,17,21,2,1,7,6.0
50,23,28,0,0,17,16.0
50,26,47,1,2,15,14.0
50,29,62,1,0,18,17.0
50,30,10,1,1,11,10.0
50,61,28,2,2,8,7.0
50,64,44,2,2,26,25.0
50,71,71,2,0,9,8.0
50,78,58,0,1,22,21.0
50,97,0,2,0,14,13.0
51,1,7,2,1,11,10.0
51,5,13,1,2,2,1.0
51,9,0,1,1,2,1.0
51,22,27,2,1,13,12.0
51,27,0,0,1,10,9.0
51,32,18,2,1,9,8.0
51,35,37,0,1,18,17.0
51,38,17,1,1,9,8.0
51,40,18,0,1,13,12.0
51,41,2,1,1,2,1.0
51,48,44,2,1,11,10.0
51,53,75,2,2,2,1.0
51,61,26,1,1,13,12.0
51,67,44,1,0,13,12.0
51,69,0,2,2,6,5.0
51,84,55,0,1,25,24.0
51,93,4,1,1,7,6.0
51,97,58,2,0,17,16.0
52,28,24,1,2,2,1.0
52,57,36,2,0,16,15.0
53,0,0,2,1,2,1.0
53,10,50,2,2,21,20.0
53,13,6,2,1,13,12.0
53,35,2,1,2,19,18.0
53,50,24,0,1,23,22.0
53,56,60,0,1,2,1.0
53,57,59,1,1,4,3.0
53,61,47,0,0,11,10.0
53,63,22,2,0,19,18.0
53,73,7,0,2,8,7.0
53,83,64,1,0,16,15.0
53,88,77,2,0,3,2.0
53,92,55,1,1,3,2.0
53,98,39,1,0,15,14.0
54,20,63,0,2,17,16.0
54,55,0,0,0,11,10.0
54,60,25,0,2,19,18.0
54,69,43,1,2,21,20.0
54,83,3,1,2,3,2.0
54,98,64,2,0,13,12.0
55,95,0,1,1,2,1.0
56,9,62,1,1,18,17.0
56,16,24,0,2,8,7.0
56,18,37,1,2,2,1.0
56,25,32,0,0,10,9.0
56,36,0,1,2,6,5.0
56,73,35,2,2,15,14.0
56,96,6,1,0,15,14.0
57,21,29,2,2,6,5.0
57,22,58,2,0,22,21.0
57,26,5,2,0,6,5.0
57,28,33,1,1,26,25.0
57,52,63,1,2,11,10.0
57,58,0,0,0,7,6.0
57,68,29,1,2,4,3.0
57,72,52,0,2,15,14.0
57,74,11,0,1,9,8.0
57,81,22,1,2,6,5.0
57,88,75,0,1,3,2.0
58,4,13,2,2,2,1.0
58,8,44,0,2,23,22.0
58,9,15,2,0,25,24.0
58,14,10,1,1,2,1.0
58,35,11,2,1,2,1.0
58,40,61,1,0,17,16.0
58,45,15,0,2,17,16.0
58,50,0,2,1,10,9.0
58,68,78,1,1,2,1.0
58,69,22,1,2,2,1.0
58,80,0,1,2,9,8.0
58,92,42,1,1,11,10.0
59,24,31,0,2,13,12.0
59,39,0,0,1,9,8.0
59,47,0,2,1,11,10.0
59,56,57,0,0,23,22.0
59,61,9,0,1,9,8.0
59,68,44,0,2,13,12.0
59,69,11,2,2,2,1.0
59,79,18,0,0,13,12.0
59,85,33,1,1,16,15.0
59,92,52,1,2,11,10.0
60,8,7,1,1,2,1.0
60,14,3,0,2,9,8.0
60,35,71,2,2,9,8.0
60,40,21,1,0,2,1.0
60,46,37,0,0,7,6.0
60,50,36,1,2,8,7.0
60,68,52,2,1,19,18.0
60,69,58,0,0,22,21.0
60,72,0,0,2,3,2.0
60,82,12,0,2,8,7.0
60,83,68,1,2,12,11.0
61,2,71,0,0,9,8.0
61,22,39,1,2,2,1.0
61,88,0,2,0,2,1.0
62,36,0,1,1,2,1.0
62,55,5,2,2,2,1.0
62,78,24,0,2,2,1.0
63,4,18,2,1,15,14.0
63,11,7,0,1,15,14.0
63,12,20,1,2,12,11.0
63,19,61,1,0,13,12.0
63,47,18,1,2,2,1.0
63,59,5,1,1,13,12.0
63,66,34,1,2,12,11.0
63,67,51,2,1,7,6.0
63,69,64,0,2,13,12.0
63,80,2,1,1,3,2.0
63,83,33,2,2,7,6.0
63,89,0,1,2,2,1.0
63,93,0,2,0,17,16.0
63,97,32,1,1,2,1.0
64,4,70,2,0,10,9.0
64,5,41,2,2,2,1.0
64,18,59,1,1,21,20.0
64,19,4,1,2,7,6.0
64,27,16,2,2,4,3.0
64,28,11,0,2,12,11.0
64,29,0,0,2,6,5.0
64,36,14,1,1,17,16.0
64,39,23,0,0,10,9.0
64,48,57,0,2,23,22.0
64,58,33,0,0,11,10.0
64,61,12,1,2,2,1.0
64,77,20,2,2,19,18.0
64,85,13,2,2,3,2.0
64,89,2,1,2,2,1.0
64,93,31,1,0,8,7.0
65,3,0,0,1,2,1.0
65,12,36,2,0,2,1.0
65,33,38,0,2,24,23.0
65,70,50,1,0,30,29.0
66,7,19,1,2,14,13.0
66,8,7,2,2,19,18.0
66,15,50,0,0,30,29.0
66,18,49,2,1,6,5.0
66,27,36,1,2,12,11.0
66,41,64,2,2,16,15.0
66,47,0,1,2,16,15.0
66,50,5,2,0,2,1.0
66,52,32,2,0,2,1.0
66,65,4,0,2,21,20.0
66,70,49,1,2,10,9.0
67,10,24,0,0,19,18.0
67,33,17,0,1,7,6.0
67,73,20,1,1,5,4.0
67,77,16,1,2,4,3.0
68,35,0,2,2,2,1.0
68,54,11,0,2,22,21.0
68,70,41,0,1,13,12.0
69,4,3,1,1,5,4.0
69,6,0,0,1,15,14.0
69,13,16,0,2,16,15.0
69,22,13,2,2,7,6.0
69,26,37,2,2,2,1.0
69,29,31,2,0,3,2.0
69,33,8,1,0,27,26.0
69,45,39,1,1,10,9.0
69,54,77,2,2,3,2.0
69,61,9,2,2,2,1.0
69,70,34,2,2,3,2.0
69,96,24,2,1,7,6.0
70,1,62,2,0,18,17.0
70,3,27,0,0,22,21.0
70,15,54,1,2,3,2.0
70,21,57,1,0,8,7.0
70,29,0,1,1,2,1.0
70,49,24,1,2,17,16.0
70,54,6,2,1,8,7.0
70,59,13,1,2,5,4.0
70,66,26,2,2,6,5.0
70,68,7,1,1,2,1.0
70,82,0,2,1,2,1.0
70,99,66,1,1,14,13.0
71,13,32,2,2,7,6.0
71,54,66,2,1,14,13.0
71,62,61,2,0,5,4.0
71,81,28,0,2,18,17.0
72,0,42,1,1,8,7.0
72,20,22,2,0,3,2.0
72,37,7,2,0,2,1.0
72,39,9,1,1,13,12.0
72,53,67,2,0,11,10.0
72,55,31,1,0,11,10.0
72,57,25,2,2,2,1.0
72,58,27,2,1,15,14.0
72,80,16,0,1,17,16.0
73,19,26,2,1,2,1.0
73,29,12,1,0,7,6.0
73,30,31,1,2,18,17.0
73,31,7,0,1,17,16.0
73,36,54,1,1,8,7.0
73,87,65,1,1,9,8.0
73,93,17,2,1,9,8.0
74,9,0,2,0,2,1.0
74,58,40,1,2,22,21.0
74,61,62,1,1,18,17.0
74,78,0,1,0,11,10.0
74,88,2,2,0,4,3.0
75,0,20,2,2,2,1.0
75,11,5,1,2,2,1.0
75,15,3,0,2,11,10.0
75,23,40,0,2,21,20.0
75,27,26,2,1,2,1.0
75,33,61,0,0,19,18.0
75,38,51,2,1,13,12.0
75,41,29,0,0,11,10.0
75,43,55,1,2,25,24.0
75,54,30,2,1,13,12.0
75,82,32,1,2,6,5.0
75,96,24,2,2,2,1.0
76,6,53,0,1,23,22.0
76,9,16,1,2,15,14.0
76,13,5,2,0,16,15.0
76,22,37,1,2,2,1.0
76,25,42,1,1,23,22.0
76,44,50,2,1,12,11.0
76,47,48,2,1,2,1.0
76,48,30,2,1,14,13.0
76,65,62,2,0,18,17.0
76,66,25,0,0,25,24.0
76,71,2,0,2,23,22.0
76,74,35,1,0,2,1.0
76,82,2,2,1,2,1.0
76,94,65,1,0,15,14.0
77,14,66,2,1,14,13.0
77,15,14,1,2,6,5.0
77,22,10,0,1,17,16.0
77,23,65,1,2,15,14.0
77,29,60,2,1,6,5.0
77,30,39,1,0,3,2.0
77,41,7,2,1,9,8.0
77,44,0,0,0,4,3.0
77,63,46,2,1,14,13.0
77,73,0,2,2,7,6.0
77,79,27,0,1,16,15.0
77,89,57,0,2,23,22.0
77,97,39,2,1,7,6.0
78,5,20,2,2,2,1.0
78,35,28,2,2,11,10.0
78,43,53,2,0,22,21.0
78,53,22,2,0,2,1.0
78,54,0,2,1,3,2.0
78,67,75,2,2,5,4.0
78,68,24,0,1,27,26.0
78,84,11,0,1,13,12.0
78,93,4,2,2,16,15.0
78,96,70,0,1,10,9.0
79,11,6,1,0,3,2.0
79,17,24,1,2,3,2.0
79,37,14,0,2,4,3.0
79,42,32,0,1,13,12.0
79,45,4,1,1,2,1.0
79,55,63,2,1,17,16.0
79,61,3,0,2,6,5.0
79,84,63,1,0,17,16.0
79,88,41,2,1,14,13.0
79,99,56,1,1,7,6.0
80,2,34,1,0,14,13.0
80,8,22,0,1,13,12.0
80,34,61,2,0,19,18.0
80,42,0,0,2,10,9.0
80,81,27,2,1,9,8.0
80,89,54,2,2,2,1.0
80,92,49,1,2,3,2.0
81,8,61,1,1,19,18.0
81,16,64,2,1,16,15.0
81,19,36,1,0,25,24.0
81,37,24,0,2,17,16.0
81,62,7,0,2,17,16.0
81,65,0,0,1,7,6.0
81,72,46,2,0,18,17.0
81,87,0,2,2,22,21.0
82,12,38,2,0,10,9.0
82,25,42,0,0,25,24.0
82,36,67,0,0,13,12.0
82,37,61,1,2,6,5.0
82,44,36,1,1,2,1.0
82,45,28,0,0,9,8.0
82,50,20,2,0,8,7.0
82,58,59,1,1,2,1.0
82,75,28,2,1,4,3.0
82,83,10,1,0,11,10.0
82,92,68,1,2,12,11.0
82,94,38,1,0,5,4.0
82,99,0,2,2,2,1.0
83,89,24,0,0,14,13.0
84,11,40,1,1,15,14.0
84,26,19,0,2,18,17.0
84,44,6,2,2,27,26.0
84,54,9,1,2,2,1.0
85,34,26,2,2,16,15.0
85,38,15,1,2,7,6.0
85,49,60,1,2,20,19.0
85,84,49,1,0,11,10.0
85,98,41,0,2,27,26.0
86,5,43,0,2,22,21.0
86,7,27,0,0,2,1.0
86,8,31,2,2,13,12.0
86,10,12,0,1,15,14.0
86,27,65,0,1,15,14.0
86,44,22,1,1,11,10.0
86,52,0,1,1,10,9.0
86,67,34,1,1,14,13.0
86,72,10,1,2,12,11.0
86,78,44,2,1,12,11.0
86,79,2,0,1,2,1.0
86,83,0,2,0,9,8.0
86,85,17,2,2,9,8.0
87,0,39,2,1,3,2.0
87,6,55,1,2,8,7.0
87,8,0,1,1,2,1.0
87,11,36,0,0,14,13.0
87,24,25,2,1,14,13.0
87,29,42,1,2,13,12.0
87,32,14,0,2,22,21.0
87,39,22,2,1,3,2.0
87,46,6,0,0,5,4.0
87,56,50,0,1,10,9.0
87,59,18,1,1,15,14.0
87,60,44,2,0,14,13.0
87,72,74,1,1,6,5.0
87,79,67,0,0,7,6.0
87,82,6,1,1,4,3.0
87,85,14,1,0,4,3.0
88,2,21,2,0,13,12.0
88,5,26,1,2,15,14.0
88,7,36,2,0,11,10.0
88,12,0,1,1,2,1.0
88,39,55,1,2,20,19.0
88,40,2,2,2,2,1.0
88,45,30,0,1,7,6.0
88,53,78,1,0,2,1.0
88,56,8,1,2,18,17.0
88,57,13,2,2,5,4.0
88,69,37,0,0,13,12.0
88,73,50,0,2,27,26.0
88,77,20,0,1,10,9.0
88,80,0,2,1,2,1.0
88,82,5,1,0,3,2.0
88,83,6,0,2,13,12.0
88,87,2,1,1,3,2.0
89,15,12,1,1,8,7.0
89,22,0,0,1,7,6.0
89,38,16,0,0,8,7.0
89,43,6,2,0,23,22.0
89,54,38,1,2,21,20.0
89,58,68,0,2,12,11.0
89,65,38,0,2,11,10.0
89,69,49,0,1,19,18.0
89,75,0,1,2,12,11.0
89,77,30,2,1,9,8.0
89,96,7,0,2,2,1.0
89,99,9,0,1,7,6.0
90,8,13,1,0,13,12.0
90,81,4,2,1,23,22.0
91,18,34,0,1,15,14.0
91,61,25,0,0,9,8.0
91,87,75,1,2,5,4.0
92,2,2,0,0,19,18.0
92,5,0,0,2,2,1.0
92,6,28,2,2,6,5.0
92,11,67,1,1,9,8.0
92,12,2,2,2,6,5.0
92,23,4,1,2,15,14.0
92,33,76,1,1,2,1.0
92,37,23,0,0,23,22.0
92,38,37,2,1,12,11.0
92,58,53,1,1,2,1.0
92,62,46,0,1,7,6.0
92,65,19,1,1,23,22.0
92,67,58,1,0,9,8.0
92,80,53,0,1,15,14.0
92,82,68,0,2,12,11.0
92,84,2,1,1,2,1.0
92,93,78,1,2,2,1.0
93,1,70,1,1,4,3.0
93,8,29,1,2,2,1.0
93,22,41,2,2,13,12.0
93,24,0,2,1,2,1.0
93,33,56,2,1,20,19.0
93,39,34,2,0,7,6.0
93,49,2,2,0,2,1.0
93,71,39,0,2,4,3.0
93,74,52,0,2,28,27.0
93,78,23,2,1,11,10.0
93,89,49,0,2,3,2.0
94,1,0,1,1,5,4.0
94,6,5,1,2,6,5.0
94,8,43,0,1,18,17.0
94,11,61,1,0,15,14.0
94,67,0,0,0,11,10.0
94,89,20,2,1,18,17.0
94,95,36,1,0,25,24.0
94,98,12,1,0,12,11.0
95,26,11,1,0,11,10.0
96,20,48,2,1,15,14.0
96,28,34,1,0,14,13.0
96,38,65,1,0,5,4.0
96,51,39,2,1,5,4.0
96,52,3,2,0,2,1.0
96,57,11,1,1,8,7.0
96,70,0,2,0,2,1.0
96,73,48,1,0,17,16.0
96,75,40,0,1,15,14.0
96,79,12,2,1,12,11.0
96,88,55,0,2,21,20.0
96,89,4,0,2,2,1.0
96,90,26,2,0,13,12.0
96,97,22,0,0,18,17.0
97,57,0,1,2,5,4.0
98,1,12,1,2,13,12.0
98,5,57,1,0,9,8.0
98,11,24,0,0,2,1.0
98,14,13,2,1,19,18.0
98,17,32,2,0,9,8.0
98,19,76,1,0,4,3.0
98,21,0,2,0,2,1.0
98,23,2,2,1,11,10.0
98,29,9,0,1,3,2.0
98,35,36,1,0,13,12.0
98,42,66,1,0,10,9.0
98,65,27,0,0,11,10.0
98,95,49,1,1,8,7.0
99,11,36,0,1,3,2.0
99,13,68,2,2,12,11.0
99,29,21,1,1,5,4.0
99,46,17,2,0,9,8.0
99,49,4,2,0,13,12.0
99,56,11,0,0,13,12.0
99,62,2,0,1,7,6.0
99,63,46,1,0,2,1.0
99,70,18,1,0,3,2.0
99,83,44,2,0,20,19.0
99,85,29,0,1,4,3.0
99,86,74,0,1,6,5.0
99,91,52,0,1,22,21.0
