beta,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb
0.0,966.0,233700.0,966.0,845.0,207100.0,845.0
0.005,964.0,237800.0,2153.0,842.0,209000.0,1887.0
0.01,962.0,238500.0,3347.0,848.0,208700.0,2935.0
0.015,956.0,238900.0,4539.5,823.0,208900.0,3956.5
0.02,961.0,238600.0,5733.0,838.0,210800.0,5054.0
0.025,953.0,239000.0,6928.0,827.0,208800.0,6047.0
0.03,955.0,239000.0,8125.0,826.0,210000.0,7126.0
0.035,956.0,238900.0,9317.5,823.0,211200.0,8215.0
0.04,915.0,240000.0,10515.0,814.0,213300.0,9346.0
0.045,834.0,241900.0,11719.5,780.0,216100.0,10504.5
0.05,838.0,241900.0,12933.0,777.0,214300.0,11492.0
0.055,831.0,242000.0,14141.0,777.0,212600.0,12470.0
0.06,829.0,242100.0,15355.0,781.0,213800.0,13609.0
0.065,835.0,242000.0,16565.0,779.0,215400.0,14780.0
0.07,829.0,242200.0,17783.0,774.0,213900.0,15747.0
0.075,831.0,242000.0,18981.0,788.0,214100.0,16845.5
0.08,827.0,242100.0,20195.0,773.0,214000.0,17893.0
0.085,836.0,242000.0,21406.0,777.0,214600.0,19018.0
0.09,825.0,242200.0,22623.0,772.0,216000.0,20212.0
0.095,828.0,242100.0,23827.5,774.0,214800.0,21180.0
0.1,831.0,242100.0,25041.0,766.0,214000.0,22166.0
0.15,842.0,242000.0,37142.0,767.0,213200.0,32747.0
0.2,833.0,242100.0,49253.0,793.0,212500.0,43293.0
0.25,834.0,242200.0,61384.0,782.0,213000.0,54032.0
0.3,842.0,242200.0,73502.0,775.0,213400.0,64795.0
0.35,832.0,242200.0,85602.0,775.0,213700.0,75570.0
0.4,830.0,242200.0,97710.0,774.0,213700.0,86254.0
0.45,834.0,242100.0,109779.0,770.0,215300.0,97655.0
0.5,830.0,242200.0,121930.0,787.0,213700.0,107637.0
0.55,834.0,242200.0,134044.0,783.0,213200.0,118043.0
0.6,830.0,242100.0,146090.0,777.0,213900.0,129117.0
0.65,849.0,241900.0,158084.0,787.0,211700.0,138392.0
0.7,829.0,242200.0,170369.0,775.0,213800.0,150435.0
0.75,834.0,242200.0,182484.0,784.0,213600.0,160984.0
0.8,830.0,242200.0,194590.0,776.0,213100.0,171256.0
0.85,832.0,242200.0,206702.0,781.0,211600.0,180641.0
0.9,833.0,242200.0,218813.0,770.0,215200.0,194450.0
0.95,826.0,242200.0,230916.0,779.0,215400.0,205409.0
1.0,831.0,242200.0,243031.0,780.0,213800.0,214580.0
10.0,830.0,242200.0,2422830.0,775.0,214100.0,2141775.0
20.0,825.0,242200.0,4844825.0,774.0,213100.0,4262774.0
30.0,828.0,242200.0,7266828.0,775.0,212200.0,6366775.0
40.0,827.0,242200.0,9688827.0,765.0,213900.0,8556765.0
50.0,842.0,242200.0,12110842.0,777.0,213500.0,10675777.0
60.0,819.0,242300.0,14538819.0,777.0,215900.0,12954777.0
70.0,833.0,242200.0,16954833.0,771.0,215400.0,15078771.0
80.0,832.0,242200.0,19376832.0,789.0,214900.0,17192789.0
90.0,822.0,242200.0,21798822.0,778.0,213000.0,19170778.0
100.0,826.0,242200.0,24220826.0,767.0,213400.0,21340767.0
