src,dst,spec,core_src,core_dst,used_slot,tfk_slot
99,13,55,2,1,12,11.0
20,70,37,1,0,13,12.0
28,75,14,0,2,13,12.0
31,16,0,2,2,13,12.0
45,54,35,2,0,13,12.0
59,79,9,1,2,13,12.0
96,90,52,0,1,13,12.0
26,59,80,0,0,14,13.0
42,95,36,1,2,15,14.0
84,11,40,0,2,15,14.0
7,54,47,0,1,16,15.0
96,73,63,2,2,17,16.0
76,65,60,0,2,18,17.0
19,65,30,1,1,19,18.0
99,83,47,1,1,20,19.0
49,90,0,2,2,21,20.0
0,17,28,0,2,2,1.0
1,65,78,0,2,2,1.0
4,73,0,0,1,2,1.0
4,96,2,1,1,2,1.0
6,38,56,1,1,2,1.0
7,71,22,1,2,2,1.0
9,75,78,2,2,2,1.0
10,33,2,1,0,2,1.0
12,15,27,2,2,2,1.0
13,8,78,0,1,2,1.0
14,18,6,2,1,2,1.0
15,18,29,1,2,2,1.0
20,16,32,2,2,2,1.0
20,82,12,0,0,2,1.0
24,0,36,2,2,2,1.0
24,81,28,0,0,2,1.0
27,12,46,1,0,2,1.0
31,82,7,0,1,2,1.0
32,91,14,0,2,2,1.0
34,63,0,1,2,2,1.0
36,59,65,1,1,2,1.0
40,30,40,0,1,2,1.0
43,31,11,2,1,2,1.0
47,5,0,1,0,2,1.0
48,34,0,1,2,2,1.0
51,41,15,0,2,2,1.0
53,56,55,0,1,2,1.0
58,14,7,1,1,2,1.0
60,8,2,2,0,2,1.0
61,88,13,2,2,2,1.0
62,55,61,0,0,2,1.0
64,5,78,2,1,2,1.0
65,3,8,1,2,2,1.0
66,50,0,0,2,2,1.0
69,26,9,0,0,2,1.0
70,68,4,1,1,2,1.0
72,57,0,2,1,2,1.0
76,47,5,2,2,2,1.0
77,62,4,0,2,2,1.0
79,45,78,0,0,2,1.0
81,95,0,2,1,2,1.0
84,54,0,0,2,2,1.0
86,9,11,2,1,2,1.0
86,97,6,1,0,2,1.0
88,40,80,0,2,2,1.0
93,8,17,0,2,2,1.0
93,49,6,1,1,2,1.0
98,11,15,0,1,2,1.0
0,39,19,1,0,3,2.0
12,3,2,1,1,3,2.0
19,10,24,0,0,3,2.0
30,21,15,2,2,3,2.0
63,80,59,1,2,3,2.0
69,70,10,2,0,3,2.0
77,30,9,2,0,3,2.0
79,11,45,1,0,3,2.0
7,83,25,2,0,4,3.0
25,66,34,2,1,4,3.0
32,84,58,1,2,4,3.0
53,57,16,2,2,4,3.0
74,88,12,0,1,4,3.0
79,37,2,2,2,4,3.0
87,85,32,2,1,4,3.0
6,68,59,0,2,5,4.0
28,29,35,2,2,5,4.0
71,62,22,1,1,5,4.0
78,67,37,1,2,5,4.0
87,46,7,1,0,5,4.0
96,38,47,0,0,5,4.0
99,29,62,0,0,5,4.0
13,27,24,2,2,6,5.0
27,92,25,0,1,6,5.0
57,21,21,0,1,6,5.0
64,29,0,1,1,6,5.0
15,9,24,0,0,7,6.0
25,67,69,0,1,7,6.0
33,54,25,2,0,7,6.0
36,5,34,0,2,7,6.0
40,68,34,1,0,7,6.0
48,80,27,2,0,7,6.0
51,93,27,1,2,7,6.0
67,33,73,0,1,7,6.0
89,22,0,2,0,7,6.0
7,91,0,0,1,8,7.0
4,24,20,2,1,9,8.0
6,2,9,2,2,9,8.0
60,14,35,1,0,9,8.0
86,85,71,0,2,9,8.0
98,17,11,2,1,9,8.0
18,84,28,0,1,10,9.0
69,45,46,1,1,10,9.0
98,42,58,1,1,10,9.0
1,78,69,2,0,11,10.0
32,94,48,2,0,11,10.0
43,52,69,0,1,11,10.0
59,92,52,2,2,11,10.0
72,53,6,1,1,11,10.0
82,83,33,2,2,11,10.0
41,3,21,1,0,12,11.0
76,44,16,0,0,12,11.0
89,75,50,0,0,12,11.0
42,25,13,0,1,13,12.0
63,19,65,0,1,13,12.0
81,21,65,1,0,13,12.0
2,56,14,0,2,14,13.0
10,61,42,2,0,14,13.0
20,74,18,1,2,14,13.0
50,97,33,0,1,14,13.0
83,89,14,1,1,14,13.0
96,28,0,2,0,14,13.0
56,73,44,0,0,15,14.0
87,59,35,0,0,15,14.0
36,94,25,2,2,16,15.0
45,1,10,2,1,18,17.0
34,75,9,0,1,19,18.0
85,49,38,0,2,20,19.0
48,39,38,0,2,22,21.0
78,43,42,2,1,22,21.0
76,71,57,1,0,23,22.0
92,65,46,0,0,23,22.0
1,34,41,1,1,2,1.0
4,94,21,1,0,2,1.0
6,45,0,1,2,2,1.0
9,78,15,2,2,2,1.0
10,92,0,1,1,2,1.0
12,39,78,2,1,2,1.0
13,25,11,1,1,2,1.0
14,92,2,2,2,2,1.0
18,3,0,2,0,2,1.0
20,51,0,0,0,2,1.0
24,58,43,1,1,2,1.0
31,17,9,0,0,2,1.0
34,3,5,2,1,2,1.0
37,43,25,0,2,2,1.0
40,90,21,2,2,2,1.0
48,22,0,2,1,2,1.0
52,28,27,1,0,2,1.0
59,69,52,1,0,2,1.0
62,36,2,1,1,2,1.0
63,97,48,2,0,2,1.0
65,12,0,0,1,2,1.0
69,61,0,1,2,2,1.0
70,82,9,2,1,2,1.0
75,0,0,0,2,2,1.0
75,88,3,2,1,2,1.0
76,74,7,2,1,2,1.0
78,53,61,1,2,2,1.0
81,47,53,0,2,2,1.0
82,58,0,0,0,2,1.0
84,66,19,0,0,2,1.0
86,71,13,2,1,2,1.0
87,8,2,0,1,2,1.0
88,53,0,0,1,2,1.0
89,32,2,1,0,2,1.0
96,70,0,1,0,2,1.0
99,63,16,0,1,2,1.0
10,3,0,0,2,3,2.0
13,57,1,2,0,3,2.0
45,19,16,1,0,3,2.0
47,15,3,1,1,3,2.0
50,14,9,0,1,3,2.0
54,83,2,2,1,3,2.0
60,72,8,2,2,3,2.0
93,89,12,1,0,3,2.0
99,70,77,2,1,3,2.0
7,73,7,1,2,4,3.0
24,16,23,2,2,4,3.0
43,4,35,0,2,4,3.0
64,27,80,2,1,4,3.0
98,19,26,0,1,4,3.0
13,55,15,0,0,5,4.0
20,22,75,2,0,5,4.0
67,73,2,2,1,5,4.0
86,0,12,0,1,5,4.0
96,51,0,0,2,5,4.0
25,28,32,0,1,6,5.0
31,7,19,2,2,6,5.0
40,57,9,1,1,6,5.0
51,69,794,1,2,6,5.0
77,29,51,2,0,6,5.0
0,41,14,0,1,7,6.0
10,46,34,2,0,7,6.0
18,78,62,1,0,7,6.0
26,73,0,0,0,7,6.0
50,16,16,1,1,7,6.0
85,38,60,2,0,7,6.0
8,17,30,0,2,8,7.0
31,11,3,1,0,8,7.0
32,76,28,1,0,8,7.0
40,61,15,0,1,8,7.0
49,21,42,0,1,8,7.0
56,16,57,1,0,8,7.0
66,67,0,2,1,8,7.0
42,1,27,0,0,9,8.0
96,15,35,2,2,9,8.0
9,80,34,1,0,10,9.0
12,2,70,0,2,10,9.0
44,15,31,1,0,10,9.0
58,50,43,2,2,10,9.0
87,56,18,1,0,10,9.0
24,56,0,0,2,11,10.0
30,82,44,1,2,11,10.0
86,44,69,1,2,11,10.0
89,65,10,2,1,11,10.0
95,26,11,1,1,11,10.0
4,14,68,0,0,12,11.0
23,98,3,1,1,12,11.0
60,83,68,0,2,12,11.0
30,68,42,2,0,13,12.0
33,79,4,0,1,13,12.0
72,39,17,1,2,13,12.0
79,42,22,2,1,13,12.0
98,1,42,2,2,13,12.0
99,49,34,1,1,13,12.0
80,2,0,2,0,14,13.0
87,11,7,2,2,14,13.0
6,60,44,0,1,15,14.0
36,67,18,0,0,15,14.0
63,11,17,0,1,15,14.0
77,23,33,0,0,15,14.0
88,5,29,2,0,15,14.0
43,41,64,1,2,16,15.0
19,81,46,2,2,17,16.0
79,84,11,0,1,17,16.0
74,61,24,0,0,18,17.0
6,37,28,2,1,20,19.0
48,74,60,0,2,20,19.0
9,27,3,0,2,21,20.0
64,18,6,1,0,21,20.0
36,20,57,2,1,23,22.0
76,25,8,1,2,23,22.0
94,95,0,2,2,25,24.0
4,7,7,0,2,2,1.0
9,52,2,2,0,2,1.0
12,20,0,2,2,2,1.0
13,26,10,0,2,2,1.0
18,37,0,1,0,2,1.0
25,97,29,1,1,2,1.0
36,41,0,2,2,2,1.0
43,99,38,1,0,2,1.0
58,68,0,1,1,2,1.0
63,47,2,1,0,2,1.0
66,97,16,0,2,2,1.0
75,11,0,2,0,2,1.0
76,82,13,2,2,2,1.0
82,44,11,1,0,2,1.0
86,64,27,2,1,2,1.0
88,12,2,0,0,2,1.0
89,96,10,1,1,2,1.0
92,33,0,2,0,2,1.0
93,24,29,1,1,2,1.0
21,53,63,2,2,3,2.0
48,81,0,0,0,3,2.0
53,92,17,0,1,3,2.0
69,29,59,0,1,3,2.0
70,15,0,2,1,3,2.0
78,54,16,0,2,3,2.0
87,0,59,2,2,3,2.0
88,87,4,2,0,3,2.0
6,41,10,1,1,4,3.0
31,3,34,1,1,4,3.0
45,14,12,1,1,4,3.0
10,19,19,1,0,5,4.0
32,40,16,0,1,5,4.0
47,28,31,2,0,5,4.0
82,94,16,0,0,5,4.0
10,79,28,2,0,6,5.0
31,46,13,2,0,6,5.0
40,98,15,2,1,6,5.0
79,61,18,1,0,6,5.0
99,86,30,2,1,6,5.0
2,10,62,2,0,7,6.0
11,7,0,2,1,7,6.0
34,1,15,2,0,7,6.0
37,48,48,2,2,7,6.0
50,17,11,2,0,7,6.0
69,22,3,2,1,7,6.0
77,73,21,2,0,7,6.0
88,45,5,1,0,7,6.0
3,66,41,2,1,8,7.0
12,52,7,1,1,8,7.0
25,86,0,2,0,8,7.0
32,34,0,1,0,8,7.0
38,39,67,0,0,8,7.0
70,54,17,1,0,8,7.0
73,36,13,2,1,8,7.0
96,57,15,0,1,8,7.0
4,83,5,2,1,9,8.0
24,27,14,2,1,9,8.0
31,84,24,0,0,9,8.0
47,98,17,1,0,9,8.0
51,38,15,1,2,9,8.0
58,80,2,0,0,9,8.0
59,61,22,1,2,9,8.0
98,5,33,2,1,9,8.0
40,0,70,0,0,10,9.0
51,27,5,0,0,10,9.0
64,39,36,2,1,10,9.0
25,34,21,0,1,11,10.0
72,55,0,0,0,11,10.0
94,67,15,1,1,11,10.0
32,16,80,2,0,12,11.0
43,29,13,2,0,12,11.0
63,66,788,2,2,12,11.0
0,9,31,1,0,13,12.0
7,72,67,0,2,13,12.0
13,85,67,1,1,13,12.0
36,42,0,0,0,13,12.0
38,15,0,1,0,13,12.0
51,67,80,2,0,13,12.0
63,69,2,0,1,13,12.0
78,84,42,1,1,13,12.0
90,8,54,0,0,13,12.0
50,76,0,1,0,14,13.0
77,14,19,1,0,14,13.0
4,56,4,1,1,15,14.0
18,13,786,0,2,15,14.0
20,80,80,1,2,15,14.0
35,6,14,1,0,15,14.0
87,58,28,1,2,15,14.0
16,89,34,2,0,16,15.0
59,85,11,2,2,16,15.0
77,79,62,0,2,16,15.0
26,71,27,1,1,17,16.0
43,14,18,0,2,17,16.0
50,23,12,0,0,17,16.0
54,20,63,1,0,17,16.0
81,62,63,2,1,17,16.0
3,21,2,0,1,18,17.0
81,72,47,1,1,18,17.0
84,26,29,2,0,18,17.0
96,97,14,2,0,18,17.0
75,33,27,0,1,19,18.0
48,60,34,1,0,21,20.0
57,22,58,0,2,22,21.0
93,74,32,0,2,28,27.0
5,99,0,1,2,2,1.0
12,70,4,2,2,2,1.0
23,15,29,0,2,2,1.0
38,53,19,1,1,2,1.0
56,18,2,1,1,2,1.0
64,61,51,1,1,2,1.0
74,9,4,1,2,2,1.0
80,89,57,2,2,2,1.0
86,79,78,2,2,2,1.0
92,58,4,2,1,2,1.0
96,52,5,0,1,2,1.0
10,20,27,0,2,3,2.0
45,58,2,0,2,3,2.0
57,88,10,2,2,3,2.0
69,54,6,0,1,3,2.0
98,96,55,1,1,3,2.0
11,39,64,1,1,4,3.0
76,81,0,1,1,4,3.0
87,82,22,2,1,4,3.0
93,71,8,1,2,4,3.0
18,11,32,2,0,5,4.0
76,38,75,2,0,5,4.0
30,42,74,2,0,6,5.0
57,26,23,1,0,6,5.0
70,66,62,1,0,6,5.0
77,15,56,1,1,6,5.0
92,6,74,0,1,6,5.0
1,8,23,2,0,7,6.0
14,24,0,1,1,7,6.0
27,48,31,0,0,7,6.0
47,7,22,2,0,7,6.0
60,46,0,0,0,7,6.0
63,67,8,1,1,7,6.0
71,13,3,0,0,7,6.0
77,97,14,2,1,7,6.0
89,99,5,0,0,7,6.0
10,60,70,1,2,8,7.0
33,3,72,0,1,8,7.0
53,73,23,0,1,8,7.0
70,21,2,0,2,8,7.0
0,80,22,1,1,9,8.0
6,40,0,2,1,9,8.0
10,62,13,2,1,9,8.0
32,41,62,1,0,9,8.0
34,44,32,1,0,9,8.0
40,24,71,2,0,9,8.0
50,71,2,2,1,9,8.0
57,74,49,0,0,9,8.0
73,93,35,0,2,9,8.0
82,45,3,0,1,9,8.0
91,61,31,1,2,9,8.0
3,82,15,2,2,10,9.0
36,55,80,2,0,10,9.0
86,52,17,0,0,10,9.0
0,47,59,0,1,11,10.0
4,2,48,2,2,11,10.0
25,9,0,1,1,11,10.0
43,32,69,2,0,11,10.0
51,1,28,0,1,11,10.0
51,48,55,1,2,11,10.0
54,55,5,2,2,11,10.0
59,66,54,1,2,11,10.0
78,35,3,0,1,11,10.0
98,65,69,2,0,11,10.0
27,68,55,1,0,12,11.0
94,98,68,1,0,12,11.0
0,13,46,2,2,13,12.0
4,19,40,1,0,13,12.0
7,84,67,1,2,13,12.0
14,5,6,0,0,13,12.0
21,72,54,1,2,13,12.0
25,61,56,0,0,13,12.0
63,59,50,2,0,13,12.0
66,56,0,1,0,13,12.0
81,90,30,0,0,13,12.0
87,29,7,0,2,13,12.0
88,83,67,1,1,13,12.0
34,39,29,2,0,14,13.0
89,50,66,1,1,14,13.0
12,8,32,1,1,15,14.0
24,31,65,2,2,15,14.0
31,32,33,0,2,15,14.0
34,4,28,0,0,15,14.0
69,6,29,1,0,15,14.0
36,54,80,1,0,16,15.0
53,83,0,2,2,16,15.0
13,95,38,1,1,17,16.0
31,41,63,1,1,17,16.0
58,40,23,0,0,17,16.0
64,36,61,2,0,17,16.0
77,22,6,0,2,17,16.0
81,37,29,2,0,17,16.0
43,42,0,0,1,18,17.0
56,9,62,2,0,18,17.0
73,30,21,2,0,18,17.0
60,68,61,1,1,19,18.0
41,85,18,2,0,20,19.0
79,20,80,1,0,21,20.0
12,45,48,0,2,22,21.0
19,43,2,2,1,23,22.0
25,52,39,2,2,25,24.0
33,16,2,1,0,25,24.0
51,84,55,2,1,25,24.0
10,39,68,1,1,2,1.0
31,99,18,1,0,2,1.0
60,40,78,2,1,2,1.0
75,96,12,2,1,2,1.0
82,99,3,1,2,2,1.0
92,5,2,1,1,2,1.0
9,44,28,2,0,3,2.0
53,88,20,0,2,3,2.0
72,20,2,2,2,3,2.0
43,70,0,2,1,4,3.0
93,1,0,1,2,4,3.0
40,76,0,2,2,5,4.0
91,87,62,2,2,5,4.0
57,81,43,0,0,6,5.0
94,6,26,1,1,6,5.0
19,15,73,0,2,7,6.0
34,73,8,2,0,7,6.0
47,36,4,0,1,7,6.0
63,48,20,1,2,7,6.0
1,13,36,0,0,8,7.0
18,17,12,1,2,8,7.0
26,27,63,0,0,8,7.0
72,0,11,0,2,8,7.0
89,38,52,1,0,8,7.0
12,31,48,2,0,9,8.0
15,86,41,0,2,9,8.0
24,90,34,1,2,9,8.0
32,85,4,0,0,9,8.0
59,39,0,1,0,9,8.0
69,83,24,0,2,9,8.0
77,41,0,2,1,9,8.0
92,67,6,2,0,9,8.0
10,58,13,0,0,10,9.0
64,4,29,1,1,10,9.0
80,42,44,0,0,10,9.0
88,77,23,0,0,10,9.0
21,28,52,2,1,11,10.0
38,40,42,1,0,11,10.0
50,30,18,2,2,11,10.0
59,47,69,0,2,11,10.0
75,41,2,0,2,11,10.0
0,66,2,0,0,12,11.0
41,22,24,0,1,12,11.0
89,58,80,2,1,12,11.0
3,30,59,1,1,13,12.0
21,86,27,0,0,13,12.0
33,27,1,2,1,13,12.0
43,3,25,1,2,13,12.0
51,61,67,1,2,13,12.0
54,98,2,0,0,13,12.0
64,15,787,0,1,13,12.0
80,8,67,1,0,13,12.0
88,2,30,1,0,13,12.0
93,22,13,2,0,13,12.0
6,78,0,0,1,14,13.0
66,7,8,2,0,14,13.0
71,54,39,0,2,14,13.0
87,60,21,0,1,14,13.0
25,3,65,1,0,15,14.0
53,98,21,1,1,15,14.0
63,4,80,0,0,15,14.0
76,94,785,1,0,15,14.0
4,49,64,2,2,16,15.0
32,19,8,1,1,16,15.0
0,59,63,1,2,17,16.0
26,55,63,1,0,17,16.0
51,97,50,0,0,17,16.0
72,83,30,1,1,17,16.0
46,82,62,0,2,18,17.0
36,52,41,0,0,19,18.0
53,35,42,2,0,19,18.0
64,77,0,2,1,19,18.0
89,69,15,0,2,19,18.0
10,1,60,2,1,20,19.0
12,95,59,1,2,21,20.0
66,65,13,1,2,21,20.0
68,54,12,0,1,22,21.0
48,68,11,1,1,23,22.0
58,8,5,2,1,23,22.0
9,26,44,1,2,24,23.0
38,18,56,2,2,24,23.0
65,33,17,0,0,24,23.0
29,31,25,0,2,25,24.0
57,28,54,2,0,26,25.0
14,62,36,1,1,27,26.0
65,70,50,1,0,30,29.0
15,80,39,1,2,2,1.0
69,86,2,0,1,2,1.0
88,81,45,2,1,2,1.0
96,89,8,1,1,2,1.0
64,85,61,1,0,3,2.0
99,11,12,0,0,3,2.0
0,64,40,2,0,5,4.0
36,70,71,1,1,6,5.0
75,82,27,2,2,6,5.0
20,56,36,2,0,7,6.0
57,58,40,1,0,7,6.0
73,29,28,0,1,7,6.0
87,79,0,2,0,7,6.0
6,0,2,1,1,8,7.0
48,63,8,2,2,8,7.0
82,50,55,1,1,8,7.0
1,19,31,2,0,9,8.0
9,25,31,2,1,9,8.0
32,6,71,1,2,9,8.0
38,3,38,0,1,9,8.0
51,32,21,2,0,9,8.0
73,87,65,1,0,9,8.0
86,83,2,2,0,9,8.0
92,11,6,1,1,9,8.0
12,97,57,2,1,10,9.0
66,70,27,2,0,10,9.0
13,10,30,2,0,11,10.0
88,7,11,0,1,11,10.0
7,50,29,2,2,12,11.0
10,82,24,1,0,12,11.0
45,61,27,1,1,12,11.0
66,27,68,0,1,12,11.0
4,25,43,0,0,13,12.0
15,61,0,2,0,13,12.0
24,22,11,0,1,13,12.0
39,31,11,1,0,13,12.0
51,40,2,1,0,13,12.0
68,70,14,2,2,13,12.0
98,35,80,2,1,13,12.0
19,63,786,1,1,14,13.0
86,67,55,0,1,14,13.0
7,75,29,0,1,15,14.0
20,1,0,1,0,15,14.0
27,73,45,0,2,15,14.0
50,26,47,0,0,15,14.0
91,18,22,2,1,15,14.0
0,28,36,0,0,16,15.0
13,90,20,0,1,16,15.0
22,56,26,0,1,16,15.0
76,13,80,2,1,16,15.0
81,16,64,0,1,16,15.0
3,55,49,2,1,17,16.0
23,42,57,1,0,17,16.0
26,96,27,2,0,17,16.0
47,17,36,2,1,17,16.0
72,80,80,2,0,17,16.0
12,90,80,0,0,18,17.0
71,81,11,0,2,18,17.0
54,60,20,2,2,19,18.0
80,34,2,1,1,19,18.0
92,2,18,2,2,19,18.0
34,5,43,2,1,21,20.0
40,67,57,1,2,21,20.0
14,77,57,2,2,23,22.0
24,61,42,2,2,23,22.0
40,44,23,2,2,25,24.0
51,5,6,2,1,2,1.0
92,84,16,2,0,2,1.0
88,82,0,2,1,3,2.0
70,43,30,2,2,5,4.0
6,15,66,1,1,7,6.0
79,99,70,0,2,7,6.0
99,62,29,0,1,7,6.0
20,72,19,2,0,8,7.0
89,15,44,1,2,8,7.0
9,91,6,2,0,9,8.0
36,40,5,2,2,9,8.0
60,35,11,2,0,9,8.0
45,33,62,0,0,10,9.0
82,12,68,0,2,10,9.0
37,31,23,2,1,11,10.0
9,87,68,1,2,12,11.0
92,38,0,0,0,12,11.0
96,79,35,1,2,12,11.0
23,40,21,1,1,13,12.0
87,24,66,1,1,14,13.0
10,32,4,1,2,15,14.0
92,80,42,1,2,15,14.0
69,13,62,0,0,16,15.0
24,44,54,0,0,17,16.0
63,93,63,2,1,17,16.0
32,7,49,0,2,20,19.0
41,18,37,1,1,25,24.0
22,30,39,1,0,26,25.0
82,81,2,2,2,2,1.0
80,92,75,2,2,3,2.0
66,18,37,0,2,6,5.0
43,58,50,0,1,7,6.0
93,39,31,1,2,7,6.0
60,82,14,0,1,8,7.0
3,20,80,0,2,9,8.0
43,97,35,2,2,9,8.0
6,62,16,1,2,10,9.0
1,98,57,2,0,11,10.0
45,57,29,0,1,11,10.0
3,17,47,1,2,12,11.0
64,28,39,1,1,12,11.0
9,8,40,2,0,13,12.0
37,91,9,0,1,13,12.0
75,54,34,2,1,13,12.0
88,69,787,2,1,13,12.0
57,72,27,0,0,15,14.0
94,11,32,1,1,15,14.0
70,49,25,1,0,17,16.0
24,14,45,1,0,21,20.0
15,30,6,1,1,23,22.0
64,48,8,0,0,23,22.0
41,45,80,0,1,24,23.0
13,67,0,0,0,3,2.0
82,37,80,1,2,6,5.0
15,26,15,2,0,8,7.0
78,96,80,0,1,10,9.0
45,64,69,1,1,11,10.0
17,98,68,2,1,12,11.0
10,84,55,1,0,13,12.0
86,8,65,2,1,13,12.0
19,44,0,0,2,16,15.0
50,29,62,0,2,18,17.0
36,96,44,1,2,19,18.0
82,75,76,1,0,4,3.0
87,6,58,1,1,8,7.0
99,46,20,0,0,9,8.0
58,92,31,1,1,11,10.0
20,67,60,2,0,13,12.0
99,56,42,2,1,13,12.0
86,27,50,2,2,15,14.0
69,96,73,2,1,7,6.0
9,51,17,2,0,11,10.0
92,82,26,0,1,12,11.0
59,68,67,1,0,13,12.0
77,63,62,1,1,14,13.0
78,93,64,1,2,16,15.0
0,53,62,2,1,18,17.0
6,34,-1,-1,-1,2,1.0
9,20,-1,-1,-1,5,4.0
36,77,-1,-1,-1,5,4.0
70,59,-1,-1,-1,5,4.0
92,12,-1,-1,-1,6,5.0
64,19,53,1,1,7,6.0
6,50,-1,-1,-1,8,7.0
43,66,-1,-1,-1,8,7.0
48,9,-1,-1,-1,8,7.0
77,86,-1,-1,-1,8,7.0
98,95,-1,-1,-1,8,7.0
13,70,6,2,1,9,8.0
24,20,5,2,2,9,8.0
40,50,-1,-1,-1,9,8.0
50,31,-1,-1,-1,9,8.0
80,81,55,1,0,9,8.0
0,42,790,2,0,10,9.0
34,25,68,1,2,10,9.0
34,69,-1,-1,-1,10,9.0
48,13,-1,-1,-1,10,9.0
20,81,-1,-1,-1,11,10.0
53,61,2,0,2,11,10.0
57,52,5,0,0,11,10.0
74,78,80,2,1,11,10.0
63,12,47,1,1,12,11.0
86,78,15,2,1,12,11.0
14,93,16,1,1,13,12.0
21,64,23,2,2,13,12.0
31,44,-1,-1,-1,13,12.0
47,25,7,2,0,13,12.0
53,13,67,2,2,13,12.0
59,24,80,2,1,13,12.0
75,38,63,0,1,13,12.0
21,16,66,2,0,14,13.0
70,99,13,0,2,14,13.0
76,48,-1,-1,-1,14,13.0
79,88,47,2,2,14,13.0
98,44,55,2,1,14,13.0
21,57,49,0,1,15,14.0
76,86,40,1,0,15,14.0
96,75,80,0,2,15,14.0
0,55,20,2,0,16,15.0
66,47,21,0,0,16,15.0
79,55,36,0,0,17,16.0
94,8,47,1,1,18,17.0
94,89,62,0,0,18,17.0
4,29,9,0,1,19,18.0
88,39,60,0,2,20,19.0
93,33,42,1,0,20,19.0
35,15,52,1,2,21,20.0
75,23,57,2,0,21,20.0
86,5,8,1,1,22,21.0
99,91,40,0,1,22,21.0
78,68,34,0,1,27,26.0
