Arch2_bench1,Arch2_bench2,Arch2_sa,Arch4_bench1,Arch4_bench2,Arch4_sa,Arch5_bench1,Arch5_bench2,Arch5_sa,total_cnk,
27655,58116,67709,15498,15619,21157,27660,58266,67943,100796,
27443,57291,66963,15470,16370,21023,27454,57441,67358,99561,
28259,58519,67261,15564,15577,21039,28271,58662,67564,100389,
